resultId,raceId,driverId,constructorId,grid,positionOrder,points,laps,statusId,stop,pit_stop_lap,pit_stop_duration
24039,1001,8,6,6,17,0.0,8,23,2,7,35451
24043,1002,1,131,3,1,25.0,53,1,1,28,23728
24044,1002,8,6,1,2,18.0,53,1,1,20,23862
24045,1002,822,131,4,3,15.0,53,1,1,36,23763
24046,1002,20,6,2,4,12.0,53,1,1,1,32219
24046,1002,20,6,2,4,12.0,53,1,2,29,24301
24047,1002,830,9,5,5,10.0,53,1,1,26,24003
24048,1002,839,10,8,6,8.0,53,1,1,38,24827
24049,1002,815,10,14,7,6.0,53,1,1,39,25655
24050,1002,832,4,7,8,4.0,53,1,1,39,25774
24051,1002,840,3,10,9,2.0,52,11,1,35,26440
24052,1002,845,3,12,10,1.0,52,11,1,37,25245
24053,1002,844,15,15,11,0.0,52,11,1,34,24084
24054,1002,838,1,17,12,0.0,52,11,1,24,24094
24055,1002,807,4,20,13,0.0,52,11,1,1,25234
24055,1002,807,4,20,13,0.0,52,11,2,41,24456
24056,1002,842,5,9,14,0.0,52,11,1,34,27792
24057,1002,828,15,18,15,0.0,52,11,1,1,29992
24057,1002,828,15,18,15,0.0,52,11,2,42,25575
24058,1002,825,210,11,16,0.0,52,11,1,4,38563
24059,1002,817,9,19,17,0.0,23,5,1,1,24805
24062,1002,154,210,6,20,0.0,53,2,1,23,24779
24063,1003,1,131,1,1,25.0,61,1,1,15,28946
24064,1003,830,9,2,2,18.0,61,1,1,17,29681
24065,1003,20,6,3,3,15.0,61,1,1,14,28722
24066,1003,822,131,4,4,12.0,61,1,1,16,28542
24067,1003,8,6,5,5,10.0,61,1,1,22,29513
24068,1003,817,9,6,6,8.0,61,1,1,27,28779
24069,1003,4,1,11,7,6.0,61,1,1,38,29922
24070,1003,832,4,12,8,4.0,60,11,1,37,30242
24071,1003,844,15,13,9,2.0,60,11,1,38,29310
24072,1003,807,4,10,10,1.0,60,11,1,15,31183
24073,1003,828,15,14,11,0.0,60,11,1,44,28860
24074,1003,838,1,18,12,0.0,60,11,1,43,30234
24075,1003,842,5,15,13,0.0,60,11,1,26,28931
24076,1003,840,3,20,14,0.0,60,11,1,40,28767
24077,1003,154,210,8,15,0.0,60,11,1,16,29517
24078,1003,815,10,7,16,0.0,60,11,1,17,29978
24078,1003,815,10,7,16,0.0,60,11,2,33,30561
24078,1003,815,10,7,16,0.0,60,11,3,39,24340
24079,1003,843,5,17,17,0.0,60,11,1,14,29912
24079,1003,843,5,17,17,0.0,60,11,2,36,29464
24080,1003,825,210,16,18,0.0,59,12,1,26,29408
24080,1003,825,210,16,18,0.0,59,12,2,36,30711
24080,1003,825,210,16,18,0.0,59,12,3,48,29324
24081,1003,845,3,19,19,0.0,59,12,1,3,30477
24081,1003,845,3,19,19,0.0,59,12,2,45,34022
24083,1004,1,131,2,1,25.0,53,1,1,14,29551
24084,1004,822,131,1,2,18.0,53,1,1,12,29794
24085,1004,20,6,3,3,15.0,53,1,1,13,29798
24086,1004,8,6,4,4,12.0,53,1,1,18,29531
24087,1004,830,9,19,5,10.0,53,1,1,43,29370
24088,1004,817,9,18,6,8.0,53,1,1,39,37446
24089,1004,844,15,7,7,6.0,53,1,1,10,30397
24090,1004,825,210,5,8,4.0,52,11,1,9,29904
24091,1004,839,10,6,9,2.0,52,11,1,10,30642
24092,1004,815,10,8,10,1.0,52,11,1,12,29924
24093,1004,154,210,9,11,0.0,52,11,1,8,30469
24094,1004,807,4,12,12,0.0,52,11,1,35,30625
24095,1004,828,15,10,13,0.0,52,11,1,11,30051
24095,1004,828,15,10,13,0.0,52,11,2,37,30146
24096,1004,4,1,16,14,0.0,52,11,1,5,30348
24097,1004,840,3,14,15,0.0,52,11,1,7,29266
24098,1004,838,1,15,16,0.0,51,12,1,11,29636
24099,1004,832,4,11,17,0.0,51,12,1,32,30021
24100,1004,845,3,13,18,0.0,51,12,1,10,29912
24102,1004,843,5,20,20,0.0,4,23,1,3,29418
24103,1005,1,131,1,1,25.0,53,1,1,24,22614
24104,1005,822,131,2,2,18.0,53,1,1,23,22777
24105,1005,830,9,3,3,15.0,53,1,1,21,28789
24106,1005,817,9,15,4,12.0,53,1,1,23,22864
24107,1005,8,6,4,5,10.0,53,1,1,17,22781
24108,1005,20,6,8,6,8.0,53,1,1,26,22748
24109,1005,815,10,9,7,6.0,53,1,1,24,23635
24110,1005,154,210,5,8,4.0,53,1,1,29,23692
24111,1005,839,10,11,9,2.0,53,1,1,26,23316
24112,1005,832,4,13,10,1.0,52,11,1,32,23477
24113,1005,842,5,7,11,0.0,52,11,1,29,23376
24114,1005,828,15,20,12,0.0,52,11,1,5,23244
24115,1005,843,5,6,13,0.0,52,11,1,28,23110
24116,1005,4,1,18,14,0.0,52,11,1,26,27454
24117,1005,838,1,19,15,0.0,52,11,1,23,23159
24118,1005,845,3,17,16,0.0,52,11,1,4,23660
24118,1005,845,3,17,16,0.0,52,11,2,38,23647
24119,1005,840,3,14,17,0.0,52,11,1,14,23657
24119,1005,840,3,14,17,0.0,52,11,2,39,29804
24120,1005,844,15,10,18,0.0,38,26,1,4,38891
24120,1005,844,15,10,18,0.0,38,26,2,35,26672
24121,1005,807,4,16,19,0.0,37,5,1,30,23555
24122,1005,825,210,12,20,0.0,8,130,1,2,29007
24123,1006,8,6,2,1,25.0,56,1,1,21,23714
24124,1006,830,9,18,2,18.0,56,1,1,22,23446
24125,1006,1,131,1,3,15.0,56,1,1,11,23693
24125,1006,1,131,1,3,15.0,56,1,2,37,23915
24126,1006,20,6,5,4,12.0,56,1,1,26,24449
24127,1006,822,131,3,5,10.0,56,1,1,23,23478
24128,1006,807,4,7,6,8.0,56,1,1,23,24681
24129,1006,832,4,11,7,6.0,56,1,1,24,29319
24130,1006,815,10,10,8,4.0,56,1,1,25,25723
24131,1006,843,5,20,9,2.0,55,11,1,27,23819
24132,1006,828,15,16,10,1.0,55,11,1,30,23940
24133,1006,838,1,17,11,0.0,55,11,1,10,24065
24133,1006,838,1,17,11,0.0,55,11,2,40,24195
24134,1006,842,5,19,12,0.0,55,11,1,10,23865
24134,1006,842,5,19,12,0.0,55,11,2,36,24219
24135,1006,845,3,14,13,0.0,55,11,1,10,23686
24135,1006,845,3,14,13,0.0,55,11,2,29,23715
24136,1006,840,3,15,14,0.0,54,12,1,1,41048
24136,1006,840,3,15,14,0.0,54,12,2,5,18610
24136,1006,840,3,15,14,0.0,54,12,3,38,24296
24137,1006,844,15,9,15,0.0,31,130,1,1,34812
24139,1006,154,210,8,17,0.0,2,130,1,1,35104
24141,1006,839,10,6,19,0.0,56,2,1,22,24534
24142,1006,825,210,12,20,0.0,56,2,1,30,23723
24143,1007,830,9,2,1,25.0,71,1,1,13,22175
24143,1007,830,9,2,1,25.0,71,1,2,48,22088
24144,1007,20,6,4,2,18.0,71,1,1,17,22658
24144,1007,20,6,4,2,18.0,71,1,2,47,21777
24145,1007,8,6,6,3,15.0,71,1,1,17,22017
24146,1007,1,131,3,4,12.0,71,1,1,11,22269
24146,1007,1,131,3,4,12.0,71,1,2,47,22399
24147,1007,822,131,5,5,10.0,70,11,1,11,22105
24147,1007,822,131,5,5,10.0,70,11,2,48,23887
24147,1007,822,131,5,5,10.0,70,11,3,62,22512
24148,1007,807,4,7,6,8.0,69,12,1,12,23037
24149,1007,844,15,9,7,6.0,69,12,1,13,22588
24150,1007,838,1,15,8,4.0,69,12,1,12,22174
24151,1007,828,15,10,9,2.0,69,12,1,16,31406
24152,1007,842,5,20,10,1.0,69,12,1,5,22570
24152,1007,842,5,20,10,1.0,69,12,2,26,23055
24153,1007,839,10,11,11,0.0,69,12,1,1,27806
24153,1007,839,10,11,11,0.0,69,12,2,30,22756
24154,1007,840,3,17,12,0.0,69,12,1,10,24451
24154,1007,840,3,17,12,0.0,69,12,2,23,23371
24155,1007,845,3,19,13,0.0,69,12,1,11,22732
24156,1007,843,5,14,14,0.0,69,12,1,1,22055
24156,1007,843,5,14,14,0.0,69,12,2,24,23553
24157,1007,825,210,16,15,0.0,69,12,1,43,22390
24158,1007,154,210,18,16,0.0,68,13,1,44,22733
24158,1007,154,210,18,16,0.0,68,13,2,60,23426
24159,1007,817,9,1,17,0.0,61,5,1,12,22022
24160,1007,815,10,13,18,0.0,38,23,1,30,23755
24161,1007,832,4,8,19,0.0,28,22,1,11,22660
24163,1008,1,131,1,1,25.0,71,1,1,19,22641
24164,1008,830,9,5,2,18.0,71,1,1,35,23432
24165,1008,8,6,4,3,15.0,71,1,1,31,22766
24166,1008,817,9,11,4,12.0,71,1,1,39,23300
24167,1008,822,131,3,5,10.0,71,1,1,18,22955
24167,1008,822,131,3,5,10.0,71,1,2,59,22727
24168,1008,20,6,2,6,8.0,71,1,1,27,22551
24168,1008,20,6,2,6,8.0,71,1,2,53,22683
24169,1008,844,15,7,7,6.0,71,1,1,35,23593
24170,1008,154,210,8,8,4.0,71,1,1,32,23403
24171,1008,825,210,10,9,2.0,71,1,1,41,23115
24172,1008,815,10,12,10,1.0,70,11,1,39,23505
24173,1008,843,5,16,11,0.0,70,11,1,49,23422
24174,1008,832,4,15,12,0.0,70,11,1,25,23939
24174,1008,832,4,15,12,0.0,70,11,2,48,23770
24175,1008,842,5,9,13,0.0,70,11,1,22,23757
24176,1008,838,1,20,14,0.0,70,11,1,28,22618
24177,1008,839,10,18,15,0.0,70,11,1,40,27226
24177,1008,839,10,18,15,0.0,70,11,2,57,31198
24178,1008,845,3,14,16,0.0,69,12,1,16,23273
24179,1008,4,1,17,17,0.0,69,12,1,15,33753
24179,1008,4,1,17,17,0.0,69,12,2,54,23046
24180,1008,840,3,19,18,0.0,69,12,1,17,24608
24180,1008,840,3,19,18,0.0,69,12,2,65,24283
24182,1008,828,15,6,20,0.0,20,4,1,18,23377
24183,1009,1,131,1,1,25.0,55,1,1,7,21283
24184,1009,20,6,3,2,18.0,55,1,1,15,22630
24185,1009,830,9,6,3,15.0,55,1,1,17,21057
24186,1009,817,9,5,4,12.0,55,1,1,33,21061
24187,1009,822,131,2,5,10.0,55,1,1,16,21600
24187,1009,822,131,2,5,10.0,55,1,2,40,21289
24188,1009,832,4,11,6,8.0,55,1,1,37,21964
24189,1009,844,15,8,7,6.0,55,1,1,7,21828
24190,1009,815,10,14,8,4.0,55,1,1,26,22112
24191,1009,154,210,7,9,2.0,54,11,1,7,22354
24192,1009,825,210,13,10,1.0,54,11,1,41,21587
24193,1009,4,1,15,11,0.0,54,11,1,27,21726
24194,1009,843,5,16,12,0.0,54,11,1,1,41012
24195,1009,840,3,20,13,0.0,54,11,1,40,22189
24196,1009,838,1,18,14,0.0,54,11,1,35,22317
24197,1009,845,3,19,15,0.0,54,11,1,35,22755
24198,1009,842,5,17,16,0.0,46,5,1,29,22493
24199,1009,839,10,9,17,0.0,44,5,1,18,21979
24203,1010,822,131,2,1,26.0,58,1,1,23,22014
24204,1010,1,131,1,2,18.0,58,1,1,15,21515
24205,1010,830,9,4,3,15.0,58,1,1,25,21157
24206,1010,20,6,3,4,12.0,58,1,1,14,21995
24207,1010,844,6,5,5,10.0,58,1,1,28,22306
24208,1010,825,210,7,6,8.0,58,1,1,14,22388
24209,1010,807,4,11,7,6.0,57,11,1,13,21588
24210,1010,8,51,9,8,4.0,57,11,1,12,23299
24211,1010,840,211,16,9,2.0,57,11,1,27,22471
24212,1010,826,5,15,10,1.0,57,11,1,26,22086
24213,1010,842,9,17,11,0.0,57,11,1,37,21269
24214,1010,846,1,8,12,0.0,57,11,1,15,21627
24215,1010,815,211,10,13,0.0,57,11,1,13,23234
24216,1010,848,5,13,14,0.0,57,11,1,14,21780
24217,1010,841,51,14,15,0.0,57,11,1,27,27172
24218,1010,847,3,19,16,0.0,56,12,1,26,21689
24218,1010,847,3,19,16,0.0,56,12,2,42,21543
24219,1010,9,3,20,17,0.0,55,13,1,1,32997
24219,1010,9,3,20,17,0.0,55,13,2,28,22343
24219,1010,9,3,20,17,0.0,55,13,3,44,21889
24220,1010,154,210,6,18,0.0,29,36,1,15,29981
24221,1010,817,4,12,19,0.0,28,137,1,1,33027
24223,1011,1,131,3,1,25.0,57,1,1,13,24255
24223,1011,1,131,3,1,25.0,57,1,2,34,24324
24224,1011,822,131,4,2,18.0,57,1,1,12,24865
24224,1011,822,131,4,2,18.0,57,1,2,37,24433
24225,1011,844,6,1,3,16.0,57,1,1,13,24518
24225,1011,844,6,1,3,16.0,57,1,2,36,24358
24226,1011,830,9,5,4,12.0,57,1,1,11,24199
24226,1011,830,9,5,4,12.0,57,1,2,32,26729
24227,1011,20,6,2,5,10.0,57,1,1,14,24228
24227,1011,20,6,2,5,10.0,57,1,2,35,24212
24227,1011,20,6,2,5,10.0,57,1,3,38,34193
24228,1011,846,1,9,6,8.0,57,1,1,10,24175
24228,1011,846,1,9,6,8.0,57,1,2,34,24717
24229,1011,8,51,8,7,6.0,57,1,1,9,25647
24229,1011,8,51,8,7,6.0,57,1,2,33,25621
24230,1011,842,9,13,8,4.0,57,1,1,9,27557
24230,1011,842,9,13,8,4.0,57,1,2,39,24484
24231,1011,848,5,12,9,2.0,57,1,1,9,25659
24231,1011,848,5,12,9,2.0,57,1,2,25,24842
24232,1011,815,211,14,10,1.0,57,1,1,8,27136
24232,1011,815,211,14,10,1.0,57,1,2,33,26798
24233,1011,841,51,16,11,0.0,57,1,1,16,27725
24233,1011,841,51,16,11,0.0,57,1,2,40,24880
24234,1011,826,5,15,12,0.0,56,11,1,12,26508
24234,1011,826,5,15,12,0.0,56,11,2,38,30761
24235,1011,825,210,6,13,0.0,56,11,1,10,24948
24235,1011,825,210,6,13,0.0,56,11,2,38,25982
24236,1011,840,211,18,14,0.0,56,11,1,1,34338
24236,1011,840,211,18,14,0.0,56,11,2,23,26600
24237,1011,847,3,19,15,0.0,56,11,1,12,24633
24237,1011,847,3,19,15,0.0,56,11,2,26,24912
24238,1011,9,3,20,16,0.0,55,12,1,11,24667
24238,1011,9,3,20,16,0.0,55,12,2,27,24313
24239,1011,807,4,17,17,0.0,53,5,1,12,25498
24239,1011,807,4,17,17,0.0,53,5,2,32,25253
24240,1011,817,4,10,18,0.0,53,60,1,24,25676
24241,1011,832,1,7,19,0.0,53,130,1,4,45543
24241,1011,832,1,7,19,0.0,53,130,2,24,25034
24241,1011,832,1,7,19,0.0,53,130,3,40,24985
24242,1011,154,210,11,20,0.0,16,31,1,1,32082
24243,1012,1,131,2,1,25.0,56,1,1,22,22644
24243,1012,1,131,2,1,25.0,56,1,2,36,23597
24244,1012,822,131,1,2,18.0,56,1,1,21,22196
24244,1012,822,131,1,2,18.0,56,1,2,36,24083
24245,1012,20,6,3,3,15.0,56,1,1,18,22749
24245,1012,20,6,3,3,15.0,56,1,2,35,22316
24246,1012,830,9,5,4,12.0,56,1,1,17,23223
24246,1012,830,9,5,4,12.0,56,1,2,34,22365
24247,1012,844,6,4,5,10.0,56,1,1,22,22921
24247,1012,844,6,4,5,10.0,56,1,2,42,24227
24248,1012,842,9,6,6,9.0,56,1,1,19,22301
24248,1012,842,9,6,6,9.0,56,1,2,39,22722
24248,1012,842,9,6,6,9.0,56,1,3,53,22408
24249,1012,817,4,7,7,6.0,55,11,1,18,23506
24250,1012,815,211,12,8,4.0,55,11,1,20,23733
24251,1012,8,51,13,9,2.0,55,11,1,25,23888
24252,1012,848,5,0,10,1.0,55,11,1,19,23215
24253,1012,154,210,10,11,0.0,55,11,1,8,23261
24253,1012,154,210,10,11,0.0,55,11,2,35,23520
24254,1012,840,211,16,12,0.0,55,11,1,20,23466
24254,1012,840,211,16,12,0.0,55,11,2,44,23515
24255,1012,825,210,9,13,0.0,55,11,1,9,23964
24255,1012,825,210,9,13,0.0,55,11,2,33,23383
24256,1012,832,1,14,14,0.0,55,11,1,1,45878
24256,1012,832,1,14,14,0.0,55,11,2,36,22532
24257,1012,841,51,19,15,0.0,55,11,1,7,25184
24257,1012,841,51,19,15,0.0,55,11,2,30,25137
24258,1012,847,3,17,16,0.0,54,12,1,22,24332
24258,1012,847,3,17,16,0.0,54,12,2,49,23965
24259,1012,9,3,18,17,0.0,54,12,1,26,32627
24260,1012,846,1,15,18,0.0,50,4,1,1,50738
24260,1012,846,1,15,18,0.0,50,4,2,17,33638
24260,1012,846,1,15,18,0.0,50,4,3,34,22524
24261,1012,826,5,11,19,0.0,41,4,1,7,17257
24261,1012,826,5,11,19,0.0,41,4,2,25,26050
24261,1012,826,5,11,19,0.0,41,4,3,30,43206
24262,1012,807,4,8,20,0.0,16,131,1,11,24107
24263,1013,822,131,1,1,25.0,51,1,1,12,20006
24264,1013,1,131,2,2,18.0,51,1,1,13,19993
24265,1013,20,6,3,3,15.0,51,1,1,11,19981
24266,1013,830,9,4,4,12.0,51,1,1,14,20973
24267,1013,844,6,8,5,11.0,51,1,1,34,20382
24267,1013,844,6,8,5,11.0,51,1,2,47,19857
24268,1013,815,211,5,6,8.0,51,1,1,10,20939
24269,1013,832,1,9,7,6.0,51,1,1,12,19755
24270,1013,846,1,7,8,4.0,51,1,1,9,19819
24270,1013,846,1,7,8,4.0,51,1,2,39,22080
24271,1013,840,211,13,9,2.0,51,1,1,10,23099
24272,1013,8,51,0,10,1.0,50,11,1,6,21401
24273,1013,848,5,11,11,0.0,50,11,1,12,20720
24274,1013,841,51,17,12,0.0,50,11,1,7,20776
24275,1013,825,210,12,13,0.0,50,11,1,7,20118
24275,1013,825,210,12,13,0.0,50,11,2,39,20859
24276,1013,807,4,15,14,0.0,50,11,1,8,21325
24276,1013,807,4,15,14,0.0,50,11,2,34,20870
24277,1013,847,3,16,15,0.0,49,12,1,25,20475
24277,1013,847,3,16,15,0.0,49,12,2,38,20751
24278,1013,9,3,0,16,0.0,49,12,1,14,15069
24278,1013,9,3,0,16,0.0,49,12,2,23,21037
24278,1013,9,3,0,16,0.0,49,12,3,42,20703
24280,1013,154,210,14,18,0.0,38,23,1,34,20906
24281,1013,826,5,6,19,0.0,33,4,1,5,21013
24282,1013,817,4,10,20,0.0,31,4,1,10,20884
24283,1014,1,131,2,1,26.0,66,1,1,27,22265
24283,1014,1,131,2,1,26.0,66,1,2,46,22511
24284,1014,822,131,1,2,18.0,66,1,1,26,22034
24284,1014,822,131,1,2,18.0,66,1,2,45,22018
24285,1014,830,9,4,3,15.0,66,1,1,20,22417
24285,1014,830,9,4,3,15.0,66,1,2,43,22540
24286,1014,20,6,3,4,12.0,66,1,1,19,23746
24286,1014,20,6,3,4,12.0,66,1,2,40,21643
24287,1014,844,6,5,5,10.0,66,1,1,25,23646
24287,1014,844,6,5,5,10.0,66,1,2,46,21638
24288,1014,842,9,6,6,8.0,66,1,1,22,22563
24288,1014,842,9,6,6,8.0,66,1,2,46,22095
24289,1014,825,210,8,7,6.0,66,1,1,23,22025
24289,1014,825,210,8,7,6.0,66,1,2,45,22992
24290,1014,832,1,12,8,4.0,66,1,1,24,21468
24290,1014,832,1,12,8,4.0,66,1,2,46,21545
24291,1014,826,5,9,9,2.0,66,1,1,21,22049
24291,1014,826,5,9,9,2.0,66,1,2,45,33821
24292,1014,154,210,7,10,1.0,66,1,1,26,22379
24292,1014,154,210,7,10,1.0,66,1,2,46,22732
24293,1014,848,5,11,11,0.0,66,1,1,25,23591
24293,1014,848,5,11,11,0.0,66,1,2,45,37345
24294,1014,817,4,13,12,0.0,66,1,1,24,22379
24294,1014,817,4,13,12,0.0,66,1,2,45,22702
24295,1014,807,4,0,13,0.0,66,1,1,35,22193
24296,1014,8,51,14,14,0.0,66,1,1,28,22342
24296,1014,8,51,14,14,0.0,66,1,2,45,22549
24297,1014,815,211,15,15,0.0,66,1,1,24,22781
24297,1014,815,211,15,15,0.0,66,1,2,45,22896
24298,1014,841,51,18,16,0.0,66,1,1,6,22381
24298,1014,841,51,18,16,0.0,66,1,2,41,23507
24299,1014,847,3,19,17,0.0,65,11,1,32,22442
24299,1014,847,3,19,17,0.0,65,11,2,44,21846
24300,1014,9,3,17,18,0.0,65,11,1,31,21954
24300,1014,9,3,17,18,0.0,65,11,2,44,22142
24301,1014,840,211,16,19,0.0,44,4,1,22,23321
24302,1014,846,1,10,20,0.0,44,4,1,26,21579
24306,1015,1,131,1,1,25.0,78,1,1,11,24266
24307,1015,20,6,4,2,18.0,78,1,1,11,24483
24308,1015,822,131,2,3,15.0,78,1,1,11,25030
24308,1015,822,131,2,3,15.0,78,1,2,12,24776
24309,1015,830,9,3,4,12.0,78,1,1,11,24011
24310,1015,842,9,8,5,11.0,78,1,1,27,24161
24310,1015,842,9,8,5,11.0,78,1,2,62,23858
24311,1015,832,1,9,6,8.0,78,1,1,30,23795
24312,1015,826,5,7,7,6.0,78,1,1,32,24023
24313,1015,848,5,10,8,4.0,78,1,1,40,25062
24314,1015,817,4,6,9,2.0,78,1,1,11,24269
24315,1015,154,210,13,10,1.0,78,1,1,50,24219
24316,1015,846,1,12,11,0.0,78,1,1,47,25026
24317,1015,825,210,5,14,0.0,77,11,1,11,25419
24318,1015,815,211,16,12,0.0,77,11,1,11,28463
24319,1015,807,4,11,13,0.0,77,11,1,9,25532
24320,1015,847,3,19,15,0.0,77,11,1,10,26165
24321,1015,840,211,17,16,0.0,77,11,1,39,24591
24322,1015,8,51,14,17,0.0,77,11,1,46,26299
24323,1015,9,3,20,18,0.0,77,11,1,21,23946
24324,1015,841,51,18,19,0.0,76,12,1,44,35651
24325,1015,844,6,15,20,0.0,16,4,1,9,25964
24325,1015,844,6,15,20,0.0,16,4,2,16,25705
24326,1016,1,131,2,1,25.0,70,1,1,28,23662
24327,1016,20,6,1,2,18.0,70,1,1,26,23782
24328,1016,844,6,3,3,15.0,70,1,1,33,23732
24329,1016,822,131,6,4,13.0,70,1,1,30,23994
24329,1016,822,131,6,4,13.0,70,1,2,67,23456
24330,1016,830,9,9,5,10.0,70,1,1,48,23426
24331,1016,817,4,4,6,8.0,69,11,1,8,23927
24332,1016,807,4,7,7,6.0,69,11,1,16,24030
24333,1016,842,9,5,8,4.0,69,11,1,7,23485
24334,1016,840,211,17,9,2.0,69,11,1,45,23727
24335,1016,826,5,10,10,1.0,69,11,1,12,23825
24336,1016,832,1,11,11,0.0,69,11,1,3,24727
24337,1016,815,211,15,12,0.0,69,11,1,11,24076
24338,1016,841,51,12,13,0.0,69,11,1,33,23884
24339,1016,154,210,14,14,0.0,69,11,1,34,24071
24340,1016,8,51,16,15,0.0,69,11,1,6,25342
24340,1016,8,51,16,15,0.0,69,11,2,58,24666
24341,1016,847,3,18,16,0.0,68,12,1,9,23686
24342,1016,825,210,0,17,0.0,68,12,1,39,24381
24343,1016,9,3,19,18,0.0,67,13,1,8,25210
24343,1016,9,3,19,18,0.0,67,13,2,38,23119
24344,1016,848,5,13,19,0.0,59,130,1,1,37950
24346,1017,1,131,1,1,25.0,53,1,1,24,30186
24347,1017,822,131,2,2,18.0,53,1,1,23,30412
24348,1017,844,6,3,3,15.0,53,1,1,21,30203
24349,1017,830,9,4,4,12.0,53,1,1,20,30118
24350,1017,20,6,7,5,11.0,53,1,1,25,30044
24350,1017,20,6,7,5,11.0,53,1,2,51,30468
24351,1017,832,1,6,6,8.0,53,1,1,19,29920
24352,1017,8,51,12,7,6.0,52,11,1,31,29975
24353,1017,807,4,13,8,4.0,52,11,1,34,30884
24354,1017,846,1,5,9,2.0,52,11,1,18,30576
24355,1017,842,9,9,10,1.0,52,11,1,17,30228
24356,1017,817,4,8,11,0.0,52,11,1,16,31031
24357,1017,815,211,14,12,0.0,52,11,1,18,37286
24358,1017,840,211,17,13,0.0,52,11,1,39,30849
24359,1017,826,5,19,14,0.0,52,11,1,32,30233
24360,1017,848,5,11,15,0.0,52,11,1,25,30279
24361,1017,841,51,10,16,0.0,52,11,1,7,30842
24361,1017,841,51,10,16,0.0,52,11,2,34,31697
24362,1017,825,210,15,17,0.0,52,11,1,16,30832
24363,1017,9,3,18,18,0.0,51,12,1,24,29792
24364,1017,847,3,20,19,0.0,51,12,1,25,31950
24364,1017,847,3,20,19,0.0,51,12,2,33,37494
24365,1017,154,210,16,20,0.0,44,31,1,31,30837
24366,1018,830,9,2,1,26.0,71,1,1,31,21110
24367,1018,844,6,1,2,18.0,71,1,1,22,21878
24368,1018,822,131,3,3,15.0,71,1,1,21,22552
24369,1018,20,6,9,4,12.0,71,1,1,21,25236
24369,1018,20,6,9,4,12.0,71,1,2,50,22251
24370,1018,1,131,4,5,10.0,71,1,1,30,30067
24371,1018,846,1,5,6,8.0,70,11,1,25,21547
24372,1018,842,9,8,7,6.0,70,11,1,25,22239
24373,1018,832,1,19,8,4.0,70,11,1,41,21266
24374,1018,8,51,6,9,2.0,70,11,1,23,21709
24375,1018,841,51,7,10,1.0,70,11,1,24,21672
24376,1018,815,211,13,11,0.0,70,11,1,28,22330
24377,1018,817,4,12,12,0.0,70,11,1,46,22305
24378,1018,807,4,15,13,0.0,70,11,1,26,21985
24379,1018,840,211,14,14,0.0,70,11,1,25,21982
24380,1018,848,5,18,15,0.0,70,11,1,35,21225
24381,1018,154,210,11,16,0.0,70,11,1,34,22265
24382,1018,826,5,16,17,0.0,70,11,1,32,25091
24383,1018,847,3,0,18,0.0,69,12,1,27,22772
24384,1018,825,210,10,19,0.0,69,12,1,11,23243
24384,1018,825,210,10,19,0.0,69,12,2,13,16224
24384,1018,825,210,10,19,0.0,69,12,3,62,22309
24385,1018,9,3,17,20,0.0,68,13,1,19,21525
24386,1019,1,131,2,1,26.0,52,1,1,20,28905
24387,1019,822,131,1,2,18.0,52,1,1,16,28493
24387,1019,822,131,1,2,18.0,52,1,2,45,28177
24388,1019,844,6,3,3,15.0,52,1,1,13,28558
24388,1019,844,6,3,3,15.0,52,1,2,21,28348
24389,1019,842,9,5,4,12.0,52,1,1,12,27905
24390,1019,830,9,4,5,10.0,52,1,1,13,27827
24390,1019,830,9,4,5,10.0,52,1,2,20,27950
24391,1019,832,1,13,6,8.0,52,1,1,20,27980
24392,1019,817,4,7,7,6.0,52,1,1,12,28416
24392,1019,817,4,7,7,6.0,52,1,2,20,28381
24393,1019,8,51,12,8,4.0,52,1,1,17,28364
24394,1019,826,5,17,9,2.0,52,1,1,12,29377
24394,1019,826,5,17,9,2.0,52,1,2,21,28811
24395,1019,807,4,10,10,1.0,52,1,1,13,28926
24396,1019,846,1,8,11,0.0,52,1,1,13,28275
24396,1019,846,1,8,11,0.0,52,1,2,35,27919
24397,1019,848,5,9,12,0.0,52,1,1,13,28954
24398,1019,840,211,18,13,0.0,52,1,1,13,30400
24398,1019,840,211,18,13,0.0,52,1,2,39,29074
24399,1019,847,3,19,14,0.0,51,11,1,21,30245
24400,1019,9,3,20,15,0.0,51,11,1,20,28694
24401,1019,20,6,6,16,0.0,51,11,1,20,28021
24401,1019,20,6,6,16,0.0,51,11,2,38,38468
24402,1019,815,211,15,17,0.0,51,11,1,18,30264
24402,1019,815,211,15,17,0.0,51,11,2,24,38032
24402,1019,815,211,15,17,0.0,51,11,3,46,28747
24404,1019,154,210,14,19,0.0,9,4,1,1,33562
24405,1019,825,210,16,20,0.0,6,4,1,1,32767
24406,1020,830,9,2,1,26.0,64,1,1,3,22358
24406,1020,830,9,2,1,26.0,64,1,2,25,19640
24406,1020,830,9,2,1,26.0,64,1,3,29,21472
24406,1020,830,9,2,1,26.0,64,1,4,41,19327
24406,1020,830,9,2,1,26.0,64,1,5,46,19062
24407,1020,20,6,20,2,18.0,64,1,1,2,20094
24407,1020,20,6,20,2,18.0,64,1,2,23,20768
24407,1020,20,6,20,2,18.0,64,1,3,28,22058
24407,1020,20,6,20,2,18.0,64,1,4,41,21256
24407,1020,20,6,20,2,18.0,64,1,5,47,19586
24408,1020,826,5,14,3,15.0,64,1,1,3,23090
24408,1020,826,5,14,3,15.0,64,1,2,25,21488
