resultId,raceId,driverId,constructorId,grid,positionOrder,points,laps,statusId,total_pitstops,total_pitstop_duration,avg_points,total_wins,avg_pitstops,avg_pitstop_duration,circuitId
24056,1002,842,5,9,14,0.0,52,11,1,27792,3.03125,1,1.859375,255187.3046875,14
24057,1002,828,15,18,15,0.0,52,11,2,55567,0.20689655172413793,0,2.0229885057471266,92045.32183908045,14
24058,1002,825,210,11,16,0.0,52,11,1,38563,1.147239263803681,0,1.9263803680981595,148516.19018404908,14
24059,1002,817,9,19,17,0.0,23,5,1,24805,5.407563025210084,7,1.9369747899159664,185574.78151260506,14
24062,1002,154,210,6,20,0.0,53,2,1,24779,2.5064102564102564,0,1.9423076923076923,103149.85256410256,14
24063,1003,1,131,1,1,25.0,61,1,1,28946,15.39607843137255,80,2.023529411764706,183009.99607843137,15
24064,1003,830,9,2,2,18.0,61,1,1,29681,13.814814814814815,41,1.9567901234567902,224598.58024691357,15
24065,1003,20,6,3,3,15.0,61,1,1,28722,12.107142857142858,43,2.0669642857142856,161710.7232142857,15
24066,1003,822,131,4,4,12.0,61,1,1,28542,7.5,7,1.9196428571428572,210057.44642857142,15
24067,1003,8,6,5,5,10.0,61,1,1,29513,7.1098901098901095,3,1.956043956043956,152175.57692307694,15
24068,1003,817,9,6,6,8.0,61,1,1,28779,5.407563025210084,7,1.9369747899159664,185574.78151260506,15
24069,1003,4,1,11,7,6.0,61,1,1,29922,6.76605504587156,6,2.091743119266055,200918.623853211,15
24070,1003,832,4,12,8,4.0,60,11,1,30242,6.005586592178771,3,1.8379888268156424,236070.86033519552,15
24071,1003,844,15,13,9,2.0,60,11,1,29310,8.873015873015873,4,1.7619047619047619,210050.00793650793,15
24072,1003,807,4,10,10,1.0,60,11,1,31183,2.9166666666666665,0,2.0388888888888888,150122.2888888889,15
24073,1003,828,15,14,11,0.0,60,11,1,28860,0.20689655172413793,0,2.0229885057471266,92045.32183908045,15
24074,1003,838,1,18,12,0.0,60,11,1,30234,0.6666666666666666,0,1.7179487179487178,76066.56410256411,15
24075,1003,842,5,15,13,0.0,60,11,1,28931,3.03125,1,1.859375,255187.3046875,15
24076,1003,840,3,20,14,0.0,60,11,1,28767,1.9387755102040816,0,1.9047619047619047,237620.31292517006,15
24077,1003,154,210,8,15,0.0,60,11,1,29517,2.5064102564102564,0,1.9423076923076923,103149.85256410256,15
24078,1003,815,10,7,16,0.0,60,11,3,84879,6.0625,6,2.01953125,189425.61328125,15
24079,1003,843,5,17,17,0.0,60,11,2,59376,0.2,0,1.7,40789.65,15
24080,1003,825,210,16,18,0.0,59,12,3,89443,1.147239263803681,0,1.9263803680981595,148516.19018404908,15
24081,1003,845,3,19,19,0.0,59,12,2,64499,0.05263157894736842,0,1.631578947368421,40310.63157894737,15
24083,1004,1,131,2,1,25.0,53,1,1,29551,15.39607843137255,80,2.023529411764706,183009.99607843137,71
24084,1004,822,131,1,2,18.0,53,1,1,29794,7.5,7,1.9196428571428572,210057.44642857142,71
24085,1004,20,6,3,3,15.0,53,1,1,29798,12.107142857142858,43,2.0669642857142856,161710.7232142857,71
24086,1004,8,6,4,4,12.0,53,1,1,29531,7.1098901098901095,3,1.956043956043956,152175.57692307694,71
24087,1004,830,9,19,5,10.0,53,1,1,29370,13.814814814814815,41,1.9567901234567902,224598.58024691357,71
24088,1004,817,9,18,6,8.0,53,1,1,37446,5.407563025210084,7,1.9369747899159664,185574.78151260506,71
24089,1004,844,15,7,7,6.0,53,1,1,30397,8.873015873015873,4,1.7619047619047619,210050.00793650793,71
24090,1004,825,210,5,8,4.0,52,11,1,29904,1.147239263803681,0,1.9263803680981595,148516.19018404908,71
24091,1004,839,10,6,9,2.0,52,11,1,30642,3.2,1,1.7923076923076924,261812.56153846154,71
24092,1004,815,10,8,10,1.0,52,11,1,29924,6.0625,6,2.01953125,189425.61328125,71
24093,1004,154,210,9,11,0.0,52,11,1,30469,2.5064102564102564,0,1.9423076923076923,103149.85256410256,71
24094,1004,807,4,12,12,0.0,52,11,1,30625,2.9166666666666665,0,2.0388888888888888,150122.2888888889,71
24095,1004,828,15,10,13,0.0,52,11,2,60197,0.20689655172413793,0,2.0229885057471266,92045.32183908045,71
24096,1004,4,1,16,14,0.0,52,11,1,30348,6.76605504587156,6,2.091743119266055,200918.623853211,71
24097,1004,840,3,14,15,0.0,52,11,1,29266,1.9387755102040816,0,1.9047619047619047,237620.31292517006,71
24098,1004,838,1,15,16,0.0,51,12,1,29636,0.6666666666666666,0,1.7179487179487178,76066.56410256411,71
24099,1004,832,4,11,17,0.0,51,12,1,30021,6.005586592178771,3,1.8379888268156424,236070.86033519552,71
24100,1004,845,3,13,18,0.0,51,12,1,29912,0.05263157894736842,0,1.631578947368421,40310.63157894737,71
24102,1004,843,5,20,20,0.0,4,23,1,29418,0.2,0,1.7,40789.65,71
24103,1005,1,131,1,1,25.0,53,1,1,22614,15.39607843137255,80,2.023529411764706,183009.99607843137,22
24104,1005,822,131,2,2,18.0,53,1,1,22777,7.5,7,1.9196428571428572,210057.44642857142,22
24105,1005,830,9,3,3,15.0,53,1,1,28789,13.814814814814815,41,1.9567901234567902,224598.58024691357,22
24106,1005,817,9,15,4,12.0,53,1,1,22864,5.407563025210084,7,1.9369747899159664,185574.78151260506,22
24107,1005,8,6,4,5,10.0,53,1,1,22781,7.1098901098901095,3,1.956043956043956,152175.57692307694,22
24108,1005,20,6,8,6,8.0,53,1,1,22748,12.107142857142858,43,2.0669642857142856,161710.7232142857,22
24109,1005,815,10,9,7,6.0,53,1,1,23635,6.0625,6,2.01953125,189425.61328125,22
24110,1005,154,210,5,8,4.0,53,1,1,23692,2.5064102564102564,0,1.9423076923076923,103149.85256410256,22
24111,1005,839,10,11,9,2.0,53,1,1,23316,3.2,1,1.7923076923076924,261812.56153846154,22
24112,1005,832,4,13,10,1.0,52,11,1,23477,6.005586592178771,3,1.8379888268156424,236070.86033519552,22
24113,1005,842,5,7,11,0.0,52,11,1,23376,3.03125,1,1.859375,255187.3046875,22
24114,1005,828,15,20,12,0.0,52,11,1,23244,0.20689655172413793,0,2.0229885057471266,92045.32183908045,22
24115,1005,843,5,6,13,0.0,52,11,1,23110,0.2,0,1.7,40789.65,22
24116,1005,4,1,18,14,0.0,52,11,1,27454,6.76605504587156,6,2.091743119266055,200918.623853211,22
24117,1005,838,1,19,15,0.0,52,11,1,23159,0.6666666666666666,0,1.7179487179487178,76066.56410256411,22
24118,1005,845,3,17,16,0.0,52,11,2,47307,0.05263157894736842,0,1.631578947368421,40310.63157894737,22
24119,1005,840,3,14,17,0.0,52,11,2,53461,1.9387755102040816,0,1.9047619047619047,237620.31292517006,22
24120,1005,844,15,10,18,0.0,38,26,2,65563,8.873015873015873,4,1.7619047619047619,210050.00793650793,22
24121,1005,807,4,16,19,0.0,37,5,1,23555,2.9166666666666665,0,2.0388888888888888,150122.2888888889,22
24122,1005,825,210,12,20,0.0,8,130,1,29007,1.147239263803681,0,1.9263803680981595,148516.19018404908,22
24123,1006,8,6,2,1,25.0,56,1,1,23714,7.1098901098901095,3,1.956043956043956,152175.57692307694,69
24124,1006,830,9,18,2,18.0,56,1,1,23446,13.814814814814815,41,1.9567901234567902,224598.58024691357,69
24125,1006,1,131,1,3,15.0,56,1,2,47608,15.39607843137255,80,2.023529411764706,183009.99607843137,69
24126,1006,20,6,5,4,12.0,56,1,1,24449,12.107142857142858,43,2.0669642857142856,161710.7232142857,69
24127,1006,822,131,3,5,10.0,56,1,1,23478,7.5,7,1.9196428571428572,210057.44642857142,69
24128,1006,807,4,7,6,8.0,56,1,1,24681,2.9166666666666665,0,2.0388888888888888,150122.2888888889,69
24129,1006,832,4,11,7,6.0,56,1,1,29319,6.005586592178771,3,1.8379888268156424,236070.86033519552,69
24130,1006,815,10,10,8,4.0,56,1,1,25723,6.0625,6,2.01953125,189425.61328125,69
24131,1006,843,5,20,9,2.0,55,11,1,23819,0.2,0,1.7,40789.65,69
24132,1006,828,15,16,10,1.0,55,11,1,23940,0.20689655172413793,0,2.0229885057471266,92045.32183908045,69
24133,1006,838,1,17,11,0.0,55,11,2,48260,0.6666666666666666,0,1.7179487179487178,76066.56410256411,69
24134,1006,842,5,19,12,0.0,55,11,2,48084,3.03125,1,1.859375,255187.3046875,69
24135,1006,845,3,14,13,0.0,55,11,2,47401,0.05263157894736842,0,1.631578947368421,40310.63157894737,69
24136,1006,840,3,15,14,0.0,54,12,3,83954,1.9387755102040816,0,1.9047619047619047,237620.31292517006,69
24137,1006,844,15,9,15,0.0,31,130,1,34812,8.873015873015873,4,1.7619047619047619,210050.00793650793,69
24139,1006,154,210,8,17,0.0,2,130,1,35104,2.5064102564102564,0,1.9423076923076923,103149.85256410256,69
24141,1006,839,10,6,19,0.0,56,2,1,24534,3.2,1,1.7923076923076924,261812.56153846154,69
24142,1006,825,210,12,20,0.0,56,2,1,23723,1.147239263803681,0,1.9263803680981595,148516.19018404908,69
24143,1007,830,9,2,1,25.0,71,1,2,44263,13.814814814814815,41,1.9567901234567902,224598.58024691357,32
24144,1007,20,6,4,2,18.0,71,1,2,44435,12.107142857142858,43,2.0669642857142856,161710.7232142857,32
24145,1007,8,6,6,3,15.0,71,1,1,22017,7.1098901098901095,3,1.956043956043956,152175.57692307694,32
24146,1007,1,131,3,4,12.0,71,1,2,44668,15.39607843137255,80,2.023529411764706,183009.99607843137,32
24147,1007,822,131,5,5,10.0,70,11,3,68504,7.5,7,1.9196428571428572,210057.44642857142,32
24148,1007,807,4,7,6,8.0,69,12,1,23037,2.9166666666666665,0,2.0388888888888888,150122.2888888889,32
24149,1007,844,15,9,7,6.0,69,12,1,22588,8.873015873015873,4,1.7619047619047619,210050.00793650793,32
24150,1007,838,1,15,8,4.0,69,12,1,22174,0.6666666666666666,0,1.7179487179487178,76066.56410256411,32
24151,1007,828,15,10,9,2.0,69,12,1,31406,0.20689655172413793,0,2.0229885057471266,92045.32183908045,32
24152,1007,842,5,20,10,1.0,69,12,2,45625,3.03125,1,1.859375,255187.3046875,32
24153,1007,839,10,11,11,0.0,69,12,2,50562,3.2,1,1.7923076923076924,261812.56153846154,32
24154,1007,840,3,17,12,0.0,69,12,2,47822,1.9387755102040816,0,1.9047619047619047,237620.31292517006,32
24155,1007,845,3,19,13,0.0,69,12,1,22732,0.05263157894736842,0,1.631578947368421,40310.63157894737,32
24156,1007,843,5,14,14,0.0,69,12,2,45608,0.2,0,1.7,40789.65,32
24157,1007,825,210,16,15,0.0,69,12,1,22390,1.147239263803681,0,1.9263803680981595,148516.19018404908,32
24158,1007,154,210,18,16,0.0,68,13,2,46159,2.5064102564102564,0,1.9423076923076923,103149.85256410256,32
24159,1007,817,9,1,17,0.0,61,5,1,22022,5.407563025210084,7,1.9369747899159664,185574.78151260506,32
24160,1007,815,10,13,18,0.0,38,23,1,23755,6.0625,6,2.01953125,189425.61328125,32
24161,1007,832,4,8,19,0.0,28,22,1,22660,6.005586592178771,3,1.8379888268156424,236070.86033519552,32
24163,1008,1,131,1,1,25.0,71,1,1,22641,15.39607843137255,80,2.023529411764706,183009.99607843137,18
24164,1008,830,9,5,2,18.0,71,1,1,23432,13.814814814814815,41,1.9567901234567902,224598.58024691357,18
24165,1008,8,6,4,3,15.0,71,1,1,22766,7.1098901098901095,3,1.956043956043956,152175.57692307694,18
24166,1008,817,9,11,4,12.0,71,1,1,23300,5.407563025210084,7,1.9369747899159664,185574.78151260506,18
24167,1008,822,131,3,5,10.0,71,1,2,45682,7.5,7,1.9196428571428572,210057.44642857142,18
24168,1008,20,6,2,6,8.0,71,1,2,45234,12.107142857142858,43,2.0669642857142856,161710.7232142857,18
24169,1008,844,15,7,7,6.0,71,1,1,23593,8.873015873015873,4,1.7619047619047619,210050.00793650793,18
24170,1008,154,210,8,8,4.0,71,1,1,23403,2.5064102564102564,0,1.9423076923076923,103149.85256410256,18
24171,1008,825,210,10,9,2.0,71,1,1,23115,1.147239263803681,0,1.9263803680981595,148516.19018404908,18
24172,1008,815,10,12,10,1.0,70,11,1,23505,6.0625,6,2.01953125,189425.61328125,18
24173,1008,843,5,16,11,0.0,70,11,1,23422,0.2,0,1.7,40789.65,18
24174,1008,832,4,15,12,0.0,70,11,2,47709,6.005586592178771,3,1.8379888268156424,236070.86033519552,18
24175,1008,842,5,9,13,0.0,70,11,1,23757,3.03125,1,1.859375,255187.3046875,18
24176,1008,838,1,20,14,0.0,70,11,1,22618,0.6666666666666666,0,1.7179487179487178,76066.56410256411,18
24177,1008,839,10,18,15,0.0,70,11,2,58424,3.2,1,1.7923076923076924,261812.56153846154,18
24178,1008,845,3,14,16,0.0,69,12,1,23273,0.05263157894736842,0,1.631578947368421,40310.63157894737,18
24179,1008,4,1,17,17,0.0,69,12,2,56799,6.76605504587156,6,2.091743119266055,200918.623853211,18
24180,1008,840,3,19,18,0.0,69,12,2,48891,1.9387755102040816,0,1.9047619047619047,237620.31292517006,18
24182,1008,828,15,6,20,0.0,20,4,1,23377,0.20689655172413793,0,2.0229885057471266,92045.32183908045,18
24183,1009,1,131,1,1,25.0,55,1,1,21283,15.39607843137255,80,2.023529411764706,183009.99607843137,24
24184,1009,20,6,3,2,18.0,55,1,1,22630,12.107142857142858,43,2.0669642857142856,161710.7232142857,24
24185,1009,830,9,6,3,15.0,55,1,1,21057,13.814814814814815,41,1.9567901234567902,224598.58024691357,24
24186,1009,817,9,5,4,12.0,55,1,1,21061,5.407563025210084,7,1.9369747899159664,185574.78151260506,24
24187,1009,822,131,2,5,10.0,55,1,2,42889,7.5,7,1.9196428571428572,210057.44642857142,24
24188,1009,832,4,11,6,8.0,55,1,1,21964,6.005586592178771,3,1.8379888268156424,236070.86033519552,24
24189,1009,844,15,8,7,6.0,55,1,1,21828,8.873015873015873,4,1.7619047619047619,210050.00793650793,24
24190,1009,815,10,14,8,4.0,55,1,1,22112,6.0625,6,2.01953125,189425.61328125,24
24191,1009,154,210,7,9,2.0,54,11,1,22354,2.5064102564102564,0,1.9423076923076923,103149.85256410256,24
24192,1009,825,210,13,10,1.0,54,11,1,21587,1.147239263803681,0,1.9263803680981595,148516.19018404908,24
24193,1009,4,1,15,11,0.0,54,11,1,21726,6.76605504587156,6,2.091743119266055,200918.623853211,24
24194,1009,843,5,16,12,0.0,54,11,1,41012,0.2,0,1.7,40789.65,24
24195,1009,840,3,20,13,0.0,54,11,1,22189,1.9387755102040816,0,1.9047619047619047,237620.31292517006,24
24196,1009,838,1,18,14,0.0,54,11,1,22317,0.6666666666666666,0,1.7179487179487178,76066.56410256411,24
24197,1009,845,3,19,15,0.0,54,11,1,22755,0.05263157894736842,0,1.631578947368421,40310.63157894737,24
24198,1009,842,5,17,16,0.0,46,5,1,22493,3.03125,1,1.859375,255187.3046875,24
24199,1009,839,10,9,17,0.0,44,5,1,21979,3.2,1,1.7923076923076924,261812.56153846154,24
24204,1010,1,131,1,2,18.0,58,1,1,21515,15.39607843137255,80,2.023529411764706,183009.99607843137,1
24205,1010,830,9,4,3,15.0,58,1,1,21157,13.814814814814815,41,1.9567901234567902,224598.58024691357,1
24206,1010,20,6,3,4,12.0,58,1,1,21995,12.107142857142858,43,2.0669642857142856,161710.7232142857,1
24207,1010,844,6,5,5,10.0,58,1,1,22306,8.873015873015873,4,1.7619047619047619,210050.00793650793,1
24208,1010,825,210,7,6,8.0,58,1,1,22388,1.147239263803681,0,1.9263803680981595,148516.19018404908,1
24209,1010,807,4,11,7,6.0,57,11,1,21588,2.9166666666666665,0,2.0388888888888888,150122.2888888889,1
24210,1010,8,51,9,8,4.0,57,11,1,23299,7.1098901098901095,3,1.956043956043956,152175.57692307694,1
24211,1010,840,211,16,9,2.0,57,11,1,22471,1.9387755102040816,0,1.9047619047619047,237620.31292517006,1
24212,1010,826,5,15,10,1.0,57,11,1,22086,1.9238095238095239,0,2.0476190476190474,156399.20952380952,1
24213,1010,842,9,17,11,0.0,57,11,1,21269,3.03125,1,1.859375,255187.3046875,1
24214,1010,846,1,8,12,0.0,57,11,1,21627,6.857142857142857,1,1.9196428571428572,316061.64285714284,1
24215,1010,815,211,10,13,0.0,57,11,1,23234,6.0625,6,2.01953125,189425.61328125,1
24216,1010,848,5,13,14,0.0,57,11,1,21780,2.6436781609195403,0,1.896551724137931,190692.3448275862,1
24217,1010,841,51,14,15,0.0,57,11,1,27172,0.3620689655172414,0,1.8620689655172413,248634.5344827586,1
24218,1010,847,3,19,16,0.0,56,12,2,43232,4.576576576576577,1,1.945945945945946,257158.3963963964,1
24219,1010,9,3,20,17,0.0,55,13,3,77229,0.043478260869565216,0,1.826086956521739,44609.0,1
24220,1010,154,210,6,18,0.0,29,36,1,29981,2.5064102564102564,0,1.9423076923076923,103149.85256410256,1
24221,1010,817,4,12,19,0.0,28,137,1,33027,5.407563025210084,7,1.9369747899159664,185574.78151260506,1
24223,1011,1,131,3,1,25.0,57,1,2,48579,15.39607843137255,80,2.023529411764706,183009.99607843137,3
24224,1011,822,131,4,2,18.0,57,1,2,49298,7.5,7,1.9196428571428572,210057.44642857142,3
24225,1011,844,6,1,3,16.0,57,1,2,48876,8.873015873015873,4,1.7619047619047619,210050.00793650793,3
24226,1011,830,9,5,4,12.0,57,1,2,50928,13.814814814814815,41,1.9567901234567902,224598.58024691357,3
24227,1011,20,6,2,5,10.0,57,1,3,82633,12.107142857142858,43,2.0669642857142856,161710.7232142857,3
24228,1011,846,1,9,6,8.0,57,1,2,48892,6.857142857142857,1,1.9196428571428572,316061.64285714284,3
24229,1011,8,51,8,7,6.0,57,1,2,51268,7.1098901098901095,3,1.956043956043956,152175.57692307694,3
24230,1011,842,9,13,8,4.0,57,1,2,52041,3.03125,1,1.859375,255187.3046875,3
24231,1011,848,5,12,9,2.0,57,1,2,50501,2.6436781609195403,0,1.896551724137931,190692.3448275862,3
24232,1011,815,211,14,10,1.0,57,1,2,53934,6.0625,6,2.01953125,189425.61328125,3
24233,1011,841,51,16,11,0.0,57,1,2,52605,0.3620689655172414,0,1.8620689655172413,248634.5344827586,3
24234,1011,826,5,15,12,0.0,56,11,2,57269,1.9238095238095239,0,2.0476190476190474,156399.20952380952,3
24235,1011,825,210,6,13,0.0,56,11,2,50930,1.147239263803681,0,1.9263803680981595,148516.19018404908,3
24236,1011,840,211,18,14,0.0,56,11,2,60938,1.9387755102040816,0,1.9047619047619047,237620.31292517006,3
24237,1011,847,3,19,15,0.0,56,11,2,49545,4.576576576576577,1,1.945945945945946,257158.3963963964,3
24238,1011,9,3,20,16,0.0,55,12,2,48980,0.043478260869565216,0,1.826086956521739,44609.0,3
24239,1011,807,4,17,17,0.0,53,5,2,50751,2.9166666666666665,0,2.0388888888888888,150122.2888888889,3
24240,1011,817,4,10,18,0.0,53,60,1,25676,5.407563025210084,7,1.9369747899159664,185574.78151260506,3
24241,1011,832,1,7,19,0.0,53,130,3,95562,6.005586592178771,3,1.8379888268156424,236070.86033519552,3
24242,1011,154,210,11,20,0.0,16,31,1,32082,2.5064102564102564,0,1.9423076923076923,103149.85256410256,3
24243,1012,1,131,2,1,25.0,56,1,2,46241,15.39607843137255,80,2.023529411764706,183009.99607843137,17
24244,1012,822,131,1,2,18.0,56,1,2,46279,7.5,7,1.9196428571428572,210057.44642857142,17
24245,1012,20,6,3,3,15.0,56,1,2,45065,12.107142857142858,43,2.0669642857142856,161710.7232142857,17
24246,1012,830,9,5,4,12.0,56,1,2,45588,13.814814814814815,41,1.9567901234567902,224598.58024691357,17
24247,1012,844,6,4,5,10.0,56,1,2,47148,8.873015873015873,4,1.7619047619047619,210050.00793650793,17
24248,1012,842,9,6,6,9.0,56,1,3,67431,3.03125,1,1.859375,255187.3046875,17
24249,1012,817,4,7,7,6.0,55,11,1,23506,5.407563025210084,7,1.9369747899159664,185574.78151260506,17
24250,1012,815,211,12,8,4.0,55,11,1,23733,6.0625,6,2.01953125,189425.61328125,17
24251,1012,8,51,13,9,2.0,55,11,1,23888,7.1098901098901095,3,1.956043956043956,152175.57692307694,17
24252,1012,848,5,0,10,1.0,55,11,1,23215,2.6436781609195403,0,1.896551724137931,190692.3448275862,17
24253,1012,154,210,10,11,0.0,55,11,2,46781,2.5064102564102564,0,1.9423076923076923,103149.85256410256,17
24254,1012,840,211,16,12,0.0,55,11,2,46981,1.9387755102040816,0,1.9047619047619047,237620.31292517006,17
24255,1012,825,210,9,13,0.0,55,11,2,47347,1.147239263803681,0,1.9263803680981595,148516.19018404908,17
24256,1012,832,1,14,14,0.0,55,11,2,68410,6.005586592178771,3,1.8379888268156424,236070.86033519552,17
24257,1012,841,51,19,15,0.0,55,11,2,50321,0.3620689655172414,0,1.8620689655172413,248634.5344827586,17
24258,1012,847,3,17,16,0.0,54,12,2,48297,4.576576576576577,1,1.945945945945946,257158.3963963964,17
24259,1012,9,3,18,17,0.0,54,12,1,32627,0.043478260869565216,0,1.826086956521739,44609.0,17
24260,1012,846,1,15,18,0.0,50,4,3,106900,6.857142857142857,1,1.9196428571428572,316061.64285714284,17
24261,1012,826,5,11,19,0.0,41,4,3,86513,1.9238095238095239,0,2.0476190476190474,156399.20952380952,17
24262,1012,807,4,8,20,0.0,16,131,1,24107,2.9166666666666665,0,2.0388888888888888,150122.2888888889,17
24263,1013,822,131,1,1,25.0,51,1,1,20006,7.5,7,1.9196428571428572,210057.44642857142,73
24264,1013,1,131,2,2,18.0,51,1,1,19993,15.39607843137255,80,2.023529411764706,183009.99607843137,73
24265,1013,20,6,3,3,15.0,51,1,1,19981,12.107142857142858,43,2.0669642857142856,161710.7232142857,73
24266,1013,830,9,4,4,12.0,51,1,1,20973,13.814814814814815,41,1.9567901234567902,224598.58024691357,73
24267,1013,844,6,8,5,11.0,51,1,2,40239,8.873015873015873,4,1.7619047619047619,210050.00793650793,73
24268,1013,815,211,5,6,8.0,51,1,1,20939,6.0625,6,2.01953125,189425.61328125,73
24269,1013,832,1,9,7,6.0,51,1,1,19755,6.005586592178771,3,1.8379888268156424,236070.86033519552,73
24270,1013,846,1,7,8,4.0,51,1,2,41899,6.857142857142857,1,1.9196428571428572,316061.64285714284,73
24271,1013,840,211,13,9,2.0,51,1,1,23099,1.9387755102040816,0,1.9047619047619047,237620.31292517006,73
24272,1013,8,51,0,10,1.0,50,11,1,21401,7.1098901098901095,3,1.956043956043956,152175.57692307694,73
24273,1013,848,5,11,11,0.0,50,11,1,20720,2.6436781609195403,0,1.896551724137931,190692.3448275862,73
24274,1013,841,51,17,12,0.0,50,11,1,20776,0.3620689655172414,0,1.8620689655172413,248634.5344827586,73
24275,1013,825,210,12,13,0.0,50,11,2,40977,1.147239263803681,0,1.9263803680981595,148516.19018404908,73
24276,1013,807,4,15,14,0.0,50,11,2,42195,2.9166666666666665,0,2.0388888888888888,150122.2888888889,73
24277,1013,847,3,16,15,0.0,49,12,2,41226,4.576576576576577,1,1.945945945945946,257158.3963963964,73
24278,1013,9,3,0,16,0.0,49,12,3,56809,0.043478260869565216,0,1.826086956521739,44609.0,73
24280,1013,154,210,14,18,0.0,38,23,1,20906,2.5064102564102564,0,1.9423076923076923,103149.85256410256,73
24281,1013,826,5,6,19,0.0,33,4,1,21013,1.9238095238095239,0,2.0476190476190474,156399.20952380952,73
24282,1013,817,4,10,20,0.0,31,4,1,20884,5.407563025210084,7,1.9369747899159664,185574.78151260506,73
24284,1014,822,131,1,2,18.0,66,1,2,44052,7.5,7,1.9196428571428572,210057.44642857142,4
24285,1014,830,9,4,3,15.0,66,1,2,44957,13.814814814814815,41,1.9567901234567902,224598.58024691357,4
24286,1014,20,6,3,4,12.0,66,1,2,45389,12.107142857142858,43,2.0669642857142856,161710.7232142857,4
24287,1014,844,6,5,5,10.0,66,1,2,45284,8.873015873015873,4,1.7619047619047619,210050.00793650793,4
24288,1014,842,9,6,6,8.0,66,1,2,44658,3.03125,1,1.859375,255187.3046875,4
24289,1014,825,210,8,7,6.0,66,1,2,45017,1.147239263803681,0,1.9263803680981595,148516.19018404908,4
24290,1014,832,1,12,8,4.0,66,1,2,43013,6.005586592178771,3,1.8379888268156424,236070.86033519552,4
24291,1014,826,5,9,9,2.0,66,1,2,55870,1.9238095238095239,0,2.0476190476190474,156399.20952380952,4
24292,1014,154,210,7,10,1.0,66,1,2,45111,2.5064102564102564,0,1.9423076923076923,103149.85256410256,4
24293,1014,848,5,11,11,0.0,66,1,2,60936,2.6436781609195403,0,1.896551724137931,190692.3448275862,4
24294,1014,817,4,13,12,0.0,66,1,2,45081,5.407563025210084,7,1.9369747899159664,185574.78151260506,4
24295,1014,807,4,0,13,0.0,66,1,1,22193,2.9166666666666665,0,2.0388888888888888,150122.2888888889,4
24296,1014,8,51,14,14,0.0,66,1,2,44891,7.1098901098901095,3,1.956043956043956,152175.57692307694,4
24297,1014,815,211,15,15,0.0,66,1,2,45677,6.0625,6,2.01953125,189425.61328125,4
24298,1014,841,51,18,16,0.0,66,1,2,45888,0.3620689655172414,0,1.8620689655172413,248634.5344827586,4
24299,1014,847,3,19,17,0.0,65,11,2,44288,4.576576576576577,1,1.945945945945946,257158.3963963964,4
24300,1014,9,3,17,18,0.0,65,11,2,44096,0.043478260869565216,0,1.826086956521739,44609.0,4
24301,1014,840,211,16,19,0.0,44,4,1,23321,1.9387755102040816,0,1.9047619047619047,237620.31292517006,4
24302,1014,846,1,10,20,0.0,44,4,1,21579,6.857142857142857,1,1.9196428571428572,316061.64285714284,4
24306,1015,1,131,1,1,25.0,78,1,1,24266,15.39607843137255,80,2.023529411764706,183009.99607843137,6
24307,1015,20,6,4,2,18.0,78,1,1,24483,12.107142857142858,43,2.0669642857142856,161710.7232142857,6
24308,1015,822,131,2,3,15.0,78,1,2,49806,7.5,7,1.9196428571428572,210057.44642857142,6
24309,1015,830,9,3,4,12.0,78,1,1,24011,13.814814814814815,41,1.9567901234567902,224598.58024691357,6
24310,1015,842,9,8,5,11.0,78,1,2,48019,3.03125,1,1.859375,255187.3046875,6
24311,1015,832,1,9,6,8.0,78,1,1,23795,6.005586592178771,3,1.8379888268156424,236070.86033519552,6
24312,1015,826,5,7,7,6.0,78,1,1,24023,1.9238095238095239,0,2.0476190476190474,156399.20952380952,6
24313,1015,848,5,10,8,4.0,78,1,1,25062,2.6436781609195403,0,1.896551724137931,190692.3448275862,6
24314,1015,817,4,6,9,2.0,78,1,1,24269,5.407563025210084,7,1.9369747899159664,185574.78151260506,6
24315,1015,154,210,13,10,1.0,78,1,1,24219,2.5064102564102564,0,1.9423076923076923,103149.85256410256,6
24316,1015,846,1,12,11,0.0,78,1,1,25026,6.857142857142857,1,1.9196428571428572,316061.64285714284,6
24317,1015,825,210,5,14,0.0,77,11,1,25419,1.147239263803681,0,1.9263803680981595,148516.19018404908,6
24318,1015,815,211,16,12,0.0,77,11,1,28463,6.0625,6,2.01953125,189425.61328125,6
24319,1015,807,4,11,13,0.0,77,11,1,25532,2.9166666666666665,0,2.0388888888888888,150122.2888888889,6
24320,1015,847,3,19,15,0.0,77,11,1,26165,4.576576576576577,1,1.945945945945946,257158.3963963964,6
24321,1015,840,211,17,16,0.0,77,11,1,24591,1.9387755102040816,0,1.9047619047619047,237620.31292517006,6
24322,1015,8,51,14,17,0.0,77,11,1,26299,7.1098901098901095,3,1.956043956043956,152175.57692307694,6
24323,1015,9,3,20,18,0.0,77,11,1,23946,0.043478260869565216,0,1.826086956521739,44609.0,6
24324,1015,841,51,18,19,0.0,76,12,1,35651,0.3620689655172414,0,1.8620689655172413,248634.5344827586,6
24325,1015,844,6,15,20,0.0,16,4,2,51669,8.873015873015873,4,1.7619047619047619,210050.00793650793,6
24326,1016,1,131,2,1,25.0,70,1,1,23662,15.39607843137255,80,2.023529411764706,183009.99607843137,7
24327,1016,20,6,1,2,18.0,70,1,1,23782,12.107142857142858,43,2.0669642857142856,161710.7232142857,7
