driverId,constructorId,grid,winner,laps,circuitId
232,60,0,False,0,39
222,6,3,True,50,14
203,6,5,False,50,14
223,3,6,False,50,14
182,204,9,False,50,14
207,32,10,False,50,14
197,25,16,False,50,14
199,32,13,False,50,14
224,56,20,False,49,14
178,3,4,False,49,14
202,25,12,False,49,14
233,54,15,False,49,14
230,51,22,False,49,14
119,21,17,False,47,14
219,4,1,False,45,14
172,27,7,False,41,14
177,59,23,False,41,14
235,27,11,False,40,14
173,58,24,False,33,14
152,51,18,False,28,14
163,4,2,False,13,14
187,1,19,False,13,14
175,1,14,False,3,14
200,21,21,False,3,14
137,204,8,False,1,14
136,58,0,False,0,14
176,57,0,False,0,14
232,60,0,False,0,14
212,62,0,False,0,14
178,3,1,True,72,7
203,6,2,False,72,7
223,3,3,False,72,7
222,6,9,False,71,7
202,25,6,False,71,7
187,1,17,False,70,7
217,182,17,False,68,7
224,56,15,False,67,7
136,58,21,False,67,7
207,32,10,False,66,7
137,182,4,False,61,7
230,51,18,False,52,7
235,27,16,False,47,7
197,25,13,False,33,7
206,25,24,False,28,7
212,62,22,False,26,7
219,4,7,False,24,7
173,58,23,False,24,7
199,32,11,False,23,7
119,21,14,False,20,7
175,1,20,False,19,7
163,4,8,False,14,7
233,54,12,False,14,7
172,27,5,False,10,7
200,21,0,False,0,7
176,57,0,False,0,7
177,59,0,False,0,7
237,56,0,False,0,7
232,60,0,False,0,7
182,182,0,False,0,7
203,6,3,True,59,46
163,4,7,False,59,46
202,25,10,False,59,46
173,58,20,False,59,46
233,54,14,False,59,46
187,1,13,False,58,46
224,56,23,False,54,46
137,182,2,False,53,46
206,25,15,False,52,46
222,6,16,False,48,46
119,21,19,False,44,46
178,3,1,False,36,46
176,57,21,False,32,46
223,3,5,False,29,46
217,182,9,False,25,46
219,4,8,False,24,46
177,59,12,False,20,46
175,1,22,False,20,46
197,25,11,False,18,46
207,32,17,False,16,46
199,32,6,False,6,46
172,27,4,False,3,46
235,27,24,False,2,46
152,51,18,False,0,46
230,51,0,False,0,46
200,21,0,False,0,46
136,58,0,False,0,46
212,62,0,False,0,46
237,56,0,False,0,46
232,60,0,False,0,46
207,32,1,True,52,25
182,34,5,False,52,25
221,25,10,False,52,25
231,1,6,False,52,25
238,32,3,False,52,25
175,1,9,False,52,25
199,6,2,False,52,25
203,6,7,False,52,25
224,56,17,False,52,25
222,59,15,False,52,25
200,54,13,False,52,25
197,54,11,False,51,25
239,1,24,False,51,25
202,25,23,False,51,25
223,58,16,False,51,25
172,27,8,False,50,25
233,58,18,False,50,25
230,63,12,False,50,25
187,34,4,False,41,25
178,3,14,False,36,25
240,57,21,False,35,25
241,57,22,False,28,25
232,60,20,False,9,25
211,63,19,False,4,25
212,32,0,False,0,25
158,55,0,False,0,25
242,64,0,False,0,25
199,6,4,True,63,36
224,56,7,False,63,36
182,34,10,False,63,36
207,32,3,False,63,36
223,58,15,False,62,36
202,25,19,False,62,36
200,54,20,False,62,36
187,34,21,False,61,36
172,27,14,False,61,36
119,21,18,False,59,36
178,3,8,False,58,36
212,32,22,False,40,36
203,6,6,False,35,36
175,1,5,False,34,36
231,1,2,False,25,36
233,58,9,False,25,36
222,59,12,False,16,36
238,32,1,False,15,36
240,57,23,False,13,36
239,1,13,False,11,36
221,25,11,False,8,36
211,63,24,False,5,36
241,57,17,False,0,36
197,54,16,False,0,36
232,60,0,False,0,36
158,55,0,False,0,36
230,63,0,False,0,36
242,64,0,False,0,36
238,32,12,True,78,30
221,25,11,False,78,30
187,34,10,False,78,30
178,3,18,False,78,30
172,27,13,False,78,30
202,25,14,False,77,30
207,32,2,False,77,30
197,54,17,False,77,30
243,21,22,False,77,30
212,32,21,False,77,30
239,1,20,False,76,30
230,63,19,False,76,30
119,21,7,False,63,30
222,59,5,False,59,30
175,1,4,False,56,30
203,6,8,False,55,30
199,6,9,False,55,30
182,34,1,False,52,30
211,63,23,False,52,30
200,54,15,False,43,30
232,60,26,False,39,30
219,4,6,False,38,30
177,55,24,False,15,30
224,56,16,False,9,30
158,64,25,False,8,30
231,1,3,False,5,30
163,65,0,False,0,30
223,58,0,False,0,30
241,57,0,False,0,30
233,58,0,False,0,30
199,6,1,True,80,43
207,32,4,False,80,43
221,25,12,False,80,43
238,32,6,False,80,43
172,27,14,False,80,43
119,21,9,False,79,43
178,3,8,False,79,43
224,56,15,False,79,43
243,21,18,False,79,43
223,58,20,False,79,43
197,54,19,False,75,43
175,1,11,False,74,43
222,59,10,False,59,43
230,63,17,False,50,43
219,4,13,False,43,43
203,6,2,False,38,43
182,34,3,False,27,43
202,25,22,False,25,43
232,60,21,False,17,43
200,54,16,False,11,43
187,34,5,False,9,43
231,1,7,False,5,43
211,63,0,False,0,43
233,58,0,False,0,43
239,1,0,False,0,43
241,57,0,False,0,43
177,55,0,False,0,43
212,32,0,False,0,43
240,58,0,False,0,43
206,64,0,False,0,43
221,25,5,True,75,6
182,34,3,False,75,6
222,59,9,False,75,6
187,34,2,False,75,6
202,25,13,False,75,6
119,21,14,False,75,6
175,1,11,False,74,6
199,6,1,False,74,6
224,56,20,False,74,6
219,4,12,False,71,6
207,32,4,False,69,6
203,6,8,False,62,6
238,32,7,False,56,6
231,1,6,False,43,6
243,21,19,False,38,6
178,3,10,False,29,6
235,57,16,False,27,6
233,58,17,False,24,6
172,27,15,False,13,6
211,63,18,False,8,6
200,54,0,False,0,6
223,58,0,False,0,6
197,54,0,False,0,6
230,63,0,False,0,6
177,55,0,False,0,6
206,64,0,False,0,6
163,65,0,False,0,6
212,32,0,False,0,6
239,1,0,False,0,6
232,60,0,False,0,6
207,32,1,True,70,40
238,32,7,False,70,40
199,6,2,False,70,40
203,6,4,False,70,40
172,27,14,False,69,40
202,25,23,False,69,40
239,1,24,False,69,40
152,1,21,False,69,40
163,65,19,False,68,40
178,3,11,False,68,40
200,54,16,False,68,40
235,57,22,False,64,40
230,63,12,False,63,40
233,58,10,False,56,40
219,4,20,False,56,40
222,59,5,False,53,40
221,25,13,False,51,40
223,58,18,False,40,40
119,21,8,False,31,40
243,21,17,False,26,40
187,34,9,False,18,40
182,34,3,False,0,40
231,1,6,False,0,40
224,56,15,False,0,40
211,63,0,False,0,40
206,64,0,False,0,40
177,55,0,False,0,40
244,54,0,False,0,40
212,32,0,False,0,40
232,60,0,False,0,40
207,32,1,True,75,45
238,32,2,False,75,45
172,27,10,False,75,45
222,59,9,False,75,45
187,34,7,False,75,45
231,1,4,False,74,45
230,63,16,False,74,45
178,3,18,False,74,45
200,54,17,False,74,45
203,6,5,False,74,45
211,63,23,False,73,45
202,25,13,False,71,45
219,4,11,False,71,45
243,21,19,False,71,45
223,58,22,False,67,45
235,57,21,False,64,45
224,56,15,False,62,45
199,6,3,False,57,45
182,34,6,False,56,45
221,25,12,False,51,45
233,58,24,False,45,45
119,21,8,False,21,45
212,32,20,False,21,45
175,1,14,False,16,45
232,60,0,False,0,45
239,1,0,False,0,45
208,1,0,False,0,45
244,54,0,False,0,45
177,55,0,False,0,45
182,34,3,True,70,47
119,21,5,False,70,47
238,32,4,False,70,47
175,1,15,False,69,47
223,58,16,False,69,47
224,56,13,False,69,47
172,27,11,False,69,47
231,1,14,False,69,47
203,6,7,False,69,47
199,6,8,False,69,47
233,58,20,False,68,47
212,32,21,False,68,47
200,54,19,False,68,47
243,21,24,False,67,47
177,54,23,False,63,47
232,60,22,False,62,47
207,32,1,False,46,47
178,3,9,False,46,47
221,25,12,False,42,47
219,4,10,False,28,47
187,34,2,False,19,47
222,59,6,False,16,47
202,25,17,False,8,47
230,63,18,False,7,47
211,63,0,False,0,47
239,1,0,False,0,47
235,57,0,False,0,47
207,32,2,True,54,34
238,32,5,False,54,34
231,1,4,False,54,34
187,34,1,False,54,34
178,3,14,False,54,34
222,59,7,False,54,34
172,27,10,False,54,34
119,21,12,False,54,34
175,1,6,False,54,34
202,25,16,False,54,34
233,58,20,False,53,34
203,6,9,False,53,34
200,54,25,False,53,34
163,65,18,False,53,34
243,21,21,False,53,34
177,54,26,False,52,34
230,63,19,False,52,34
199,6,8,False,49,34
239,1,24,False,45,34
224,56,15,False,43,34
211,63,23,False,40,34
152,1,22,False,28,34
182,34,3,False,10,34
221,25,13,False,10,34
223,58,17,False,4,34
219,4,11,False,1,34
232,60,0,False,0,34
206,57,0,False,0,34
212,32,0,False,0,34
199,6,8,True,76,38
182,34,4,False,76,38
187,34,9,False,76,38
221,25,10,False,76,38
233,58,18,False,75,38
175,1,20,False,75,38
152,1,16,False,75,38
239,1,24,False,75,38
230,63,25,False,75,38
172,27,7,False,73,38
200,54,26,False,65,38
177,54,22,False,59,38
223,58,17,False,49,38
219,4,12,False,46,38
119,21,5,False,40,38
202,25,19,False,40,38
222,59,3,False,36,38
224,56,11,False,32,38
232,60,23,False,32,38
206,57,15,False,30,38
207,32,2,False,28,38
178,3,6,False,26,38
203,6,13,False,19,38
212,32,21,False,15,38
231,1,14,False,7,38
238,32,1,False,6,38
211,63,0,False,0,38
243,21,0,False,0,38
209,57,0,False,0,38
245,1,0,False,0,38
207,32,1,True,45,10
222,59,4,False,45,10
172,27,7,False,45,10
224,56,10,False,45,10
202,25,16,False,45,10
212,32,18,False,45,10
187,34,5,False,45,10
203,6,15,False,45,10
119,21,14,False,44,10
177,59,19,False,42,10
229,57,17,False,41,10
243,21,23,False,42,10
238,32,2,False,36,10
231,1,8,False,34,10
178,3,6,False,31,10
137,57,21,False,31,10
230,63,20,False,24,10
175,1,11,False,16,10
199,6,12,False,14,10
182,34,3,False,11,10
219,4,9,False,5,10
200,54,22,False,1,10
233,58,24,False,1,10
221,25,13,False,0,10
223,58,0,False,0,10
197,54,0,False,0,10
211,63,0,False,0,10
232,60,0,False,0,10
163,65,0,False,0,10
239,1,0,False,0,10
238,32,1,True,54,70
221,25,14,False,54,70
203,6,11,False,54,70
224,56,6,False,53,70
172,27,5,False,53,70
230,63,21,False,53,70
187,34,10,False,53,70
239,1,17,False,52,70
163,65,26,False,52,70
223,58,22,False,50,70
177,59,25,False,49,70
206,57,19,False,41,70
175,1,14,False,40,70
233,58,23,False,33,70
219,4,3,False,31,70
199,6,12,False,28,70
182,34,4,False,27,70
202,25,9,False,20,70
231,1,8,False,7,70
178,3,15,False,7,70
119,21,16,False,7,70
229,57,24,False,7,70
212,32,18,False,4,70
137,1,20,False,4,70
222,59,7,False,3,70
207,32,2,False,0,70
232,60,0,False,0,70
200,54,0,False,0,70
211,63,0,False,0,70
246,54,0,False,0,70
243,21,0,False,0,70
207,32,1,True,75,39
238,32,2,False,75,39
182,34,3,False,75,39
187,34,8,False,75,39
224,56,10,False,75,39
203,6,5,False,75,39
199,6,4,False,75,39
172,27,6,False,74,39
175,1,14,False,74,39
231,1,7,False,74,39
212,32,20,False,74,39
222,59,15,False,73,39
152,1,19,False,60,39
233,58,18,False,56,39
163,65,23,False,40,39
232,60,26,False,40,39
230,63,22,False,37,39
219,4,9,False,35,39
239,1,21,False,35,39
177,59,24,False,21,39
178,3,11,False,17,39
137,1,25,False,16,39
221,25,12,False,13,39
206,57,16,False,10,39
119,21,13,False,0,39
202,25,17,False,0,39
211,63,0,False,0,39
223,58,0,False,0,39
247,54,0,False,0,39
200,54,0,False,0,39
229,57,0,False,0,39
240,58,0,False,0,39
243,21,0,False,0,39
182,34,4,True,40,14
187,34,7,False,40,14
199,6,11,False,40,14
172,27,8,False,40,14
175,1,19,False,40,14
207,32,1,False,40,14
203,6,2,False,40,14
224,56,13,False,40,14
137,1,24,False,40,14
206,57,18,False,40,14
221,25,16,False,40,14
222,59,9,False,39,14
178,3,6,False,39,14
152,1,20,False,39,14
223,58,15,False,33,14
119,21,12,False,28,14
231,1,10,False,19,14
232,60,22,False,14,14
219,4,3,False,6,14
238,32,5,False,0,14
202,25,14,False,0,14
233,58,17,False,0,14
239,1,21,False,0,14
230,63,23,False,0,14
212,32,0,False,0,14
229,54,0,False,0,14
247,54,0,False,0,14
248,63,0,False,0,14
229,57,0,False,0,14
177,59,0,False,0,14
243,21,0,False,0,14
244,60,0,False,0,14
199,6,2,True,59,46
178,3,3,False,59,46
222,59,11,False,59,46
219,4,9,False,59,46
224,56,13,False,59,46
175,1,18,False,59,46
231,1,6,False,58,46
206,57,19,False,58,46
163,65,21,False,58,46
202,25,16,False,58,46
172,27,10,False,58,46
249,59,20,False,58,46
239,57,24,False,58,46
223,58,17,False,56,46
197,32,8,False,55,46
243,21,22,False,54,46
232,60,26,False,46,46
247,54,25,False,43,46
182,34,5,False,28,46
207,32,1,False,27,46
187,34,7,False,25,46
221,25,12,False,23,46
203,6,4,False,22,46
177,54,15,False,21,46
233,58,14,False,1,46
212,32,23,False,0,46
213,63,0,False,0,46
203,6,3,True,70,7
222,59,2,False,70,7
199,6,11,False,70,7
119,21,12,False,70,7
221,25,13,False,70,7
206,57,15,False,70,7
202,25,18,False,70,7
175,1,17,False,70,7
178,3,5,False,70,7
207,32,9,False,69,7
137,34,14,False,69,7
219,4,22,False,65,7
177,54,21,False,58,7
172,27,10,False,52,7
231,1,19,False,51,7
197,32,1,False,49,7
163,63,16,False,37,7
249,59,20,False,16,7
187,34,4,False,8,7
182,34,7,False,5,7
233,58,8,False,1,7
224,56,6,False,0,7
223,58,0,False,0,7
213,63,0,False,0,7
232,60,0,False,0,7
212,32,0,False,0,7
243,21,0,False,0,7
247,54,0,False,0,7
222,59,11,True,53,25
250,34,6,False,53,25
199,6,7,False,53,25
224,56,16,False,53,25
207,32,8,False,51,25
223,57,12,False,51,25
230,63,13,False,48,25
251,37,17,False,45,25
252,58,9,False,45,25
187,34,2,False,41,25
237,37,20,False,39,25
172,27,15,False,37,25
221,25,3,False,32,25
231,1,1,False,31,25
200,1,5,False,28,25
238,25,14,False,28,25
253,56,19,False,22,25
182,6,4,False,20,25
246,63,18,False,18,25
254,58,21,False,2,25
255,32,10,False,0,25
199,6,2,True,40,18
231,1,1,False,40,18
182,6,13,False,40,18
224,56,16,False,39,18
255,32,10,False,39,18
254,58,18,False,39,18
253,56,19,False,38,18
250,34,12,False,33,18
252,58,5,False,33,18
246,63,20,False,32,18
187,34,7,False,30,18
172,27,14,False,26,18
221,25,6,False,23,18
207,32,3,False,19,18
237,37,21,False,16,18
200,1,4,False,12,18
238,25,8,False,12,18
223,57,9,False,12,18
230,63,11,False,11,18
222,59,15,False,11,18
251,37,17,False,1,18
256,66,22,False,1,18
182,6,3,True,78,30
222,59,5,False,78,30
221,25,4,False,78,30
231,1,1,False,78,30
200,1,12,False,78,30
187,34,11,False,78,30
230,63,14,False,78,30
199,6,8,False,78,30
223,57,16,False,78,30
224,56,9,False,78,30
246,63,19,False,77,30
255,32,10,False,77,30
250,34,2,False,76,30
239,37,23,False,76,30
256,66,22,False,73,30
237,37,17,False,66,30
233,37,18,False,55,30
207,32,6,False,43,30
257,37,21,False,33,30
172,27,12,False,22,30
252,58,15,False,22,30
254,58,20,False,21,30
238,25,7,False,5,30
207,32,2,True,80,43
182,6,1,False,80,43
222,59,3,False,80,43
221,25,12,False,80,43
224,56,7,False,80,43
197,67,9,False,79,43
231,1,8,False,79,43
255,32,16,False,79,43
172,27,5,False,78,43
205,37,18,False,77,43
246,63,19,False,77,43
238,25,10,False,62,43
223,57,13,False,57,43
233,34,17,False,53,43
178,58,14,False,40,43
200,1,15,False,39,43
187,34,6,False,33,43
254,58,20,False,27,43
237,37,22,False,15,43
199,6,4,False,5,43
239,37,21,False,4,43
230,63,11,False,0,43
207,32,1,True,75,45
199,6,4,False,75,45
222,59,5,False,75,45
200,1,9,False,75,45
255,32,12,False,75,45
233,34,13,False,74,45
172,27,2,False,74,45
238,25,15,False,74,45
246,63,20,False,73,45
239,37,28,False,72,45
251,37,17,False,72,45
258,37,22,False,71,45
208,1,23,False,70,45
224,56,19,False,70,45
187,34,6,False,64,45
178,58,14,False,56,45
211,64,16,False,32,45
229,64,10,False,29,45
254,58,24,False,25,45
232,37,21,False,16,45
221,25,10,False,12,45
231,1,7,False,10,45
223,57,8,False,9,45
230,63,11,False,9,45
182,6,3,False,0,45
197,67,0,False,0,45
237,37,0,False,0,45
257,37,0,False,0,45
205,37,0,False,0,45
259,68,0,False,0,45
260,66,0,False,0,45
222,59,2,True,76,6
182,6,6,False,76,6
199,6,3,False,76,6
200,1,9,False,76,6
207,32,10,False,76,6
178,58,11,False,76,6
172,27,16,False,76,6
230,63,14,False,76,6
119,58,15,False,75,6
235,57,17,False,75,6
197,67,12,False,74,6
211,64,20,False,73,6
255,32,13,False,51,6
187,34,1,False,48,6
221,25,8,False,46,6
246,63,19,False,41,6
224,56,18,False,37,6
231,1,7,False,25,6
233,34,5,False,19,6
238,25,4,False,10,6
232,37,0,False,0,6
257,37,0,False,0,6
229,64,0,False,0,6
223,57,0,False,0,6
237,37,0,False,0,6
251,37,0,False,0,6
255,32,3,True,70,40
182,6,11,False,70,40
238,25,8,False,70,40
230,63,12,False,70,40
178,58,17,False,70,40
233,34,18,False,69,40
231,1,9,False,69,40
221,25,5,False,69,40
229,64,25,False,69,40
258,37,24,False,68,40
197,67,26,False,68,40
256,63,23,False,67,40
259,68,20,False,67,40
232,37,14,False,65,40
257,37,27,False,63,40
222,59,4,False,62,40
200,1,6,False,39,40
172,27,10,False,32,40
223,57,13,False,29,40
199,6,7,False,14,40
211,64,19,False,14,40
119,58,15,False,12,40
251,37,21,False,8,40
224,56,16,False,2,40
207,32,1,False,0,40
187,34,2,False,0,40
208,1,0,False,0,40
237,37,0,False,0,40
260,66,0,False,0,40
261,37,0,False,0,40
212,64,0,False,0,40
172,27,8,True,72,47
200,1,9,False,72,47
199,6,12,False,72,47
221,25,6,False,72,47
187,34,2,False,72,47
207,32,1,False,72,47
223,57,14,False,72,47
197,67,17,False,72,47
262,58,16,False,72,47
233,34,5,False,71,47
239,1,22,False,71,47
231,1,3,False,71,47
211,64,24,False,71,47
259,68,19,False,70,47
258,37,20,False,69,47
229,64,23,False,68,47
178,58,11,False,67,47
224,56,18,False,66,47
255,32,7,False,64,47
251,37,21,False,61,47
230,63,13,False,52,47
182,6,15,False,47,47
222,59,4,False,29,47
238,25,10,False,7,47
237,37,0,False,0,47
208,1,0,False,0,47
256,63,0,False,0,47
257,37,0,False,0,47
212,64,0,False,0,47
260,66,0,False,0,47
263,37,0,False,0,47
207,32,1,True,80,41
187,34,4,False,80,41
231,1,2,False,80,41
255,32,3,False,80,41
182,6,9,False,80,41
199,6,6,False,79,41
223,57,16,False,79,41
172,27,5,False,78,41
200,1,7,False,78,41
211,64,14,False,78,41
224,56,22,False,77,41
238,25,17,False,77,41
230,63,11,False,77,41
251,37,20,False,69,41
222,59,8,False,66,41
233,34,13,False,64,41
178,58,10,False,60,41
232,37,18,False,27,41
221,25,12,False,21,41
119,58,15,False,6,41
259,68,21,False,5,41
197,67,19,False,4,41
237,37,0,False,0,41
258,37,0,False,0,41
239,1,0,False,0,41
229,64,0,False,0,41
256,63,0,False,0,41
212,64,0,False,0,41
175,63,0,False,0,41
260,66,0,False,0,41
231,1,1,True,68,9
182,6,3,False,68,9
255,32,5,False,68,9
200,1,11,False,68,9
233,34,7,False,68,9
172,27,15,False,67,9
178,58,12,False,67,9
230,63,8,False,67,9
197,67,20,False,67,9
258,37,26,False,66,9
203,1,9,False,66,9
267,63,23,False,66,9
239,1,19,False,64,9
207,32,6,False,62,9
199,6,14,False,62,9
187,34,2,False,60,9
222,59,4,False,59,9
224,56,22,False,42,9
232,37,17,False,28,9
119,58,25,False,20,9
221,25,18,False,16,9
219,4,21,False,16,9
251,37,24,False,6,9
238,25,16,False,3,9
175,57,10,False,3,9
211,64,13,False,0,9
237,37,0,False,0,9
223,57,0,False,0,9
205,37,0,False,0,9
208,1,0,False,0,9
259,68,0,False,0,9
264,37,0,False,0,9
265,66,0,False,0,9
245,63,0,False,0,9
266,69,0,False,0,9
263,37,0,False,0,9
182,6,3,True,47,10
222,59,1,False,47,10
233,34,5,False,47,10
199,6,8,False,47,10
230,63,10,False,47,10
175,57,11,False,47,10
267,63,19,False,46,10
237,37,20,False,46,10
238,25,14,False,42,10
119,58,16,False,42,10
211,64,23,False,40,10
207,32,7,False,34,10
231,1,4,False,32,10
255,32,9,False,31,10
200,1,13,False,26,10
221,25,15,False,22,10
172,27,6,False,21,10
212,64,24,False,20,10
239,1,21,False,14,10
251,37,19,False,9,10
187,34,2,False,8,10
197,67,12,False,5,10
178,58,17,False,0,10
268,67,25,False,9,10
258,37,0,False,0,10
208,1,0,False,0,10
224,56,0,False,0,10
232,37,0,False,0,10
269,66,0,False,0,10
178,58,14,True,54,70
182,6,1,False,54,70
233,34,4,False,54,70
199,6,5,False,54,70
238,25,15,False,54,70
200,1,9,False,53,70
211,64,20,False,53,70
187,34,12,False,53,70
258,37,22,False,53,70
239,1,17,False,53,70
224,56,23,False,53,70
246,67,19,False,53,70
221,25,10,False,53,70
197,67,18,False,52,70
230,63,13,False,52,70
267,63,25,False,52,70
208,1,26,False,50,70
222,59,8,False,45,70
231,1,2,False,43,70
175,57,7,False,41,70
255,32,16,False,38,70
232,58,21,False,29,70
172,27,6,False,21,70
207,32,3,False,11,70
251,37,24,False,2,70
223,57,11,False,0,70
205,37,0,False,0,70
270,64,0,False,0,70
212,64,0,False,0,70
237,37,0,False,0,70
182,6,4,True,75,39
172,27,2,False,75,39
222,59,15,False,74,39
224,56,17,False,74,39
175,57,12,False,73,39
199,6,6,False,73,39
233,34,19,False,73,39
246,67,18,False,73,39
239,1,20,False,73,39
251,37,25,False,73,39
237,37,24,False,72,39
230,63,22,False,67,39
119,58,16,False,67,39
205,70,23,False,52,39
219,4,10,False,39,39
255,32,5,False,34,39
178,58,13,False,32,39
221,25,11,False,31,39
238,25,7,False,18,39
223,57,9,False,17,39
207,32,1,False,14,39
211,64,26,False,8,39
231,1,3,False,5,39
197,67,21,False,4,39
187,34,8,False,2,39
200,1,14,False,0,39
258,37,0,False,0,39
232,37,0,False,0,39
267,63,0,False,0,39
270,64,0,False,0,39
257,37,0,False,0,39
212,64,0,False,0,39
269,66,0,False,0,39
247,37,0,False,0,39
207,32,4,True,52,14
182,6,5,False,52,14
178,58,16,False,52,14
200,1,9,False,52,14
223,57,7,False,52,14
238,25,12,False,52,14
258,37,24,False,50,14
172,27,8,False,50,14
211,64,23,False,48,14
251,37,17,False,41,14
199,6,2,False,39,14
119,58,6,False,39,14
152,1,15,False,38,14
233,34,11,False,31,14
231,1,1,False,26,14
221,25,13,False,24,14
222,59,3,False,23,14
219,4,20,False,23,14
197,67,18,False,19,14
175,57,21,False,9,14
230,63,10,False,5,14
255,32,22,False,4,14
239,1,19,False,4,14
187,34,14,False,3,14
237,37,0,False,0,14
224,56,0,False,0,14
241,63,0,False,0,14
205,70,0,False,0,14
208,1,0,False,0,14
270,64,0,False,0,14
269,66,0,False,0,14
246,67,0,False,0,14
271,71,0,False,0,14
220,34,0,False,0,14
231,1,1,True,59,46
207,32,4,False,59,46
222,59,9,False,59,46
182,6,7,False,59,46
223,57,19,False,59,46
199,6,6,False,58,46
172,27,10,False,58,46
211,64,20,False,58,46
197,58,16,False,58,46
239,1,17,False,57,46
246,63,25,False,57,46
187,34,3,False,57,46
224,56,18,False,57,46
221,25,8,False,56,46
237,37,23,False,56,46
238,25,5,False,56,46
270,64,22,False,55,46
258,37,24,False,55,46
230,63,11,False,54,46
219,4,14,False,30,46
255,32,12,False,17,46
233,34,2,False,14,46
251,37,21,False,10,46
200,1,15,False,8,46
240,67,26,False,6,46
178,58,13,False,3,46
175,57,0,False,0,46
222,59,9,True,80,48
221,25,6,False,80,48
200,1,5,False,80,48
178,58,7,False,80,48
175,57,16,False,80,48
230,63,15,False,78,48
240,67,22,False,78,48
237,37,23,False,78,48
207,32,1,False,77,48
119,58,8,False,76,48
239,1,20,False,76,48
203,6,17,False,76,48
231,1,2,False,61,48
258,37,21,False,56,48
238,25,3,False,34,48
211,64,25,False,32,48
246,63,24,False,31,48
251,37,18,False,29,48
224,56,19,False,29,48
199,6,12,False,20,48
233,34,13,False,19,48
255,32,4,False,17,48
172,27,11,False,12,48
187,34,10,False,1,48
223,57,14,False,0,48
270,64,0,False,0,48
219,4,0,False,0,48
231,1,2,True,73,16
199,6,7,False,73,16
221,25,15,False,73,16
178,58,12,False,73,16
172,27,5,False,72,16
119,58,13,False,72,16
233,34,4,False,72,16
230,63,9,False,71,16
272,25,22,False,71,16
222,59,6,False,71,16
273,72,11,False,71,16
237,37,23,False,69,16
255,32,14,False,63,16
223,57,10,False,43,16
187,34,3,False,29,16
200,1,8,False,28,16
175,57,16,False,14,16
238,25,18,False,5,16
203,6,20,False,5,16
197,27,17,False,3,16
207,32,1,False,1,16
274,72,19,False,1,16
246,63,21,False,1,16
182,6,2,True,40,18
221,25,9,False,40,18
252,58,12,False,40,18
233,37,14,False,40,18
222,25,13,False,40,18
200,1,6,False,40,18
223,6,4,False,40,18
235,59,19,False,39,18
254,3,17,False,39,18
250,204,10,False,39,18
253,56,20,False,39,18
199,204,15,False,37,18
224,56,5,False,37,18
275,37,22,False,36,18
197,58,3,False,33,18
231,1,1,False,32,18
230,37,7,False,15,18
172,27,11,False,14,18
238,32,18,False,10,18
207,32,16,False,6,18
187,67,8,False,2,18
270,66,21,False,2,18
182,6,2,True,78,30
231,1,1,False,78,30
200,1,4,False,78,30
222,25,12,False,78,30
187,67,3,False,77,30
207,73,13,False,77,30
252,58,7,False,77,30
230,37,5,False,77,30
221,25,6,False,77,30
276,32,23,False,77,30
239,63,20,False,77,30
233,37,17,False,76,30
277,59,22,False,76,30
278,57,18,False,76,30
229,64,24,False,74,30
235,59,19,False,73,30
224,56,21,False,70,30
223,6,9,False,52,30
172,27,8,False,49,30
197,58,15,False,28,30
250,204,14,False,22,30
255,32,25,False,18,30
199,204,11,False,16,30
238,37,13,False,15,30
251,25,16,False,0,30
223,6,1,True,80,43
182,6,4,False,80,43
221,25,2,False,80,43
172,27,12,False,80,43
200,1,14,False,80,43
224,56,16,False,79,43
197,58,7,False,79,43
278,57,17,False,78,43
250,204,13,False,77,43
238,37,6,False,77,43
178,63,19,False,70,43
187,67,9,False,69,43
222,25,11,False,34,43
252,58,5,False,32,43
207,73,15,False,15,43
231,1,3,False,3,43
233,37,18,False,2,43
230,37,20,False,0,43
199,204,10,False,0,43
255,32,8,False,0,43
277,59,0,False,0,43
253,56,0,False,0,43
232,37,0,False,0,43
276,32,0,False,0,43
235,59,0,False,0,43
229,64,0,False,0,43
239,63,0,False,0,43
231,1,1,True,75,45
182,6,2,False,75,45
255,32,7,False,75,45
199,204,12,False,74,45
278,57,10,False,74,45
250,204,11,False,74,45
235,59,21,False,74,45
252,58,22,False,74,45
178,63,20,False,74,45
277,59,23,False,73,45
223,6,5,False,72,45
172,27,8,False,72,45
256,70,24,False,72,45
200,1,4,False,65,45
197,58,15,False,61,45
222,25,14,False,53,45
187,67,13,False,51,45
232,37,18,False,36,45
207,32,9,False,34,45
221,25,3,False,25,45
230,37,6,False,21,45
233,37,17,False,16,45
238,37,16,False,11,45
224,56,19,False,3,45
239,63,0,False,0,45
271,182,0,False,0,45
279,3,0,False,0,45
208,182,0,False,0,45
229,64,0,False,0,45
253,56,0,False,0,45
182,6,1,True,70,40
223,6,2,False,70,40
172,27,4,False,70,40
222,25,7,False,70,40
178,63,16,False,69,40
200,1,18,False,69,40
187,67,17,False,69,40
256,70,20,False,69,40
197,58,14,False,69,40
252,58,13,False,68,40
277,59,25,False,68,40
271,182,23,False,63,40
239,63,26,False,62,40
250,204,9,False,58,40
278,57,8,False,51,40
231,1,3,False,35,40
233,37,15,False,33,40
229,64,24,False,31,40
221,25,4,False,29,40
207,32,11,False,28,40
258,182,19,False,26,40
232,37,21,False,21,40
199,204,12,False,17,40
