driverId,constructorId,grid,positionOrder,laps,circuitId,numStops
832,4,8,0,67,10,3
838,1,19,0,67,10,2
839,10,15,0,67,10,1
840,3,18,0,53,10,2
842,5,16,0,66,10,2
843,5,17,0,67,10,2
844,15,9,0,66,10,3
845,3,12,0,51,10,2
1,131,1,1,70,11,1
4,1,11,0,69,11,1
8,6,3,0,70,11,2
20,6,4,0,70,11,1
154,210,10,0,69,11,1
807,4,13,0,69,11,2
815,10,19,0,69,11,1
817,9,12,0,70,11,1
822,131,2,0,70,11,1
825,210,9,0,69,11,1
828,15,14,0,68,11,1
832,4,5,0,69,11,1
838,1,16,0,49,11,1
839,10,18,0,69,11,1
840,3,15,0,68,11,1
842,5,6,0,70,11,1
843,5,8,0,69,11,1
845,3,20,0,68,11,1
1,131,1,0,44,13,2
8,6,6,0,8,13,2
20,6,2,1,44,13,2
154,210,5,0,44,13,2
815,10,4,0,44,13,2
822,131,19,0,44,13,3
825,210,9,0,44,13,2
828,15,13,0,43,13,2
830,9,7,0,44,13,2
832,4,14,0,43,13,2
838,1,18,0,43,13,3
839,10,3,0,44,13,2
840,3,17,0,43,13,2
842,5,10,0,44,13,2
843,5,11,0,43,13,2
845,3,16,0,43,13,2
1,131,3,1,53,14,1
8,6,1,0,53,14,1
20,6,2,0,53,14,2
154,210,6,0,53,14,1
807,4,20,0,52,14,2
815,10,14,0,53,14,1
817,9,19,0,23,14,1
822,131,4,0,53,14,1
825,210,11,0,52,14,1
828,15,18,0,52,14,2
830,9,5,0,53,14,1
832,4,7,0,53,14,1
838,1,17,0,52,14,1
839,10,8,0,53,14,1
840,3,10,0,52,14,1
842,5,9,0,52,14,1
844,15,15,0,52,14,1
845,3,12,0,52,14,1
1,131,1,1,61,15,1
4,1,11,0,61,15,1
8,6,5,0,61,15,1
20,6,3,0,61,15,1
154,210,8,0,60,15,1
807,4,10,0,60,15,1
815,10,7,0,60,15,3
817,9,6,0,61,15,1
822,131,4,0,61,15,1
825,210,16,0,59,15,3
828,15,14,0,60,15,1
830,9,2,0,61,15,1
832,4,12,0,60,15,1
838,1,18,0,60,15,1
840,3,20,0,60,15,1
842,5,15,0,60,15,1
843,5,17,0,60,15,2
844,15,13,0,60,15,1
845,3,19,0,59,15,2
1,131,2,1,53,71,1
4,1,16,0,52,71,1
8,6,4,0,53,71,1
20,6,3,0,53,71,1
154,210,9,0,52,71,1
807,4,12,0,52,71,1
815,10,8,0,52,71,1
817,9,18,0,53,71,1
822,131,1,0,53,71,1
825,210,5,0,52,71,1
828,15,10,0,52,71,2
830,9,19,0,53,71,1
832,4,11,0,51,71,1
838,1,15,0,51,71,1
839,10,6,0,52,71,1
840,3,14,0,52,71,1
843,5,20,0,4,71,1
844,15,7,0,53,71,1
845,3,13,0,51,71,1
1,131,1,1,53,22,1
4,1,18,0,52,22,1
8,6,4,0,53,22,1
20,6,8,0,53,22,1
154,210,5,0,53,22,1
807,4,16,0,37,22,1
815,10,9,0,53,22,1
817,9,15,0,53,22,1
822,131,2,0,53,22,1
825,210,12,0,8,22,1
828,15,20,0,52,22,1
830,9,3,0,53,22,1
832,4,13,0,52,22,1
838,1,19,0,52,22,1
839,10,11,0,53,22,1
840,3,14,0,52,22,2
842,5,7,0,52,22,1
843,5,6,0,52,22,1
844,15,10,0,38,22,2
845,3,17,0,52,22,2
1,131,1,0,56,69,2
8,6,2,1,56,69,1
20,6,5,0,56,69,1
154,210,8,0,2,69,1
807,4,7,0,56,69,1
815,10,10,0,56,69,1
822,131,3,0,56,69,1
825,210,12,0,56,69,1
828,15,16,0,55,69,1
830,9,18,0,56,69,1
832,4,11,0,56,69,1
838,1,17,0,55,69,2
839,10,6,0,56,69,1
840,3,15,0,54,69,3
842,5,19,0,55,69,2
843,5,20,0,55,69,1
844,15,9,0,31,69,1
845,3,14,0,55,69,2
1,131,3,0,71,32,2
8,6,6,0,71,32,1
20,6,4,0,71,32,2
154,210,18,0,68,32,2
807,4,7,0,69,32,1
815,10,13,0,38,32,1
817,9,1,0,61,32,1
822,131,5,0,70,32,3
825,210,16,0,69,32,1
828,15,10,0,69,32,1
830,9,2,1,71,32,2
832,4,8,0,28,32,1
838,1,15,0,69,32,1
839,10,11,0,69,32,2
840,3,17,0,69,32,2
842,5,20,0,69,32,2
843,5,14,0,69,32,2
844,15,9,0,69,32,1
845,3,19,0,69,32,1
1,131,1,1,71,18,1
4,1,17,0,69,18,2
8,6,4,0,71,18,1
20,6,2,0,71,18,2
154,210,8,0,71,18,1
815,10,12,0,70,18,1
817,9,11,0,71,18,1
822,131,3,0,71,18,2
825,210,10,0,71,18,1
828,15,6,0,20,18,1
830,9,5,0,71,18,1
832,4,15,0,70,18,2
838,1,20,0,70,18,1
839,10,18,0,70,18,2
840,3,19,0,69,18,2
842,5,9,0,70,18,1
843,5,16,0,70,18,1
844,15,7,0,71,18,1
845,3,14,0,69,18,1
1,131,1,1,55,24,1
4,1,15,0,54,24,1
20,6,3,0,55,24,1
154,210,7,0,54,24,1
815,10,14,0,55,24,1
817,9,5,0,55,24,1
822,131,2,0,55,24,2
825,210,13,0,54,24,1
830,9,6,0,55,24,1
832,4,11,0,55,24,1
838,1,18,0,54,24,1
839,10,9,0,44,24,1
840,3,20,0,54,24,1
842,5,17,0,46,24,1
843,5,16,0,54,24,1
844,15,8,0,55,24,1
845,3,19,0,54,24,1
1,131,1,0,58,1,1
8,51,9,0,57,1,1
9,3,20,0,55,1,3
20,6,3,0,58,1,1
154,210,6,0,29,1,1
807,4,11,0,57,1,1
815,211,10,0,57,1,1
817,4,12,0,28,1,1
822,131,2,1,58,1,1
825,210,7,0,58,1,1
826,5,15,0,57,1,1
830,9,4,0,58,1,1
840,211,16,0,57,1,1
841,51,14,0,57,1,1
842,9,17,0,57,1,1
844,6,5,0,58,1,1
846,1,8,0,57,1,1
847,3,19,0,56,1,2
848,5,13,0,57,1,1
1,131,3,1,57,3,2
8,51,8,0,57,3,2
9,3,20,0,55,3,2
20,6,2,0,57,3,3
154,210,11,0,16,3,1
807,4,17,0,53,3,2
815,211,14,0,57,3,2
817,4,10,0,53,3,1
822,131,4,0,57,3,2
825,210,6,0,56,3,2
826,5,15,0,56,3,2
830,9,5,0,57,3,2
832,1,7,0,53,3,3
840,211,18,0,56,3,2
841,51,16,0,57,3,2
842,9,13,0,57,3,2
844,6,1,0,57,3,2
846,1,9,0,57,3,2
847,3,19,0,56,3,2
848,5,12,0,57,3,2
1,131,2,1,56,17,2
8,51,13,0,55,17,1
9,3,18,0,54,17,1
20,6,3,0,56,17,2
154,210,10,0,55,17,2
807,4,8,0,16,17,1
815,211,12,0,55,17,1
817,4,7,0,55,17,1
822,131,1,0,56,17,2
825,210,9,0,55,17,2
826,5,11,0,41,17,3
830,9,5,0,56,17,2
832,1,14,0,55,17,2
840,211,16,0,55,17,2
841,51,19,0,55,17,2
842,9,6,0,56,17,3
844,6,4,0,56,17,2
846,1,15,0,50,17,3
847,3,17,0,54,17,2
848,5,0,0,55,17,1
1,131,2,0,51,73,1
8,51,0,0,50,73,1
9,3,0,0,49,73,3
20,6,3,0,51,73,1
154,210,14,0,38,73,1
807,4,15,0,50,73,2
815,211,5,0,51,73,1
817,4,10,0,31,73,1
822,131,1,1,51,73,1
825,210,12,0,50,73,2
826,5,6,0,33,73,1
830,9,4,0,51,73,1
832,1,9,0,51,73,1
840,211,13,0,51,73,1
841,51,17,0,50,73,1
844,6,8,0,51,73,2
846,1,7,0,51,73,2
847,3,16,0,49,73,2
848,5,11,0,50,73,1
1,131,2,1,66,4,2
8,51,14,0,66,4,2
9,3,17,0,65,4,2
20,6,3,0,66,4,2
154,210,7,0,66,4,2
807,4,0,0,66,4,1
815,211,15,0,66,4,2
817,4,13,0,66,4,2
822,131,1,0,66,4,2
825,210,8,0,66,4,2
826,5,9,0,66,4,2
830,9,4,0,66,4,2
832,1,12,0,66,4,2
840,211,16,0,44,4,1
841,51,18,0,66,4,2
842,9,6,0,66,4,2
844,6,5,0,66,4,2
846,1,10,0,44,4,1
847,3,19,0,65,4,2
848,5,11,0,66,4,2
1,131,1,1,78,6,1
8,51,14,0,77,6,1
9,3,20,0,77,6,1
20,6,4,0,78,6,1
154,210,13,0,78,6,1
807,4,11,0,77,6,1
815,211,16,0,77,6,1
817,4,6,0,78,6,1
822,131,2,0,78,6,2
825,210,5,0,77,6,1
826,5,7,0,78,6,1
830,9,3,0,78,6,1
832,1,9,0,78,6,1
840,211,17,0,77,6,1
841,51,18,0,76,6,1
842,9,8,0,78,6,2
844,6,15,0,16,6,2
846,1,12,0,78,6,1
847,3,19,0,77,6,1
848,5,10,0,78,6,1
1,131,2,1,70,7,1
8,51,16,0,69,7,2
9,3,19,0,67,7,2
20,6,1,0,70,7,1
154,210,14,0,69,7,1
807,4,7,0,69,7,1
815,211,15,0,69,7,1
817,4,4,0,69,7,1
822,131,6,0,70,7,2
825,210,0,0,68,7,1
826,5,10,0,69,7,1
830,9,9,0,70,7,1
832,1,11,0,69,7,1
840,211,17,0,69,7,1
841,51,12,0,69,7,1
842,9,5,0,69,7,1
844,6,3,0,70,7,1
847,3,18,0,68,7,1
848,5,13,0,59,7,1
1,131,1,1,53,34,1
8,51,12,0,52,34,1
9,3,18,0,51,34,1
20,6,7,0,53,34,2
154,210,16,0,44,34,1
807,4,13,0,52,34,1
815,211,14,0,52,34,1
817,4,8,0,52,34,1
822,131,2,0,53,34,1
825,210,15,0,52,34,1
826,5,19,0,52,34,1
830,9,4,0,53,34,1
832,1,6,0,53,34,1
840,211,17,0,52,34,1
841,51,10,0,52,34,2
842,9,9,0,52,34,1
844,6,3,0,53,34,1
846,1,5,0,52,34,1
847,3,20,0,51,34,2
848,5,11,0,52,34,1
1,131,4,0,71,70,1
8,51,6,0,70,70,1
9,3,17,0,68,70,1
20,6,9,0,71,70,2
154,210,11,0,70,70,1
807,4,15,0,70,70,1
815,211,13,0,70,70,1
817,4,12,0,70,70,1
822,131,3,0,71,70,1
825,210,10,0,69,70,3
826,5,16,0,70,70,1
830,9,2,1,71,70,1
832,1,19,0,70,70,1
840,211,14,0,70,70,1
841,51,7,0,70,70,1
842,9,8,0,70,70,1
844,6,1,0,71,70,1
846,1,5,0,70,70,1
847,3,0,0,69,70,1
848,5,18,0,70,70,1
1,131,2,1,52,9,1
8,51,12,0,52,9,1
9,3,20,0,51,9,1
20,6,6,0,51,9,2
154,210,14,0,9,9,1
807,4,10,0,52,9,1
815,211,15,0,51,9,3
817,4,7,0,52,9,2
822,131,1,0,52,9,2
825,210,16,0,6,9,1
826,5,17,0,52,9,2
830,9,4,0,52,9,2
832,1,13,0,52,9,1
840,211,18,0,52,9,2
842,9,5,0,52,9,1
844,6,3,0,52,9,2
846,1,8,0,52,9,2
847,3,19,0,51,9,1
848,5,9,0,52,9,1
1,131,1,0,64,10,6
8,51,5,0,64,10,4
9,3,18,0,64,10,5
20,6,20,0,64,10,5
154,210,6,0,64,10,5
807,4,9,0,39,10,3
817,4,13,0,13,10,1
822,131,3,0,56,10,4
825,210,12,0,64,10,6
826,5,14,0,64,10,4
830,9,2,1,64,10,5
832,1,7,0,64,10,3
840,211,15,0,64,10,5
841,51,11,0,64,10,4
842,9,4,0,61,10,4
844,6,10,0,27,10,3
846,1,19,0,25,10,2
847,3,17,0,64,10,5
848,5,16,0,64,10,4
1,131,3,1,70,11,2
8,51,10,0,69,11,1
9,3,19,0,67,11,1
20,6,5,0,70,11,1
154,210,9,0,49,11,1
807,4,11,0,69,11,1
815,211,16,0,69,11,1
817,4,20,0,69,11,1
822,131,2,0,69,11,2
825,210,14,0,69,11,1
826,5,13,0,68,11,1
830,9,1,0,70,11,2
832,1,8,0,69,11,1
840,211,18,0,68,11,2
841,51,17,0,68,11,1
842,9,6,0,69,11,1
844,6,4,0,70,11,1
846,1,7,0,69,11,1
847,3,15,0,68,11,1
848,5,12,0,69,11,1
1,131,3,0,44,13,1
8,51,6,0,43,13,3
9,3,0,0,43,13,1
20,6,2,0,44,13,2
154,210,9,0,43,13,1
807,4,12,0,44,13,2
815,211,7,0,44,13,1
817,4,10,0,43,13,1
822,131,4,0,44,13,1
825,210,8,0,43,13,1
826,5,19,0,44,13,1
832,1,15,0,1,13,1
840,211,16,0,44,13,2
841,51,18,0,42,13,1
842,5,13,0,44,13,1
844,6,1,1,44,13,1
846,1,11,0,43,13,1
847,3,14,0,43,13,1
848,9,17,0,44,13,1
1,131,2,0,53,14,2
8,51,0,0,52,14,2
9,3,15,0,51,14,2
20,6,4,0,52,14,3
154,210,13,0,52,14,2
807,4,6,0,53,14,1
815,211,18,0,53,14,1
817,4,5,0,53,14,1
822,131,3,0,53,14,1
825,210,11,0,43,14,2
826,5,12,0,29,14,1
830,9,19,0,53,14,2
832,1,7,0,27,14,1
840,211,9,0,52,14,2
841,51,10,0,52,14,1
842,5,17,0,52,14,1
844,6,1,1,53,14,1
846,1,16,0,52,14,1
847,3,14,0,52,14,1
848,9,8,0,53,14,1
1,131,2,0,61,15,1
8,51,12,0,49,15,1
9,3,19,0,61,15,2
20,6,3,1,61,15,1
154,210,17,0,61,15,2
807,4,8,0,61,15,2
815,211,15,0,42,15,1
817,4,20,0,61,15,1
822,131,5,0,61,15,1
825,210,13,0,61,15,2
826,5,14,0,61,15,2
830,9,4,0,61,15,1
832,1,7,0,61,15,2
840,211,16,0,61,15,3
841,51,10,0,61,15,2
842,5,11,0,61,15,1
844,6,1,0,61,15,1
846,1,9,0,61,15,1
847,3,18,0,34,15,1
848,9,6,0,61,15,1
1,131,2,1,53,71,1
8,51,15,0,53,71,2
9,3,18,0,28,71,2
20,6,3,0,26,71,1
807,4,6,0,53,71,2
815,211,11,0,53,71,1
817,4,10,0,24,71,1
822,131,4,0,53,71,1
825,210,13,0,53,71,1
826,5,19,0,53,71,2
830,9,9,0,53,71,1
832,1,5,0,53,71,1
840,211,14,0,53,71,1
841,51,12,0,53,71,2
842,5,16,0,53,71,1
844,6,1,0,53,71,2
846,1,7,0,53,71,1
847,3,17,0,27,71,1
848,9,0,0,53,71,1
1,131,4,0,52,22,2
8,51,13,0,51,22,2
9,3,0,0,50,22,2
20,6,1,0,52,22,2
154,210,10,0,51,22,1
807,4,15,0,51,22,1
815,211,17,0,51,22,2
817,4,16,0,51,22,1
822,131,3,1,52,22,2
825,210,19,0,51,22,2
826,5,14,0,51,22,1
832,1,7,0,52,22,1
840,211,12,0,51,22,1
841,51,11,0,51,22,2
842,5,9,0,51,22,1
844,6,2,0,51,22,3
846,1,8,0,51,22,2
847,3,18,0,50,22,1
848,9,6,0,52,22,2
1,131,3,1,71,32,1
8,51,14,0,58,32,2
9,3,20,0,69,32,2
20,6,2,0,71,32,1
154,210,18,0,69,32,1
807,4,12,0,70,32,1
815,211,11,0,71,32,1
817,4,13,0,71,32,1
822,131,6,0,71,32,1
825,210,17,0,69,32,1
826,5,9,0,70,32,2
830,9,4,0,71,32,1
832,1,7,0,70,32,2
840,211,16,0,70,32,1
841,51,15,0,70,32,1
842,5,10,0,70,32,2
844,6,1,0,71,32,2
847,3,19,0,69,32,1
848,9,5,0,71,32,2
1,131,5,0,56,69,1
8,51,17,0,55,69,2
9,3,19,0,31,69,1
154,210,15,0,55,69,1
807,4,11,0,55,69,2
815,211,0,0,55,69,1
817,4,9,0,56,69,1
822,131,1,1,56,69,2
825,210,12,0,52,69,2
826,5,13,0,55,69,2
830,9,3,0,56,69,2
832,1,7,0,55,69,1
840,211,14,0,55,69,2
841,51,16,0,55,69,2
842,5,10,0,54,69,2
844,6,4,0,56,69,2
846,1,8,0,56,69,2
847,3,18,0,54,69,2
848,9,6,0,56,69,3
1,131,3,0,71,18,3
8,51,8,0,71,18,2
9,3,19,0,70,18,4
20,6,2,0,65,18,2
154,210,7,0,71,18,2
807,4,13,0,71,18,3
815,211,15,0,71,18,2
817,4,11,0,71,18,2
822,131,4,0,51,18,2
825,210,9,0,71,18,2
826,5,16,0,71,18,2
830,9,1,1,71,18,3
832,1,20,0,71,18,1
840,211,17,0,65,18,2
841,51,12,0,71,18,2
842,5,6,0,71,18,2
844,6,14,0,65,18,2
846,1,10,0,71,18,2
847,3,18,0,71,18,3
848,9,5,0,71,18,2
1,131,1,1,55,24,1
8,51,17,0,54,24,1
9,3,19,0,53,24,1
20,6,4,0,55,24,2
154,210,15,0,54,24,1
807,4,9,0,54,24,1
815,211,10,0,54,24,1
817,4,7,0,54,24,2
822,131,20,0,55,24,1
825,210,14,0,54,24,1
826,5,13,0,54,24,1
830,9,2,0,55,24,1
832,1,8,0,54,24,2
840,211,12,0,45,24,2
841,51,16,0,54,24,2
844,6,3,0,55,24,2
846,1,6,0,54,24,1
847,3,18,0,54,24,1
848,9,5,0,55,24,1
1,131,5,0,71,70,2
8,51,19,0,53,70,2
20,6,11,0,71,70,3
154,210,15,0,49,70,1
815,211,6,0,71,70,2
822,131,1,1,71,70,2
826,213,13,0,69,70,3
832,1,8,0,71,70,3
839,4,14,0,71,70,2
841,51,18,0,71,70,3
842,213,12,0,71,70,2
844,6,7,0,71,70,3
846,1,3,0,71,70,3
847,3,17,0,49,70,1
848,9,4,0,67,70,3
849,3,20,0,71,70,3
1,131,1,1,71,70,1
8,51,16,0,70,70,1
154,210,0,0,70,70,1
815,211,17,0,71,70,1
817,4,8,0,71,70,1
822,131,4,0,71,70,1
825,210,15,0,70,70,1
826,213,13,0,70,70,1
830,9,2,0,71,70,2
832,1,3,0,70,70,2
840,211,12,0,71,70,1
841,51,19,0,70,70,1
842,213,7,0,70,70,2
844,6,14,0,4,70,1
846,1,9,0,71,70,1
847,3,11,0,69,70,1
848,9,6,0,71,70,1
849,3,18,0,69,70,1
1,131,1,1,70,11,3
8,51,20,0,69,11,2
20,6,5,0,69,11,2
154,210,0,0,69,11,1
815,211,4,0,69,11,2
817,4,11,0,69,11,2
822,131,2,0,70,11,3
825,210,0,0,69,11,1
826,213,17,0,69,11,2
830,9,7,0,70,11,2
832,1,9,0,69,11,2
839,4,14,0,69,11,2
840,211,3,0,70,11,3
841,51,19,0,69,11,3
842,213,10,0,15,11,1
844,6,6,0,69,11,2
846,1,8,0,69,11,2
847,3,12,0,69,11,3
848,9,13,0,70,11,2
849,3,15,0,65,11,5
1,131,1,1,52,9,1
8,51,16,0,51,9,2
20,6,10,0,52,9,1
154,210,17,0,52,9,1
817,4,8,0,52,9,1
822,131,2,0,52,9,2
830,9,3,0,52,9,2
832,1,7,0,52,9,2
839,4,9,0,52,9,1
840,211,6,0,52,9,1
841,51,15,0,52,9,1
842,213,11,0,52,9,1
844,6,4,0,52,9,1
846,1,5,0,52,9,1
847,3,20,0,52,9,1
848,9,12,0,52,9,2
849,3,18,0,52,9,1
1,131,2,0,52,9,2
8,51,20,0,51,9,1
20,6,11,0,52,9,2
154,210,13,0,51,9,2
807,211,3,0,52,9,3
817,4,5,0,51,9,3
822,131,1,0,52,9,2
825,210,17,0,43,9,2
826,213,16,0,52,9,2
830,9,4,1,52,9,2
832,1,12,0,52,9,2
839,4,14,0,52,9,1
840,211,6,0,52,9,2
841,51,19,0,51,9,2
842,213,7,0,52,9,2
844,6,8,0,52,9,1
846,1,10,0,52,9,2
847,3,15,0,51,9,3
848,9,9,0,52,9,2
849,3,18,0,51,9,3
1,131,1,1,66,4,2
8,51,14,0,65,4,2
20,6,11,0,65,4,1
154,210,17,0,64,4,2
815,211,4,0,65,4,1
817,4,13,0,65,4,1
822,131,2,0,66,4,3
825,210,16,0,65,4,1
826,213,12,0,65,4,2
830,9,3,0,66,4,2
832,1,7,0,65,4,2
839,4,15,0,65,4,1
840,211,5,0,65,4,2
841,51,20,0,65,4,2
842,213,10,0,65,4,2
844,6,9,0,38,4,1
846,1,8,0,65,4,2
847,3,18,0,65,4,2
848,9,6,0,65,4,2
849,3,19,0,64,4,2
1,131,1,1,44,13,1
8,51,16,0,44,13,1
20,6,14,0,44,13,1
154,210,17,0,44,13,1
815,211,8,0,44,13,1
817,4,4,0,44,13,1
822,131,2,0,44,13,1
825,210,20,0,44,13,2
826,213,11,0,44,13,1
830,9,3,0,44,13,1
839,4,6,0,44,13,1
840,211,9,0,44,13,1
842,213,12,0,44,13,1
844,6,13,0,44,13,2
846,1,10,0,44,13,1
848,9,5,0,44,13,1
849,3,19,0,44,13,2
1,131,1,0,53,14,3
8,51,14,0,53,14,2
154,210,16,0,53,14,2
815,211,4,0,53,14,2
817,4,7,0,53,14,2
822,131,2,0,53,14,2
825,210,15,0,17,14,1
826,213,11,0,53,14,2
830,9,5,0,30,14,2
832,1,3,0,53,14,2
839,4,12,0,53,14,2
840,211,8,0,53,14,1
841,51,18,0,53,14,3
842,213,10,1,53,14,2
844,6,13,0,23,14,1
846,1,6,0,53,14,2
847,3,19,0,53,14,2
848,9,9,0,53,14,2
849,3,20,0,53,14,2
1,131,1,1,59,76,5
8,51,13,0,59,76,6
20,6,14,0,59,76,6
154,210,15,0,59,76,5
815,211,7,0,59,76,5
817,4,8,0,59,76,5
822,131,2,0,59,76,5
826,213,12,0,59,76,5
839,4,10,0,7,76,1
840,211,6,0,42,76,3
844,6,5,0,59,76,5
846,1,11,0,59,76,5
847,3,18,0,59,76,5
848,9,4,0,59,76,5
1,131,1,0,53,71,1
8,51,19,0,52,71,1
20,6,14,0,52,71,1
154,210,16,0,52,71,2
815,211,4,0,53,71,1
817,4,5,0,53,71,1
822,131,3,1,53,71,1
825,210,18,0,52,71,1
826,213,11,0,53,71,1
830,9,2,0,53,71,1
839,4,7,0,53,71,1
841,51,17,0,52,71,1
842,213,9,0,53,71,2
844,6,10,0,53,71,1
846,1,8,0,52,71,2
847,3,13,0,52,71,3
848,9,15,0,53,71,2
849,3,20,0,52,71,1
1,131,2,1,60,20,2
8,51,19,0,60,20,2
20,6,11,0,60,20,2
154,210,16,0,60,20,1
807,211,20,0,60,20,2
815,211,9,0,60,20,2
817,4,6,0,60,20,2
822,131,1,0,18,20,1
825,210,15,0,60,20,2
826,213,13,0,60,20,2
830,9,3,0,60,20,2
832,1,10,0,60,20,2
841,51,14,0,60,20,2
842,213,12,0,60,20,2
844,6,4,0,60,20,2
846,1,8,0,42,20,1
847,3,17,0,12,20,1
848,9,5,0,23,20,1
849,3,18,0,60,20,2
1,131,1,1,66,75,1
8,51,16,0,65,75,1
20,6,15,0,65,75,1
154,210,18,0,65,75,1
815,211,5,0,65,75,2
817,4,10,0,65,75,1
822,131,2,0,66,75,1
825,210,19,0,65,75,1
826,213,13,0,64,75,2
830,9,3,0,66,75,1
832,1,7,0,65,75,1
839,4,11,0,65,75,1
840,211,12,0,51,75,2
841,51,17,0,65,75,1
842,213,9,0,65,75,1
844,6,4,0,66,75,1
846,1,8,0,65,75,2
847,3,14,0,65,75,1
848,9,6,0,65,75,2
849,3,20,0,64,75,1
1,131,2,1,63,21,2
8,51,18,0,63,21,1
20,6,14,0,63,21,2
154,210,16,0,63,21,2
815,211,11,0,63,21,2
817,4,5,0,63,21,1
822,131,1,0,63,21,2
825,210,17,0,47,21,1
826,213,8,0,63,21,2
830,9,3,0,50,21,1
832,1,10,0,63,21,2
839,4,12,0,27,21,1
840,211,15,0,63,21,3
841,51,20,0,63,21,1
844,6,7,0,63,21,1
846,1,9,0,63,21,2
847,3,13,0,51,21,1
848,9,6,0,63,21,2
849,3,19,0,63,21,1
1,131,6,1,58,5,1
8,51,8,0,57,5,3
20,6,11,0,58,5,2
154,210,17,0,49,5,2
815,211,3,0,58,5,1
817,4,5,0,58,5,2
822,131,9,0,57,5,2
825,210,13,0,55,5,2
826,213,16,0,57,5,1
830,9,2,0,58,5,3
832,1,15,0,58,5,2
839,4,7,0,57,5,2
840,211,1,0,58,5,2
841,51,10,0,11,5,1
842,213,19,0,57,5,2
844,6,12,0,58,5,2
846,1,14,0,58,5,2
847,3,0,0,57,5,2
848,9,4,0,58,5,2
849,3,0,0,39,5,2
1,131,1,1,57,3,3
8,51,17,0,56,3,3
20,6,11,0,56,3,3
815,211,5,0,53,3,3
817,4,6,0,57,3,3
822,131,2,0,57,3,4
825,210,18,0,56,3,4
826,213,10,0,56,3,3
830,9,3,0,57,3,4
832,1,15,0,57,3,3
839,4,7,0,57,3,3
840,211,13,0,2,3,1
841,51,16,0,56,3,3
842,213,8,0,57,3,2
844,6,12,0,56,3,3
846,1,9,0,57,3,3
847,3,14,0,56,3,3
848,9,4,0,57,3,3
849,3,20,0,56,3,3
8,51,18,0,87,3,3
20,6,13,0,87,3,3
815,211,5,1,87,3,2
817,4,7,0,87,3,2
822,131,1,0,87,3,2
825,210,15,0,87,3,2
826,213,6,0,87,3,2
832,1,8,0,87,3,2
839,4,11,0,87,3,1
840,211,10,0,87,3,1
841,51,14,0,87,3,2
842,213,9,0,87,3,2
846,1,19,0,87,3,2
847,131,2,0,87,3,4
848,9,12,0,87,3,2
849,3,16,0,52,3,1
850,210,20,0,87,3,3
851,3,17,0,87,3,3
1,131,3,0,55,24,1
8,51,15,0,54,24,1
20,6,13,0,54,24,1
817,4,11,0,55,24,1
822,131,2,0,55,24,1
825,210,20,0,54,24,2
826,213,7,0,54,24,1
830,9,1,1,55,24,1
832,1,6,0,55,24,1
839,4,10,0,55,24,1
840,211,8,0,55,24,1
841,51,14,0,54,24,1
842,213,9,0,55,24,1
844,6,12,0,54,24,1
846,1,4,0,55,24,1
847,3,16,0,54,24,1
848,9,5,0,55,24,1
849,3,18,0,54,24,2
850,210,17,0,53,24,3
1,131,1,1,57,78,2
4,214,3,0,57,78,1
8,51,16,0,56,78,2
20,117,10,0,56,78,1
815,9,11,0,57,78,2
817,1,14,0,56,78,1
822,131,6,0,48,78,1
830,9,7,0,57,78,3
832,6,5,0,57,78,1
839,214,9,0,57,78,1
840,117,12,0,57,78,1
841,51,18,0,56,78,2
842,213,2,0,56,78,2
844,6,13,0,57,78,1
846,1,4,0,56,78,2
847,3,15,0,55,78,2
849,3,17,0,50,78,1
852,213,8,0,56,78,2
853,210,20,0,55,78,1
854,210,19,0,56,78,1
1,131,2,1,56,3,2
4,214,9,0,32,3,2
8,51,14,0,56,3,2
20,117,20,0,55,3,1
815,9,0,0,56,3,3
817,1,6,0,56,3,2
822,131,3,0,56,3,3
830,9,1,0,56,3,2
832,6,8,0,56,3,2
839,214,16,0,55,3,2
840,117,10,0,56,3,2
841,51,12,0,55,3,2
842,213,5,0,52,3,3
844,6,4,0,56,3,2
846,1,7,0,56,3,2
847,3,15,0,55,3,2
849,3,17,0,51,3,2
852,213,13,0,56,3,2
854,210,18,0,55,3,2
1,131,1,0,63,21,4
4,214,15,0,63,21,3
8,51,16,0,63,21,3
20,117,0,0,61,21,5
815,9,2,0,63,21,2
817,1,6,0,63,21,2
822,131,8,0,30,21,1
830,9,3,1,63,21,2
832,6,11,0,63,21,2
839,214,9,0,63,21,5
840,117,10,0,63,21,3
841,51,17,0,62,21,4
842,213,5,0,63,21,4
844,6,4,0,63,21,2
846,1,7,0,63,21,2
847,3,12,0,30,21,1
852,213,20,0,63,21,3
853,210,19,0,61,21,4
854,210,18,0,61,21,4
1,131,2,1,66,75,3
4,214,13,0,66,75,3
20,117,10,0,65,75,3
815,9,4,0,66,75,3
817,1,16,0,66,75,3
822,131,1,0,66,75,4
830,9,3,0,66,75,4
832,6,5,0,66,75,3
839,214,6,0,66,75,3
840,117,17,0,65,75,3
841,51,12,0,65,75,3
842,213,9,0,66,75,3
844,6,8,0,66,75,3
846,1,7,0,66,75,3
847,3,11,0,65,75,3
849,3,18,0,64,75,3
852,213,14,0,65,75,3
853,210,20,0,64,75,4
854,210,19,0,64,75,3
1,131,1,1,66,4,2
4,214,10,0,65,4,2
8,51,17,0,65,4,1
20,117,13,0,65,4,2
815,9,8,0,66,4,2
817,1,7,0,66,4,2
822,131,3,0,66,4,2
