raceId,driverId,constructorId,grid,positionOrder,laps,circuitId,stop,lap,milliseconds
873,814,10,6,4,59,15,1,12,31026
873,3,131,10,5,59,15,2,33,29687
873,3,131,10,5,59,15,1,12,29546
873,8,208,12,6,59,15,2,32,29370
873,8,208,12,6,59,15,1,13,29669
873,154,208,8,7,59,15,2,33,31753
873,154,208,8,7,59,15,1,14,32080
873,13,6,13,8,59,15,3,33,29455
873,13,6,13,8,59,15,1,1,31958
873,13,6,13,8,59,15,2,19,29403
873,817,5,15,9,59,15,2,31,29789
873,817,5,15,9,59,15,1,11,30992
873,815,15,14,10,59,15,2,40,30217
873,815,15,14,10,59,15,1,18,30043
873,17,9,7,11,59,15,2,28,29304
873,17,9,7,11,59,15,3,40,29348
873,17,9,7,11,59,15,1,8,29333
873,10,206,20,12,59,15,2,25,32015
873,10,206,20,12,59,15,1,13,30977
873,155,15,17,13,59,15,2,30,30842
873,155,15,17,13,59,15,3,50,36146
873,155,15,17,13,59,15,1,14,30693
873,807,10,11,14,59,15,2,40,30613
873,807,10,11,14,59,15,3,50,34601
873,807,10,11,14,59,15,1,18,30363
873,5,207,19,15,59,15,2,26,30099
873,5,207,19,15,59,15,3,45,30232
873,5,207,19,15,59,15,1,12,30440
873,819,206,21,16,59,15,2,32,30834
873,819,206,21,16,59,15,1,16,30647
873,37,164,24,17,58,15,2,30,32625
873,37,164,24,17,58,15,3,40,44101
873,37,164,24,17,58,15,1,18,33042
873,811,3,22,18,57,15,3,33,30684
873,811,3,22,18,57,15,1,10,30317
873,811,3,22,18,57,15,2,25,30828
873,808,207,18,19,57,15,3,30,30405
873,808,207,18,19,57,15,4,40,41154
873,808,207,18,19,57,15,1,1,36148
873,808,207,18,19,57,15,2,18,30341
873,818,5,16,20,38,15,1,12,30499
873,818,5,16,20,38,15,2,24,29898
873,30,131,9,21,38,15,2,33,30338
873,30,131,9,21,38,15,1,11,30879
873,813,3,2,22,36,15,2,29,30540
873,813,3,2,22,36,15,3,33,30981
873,813,3,2,22,36,15,1,13,30234
873,39,164,23,23,30,15,1,19,32436
873,1,1,1,24,22,15,1,12,29124
874,20,9,1,1,53,22,1,17,20508
874,20,9,1,1,53,22,2,37,20346
874,13,6,10,2,53,22,1,17,20936
874,13,6,10,2,53,22,2,36,20778
874,155,15,3,3,53,22,1,14,20783
874,155,15,3,3,53,22,2,31,20762
874,18,1,8,4,53,22,1,13,20233
874,18,1,8,4,53,22,2,35,21099
874,1,1,9,5,53,22,1,16,21148
874,1,1,9,5,53,22,2,31,19794
874,8,208,7,6,53,22,1,13,20901
874,8,208,7,6,53,22,2,30,21222
874,807,10,15,7,53,22,1,13,21007
874,807,10,15,7,53,22,2,31,21688
874,813,3,12,8,53,22,1,16,21361
874,813,3,12,8,53,22,2,33,21118
874,17,9,2,9,53,22,1,1,32462
874,17,9,2,9,53,22,2,26,20691
874,817,5,14,10,53,22,1,17,21944
874,817,5,14,10,53,22,2,34,21516
874,30,131,23,11,53,22,1,17,20643
874,30,131,23,11,53,22,2,36,20379
874,814,10,11,12,53,22,1,13,21063
874,814,10,11,12,53,22,2,32,21344
874,818,5,19,13,53,22,1,18,22528
874,818,5,19,13,53,22,2,35,21431
874,811,3,16,14,53,22,1,1,27098
874,811,3,16,14,53,22,2,16,21538
874,811,3,16,14,53,22,3,21,14608
874,811,3,16,14,53,22,4,34,21520
874,5,207,17,15,52,22,1,18,22816
874,5,207,17,15,52,22,2,41,22678
874,10,206,18,16,52,22,1,20,20662
874,10,206,18,16,52,22,2,40,21520
874,808,207,22,17,52,22,1,19,21368
874,808,207,22,17,52,22,2,42,21367
874,808,207,22,17,52,22,3,48,14250
874,37,164,20,18,52,22,1,17,26287
874,37,164,20,18,52,22,2,36,22487
874,154,208,4,19,51,22,1,1,32329
874,154,208,4,19,51,22,2,7,29793
874,154,208,4,19,51,22,3,22,21143
874,819,206,21,20,37,22,1,14,21343
874,819,206,21,20,37,22,2,31,42505
874,39,164,24,21,32,22,1,15,23227
874,815,15,5,22,18,22,1,15,21273
875,20,9,2,1,55,35,1,15,19830
875,20,9,2,1,55,35,2,35,19801
875,17,9,1,2,55,35,1,14,19811
875,17,9,1,2,55,35,2,32,19616
875,4,6,4,3,55,35,1,15,19930
875,4,6,4,3,55,35,2,34,20090
875,13,6,6,4,55,35,1,14,20607
875,13,6,6,4,55,35,2,35,20855
875,8,208,5,5,55,35,1,14,20211
875,8,208,5,5,55,35,2,35,21012
875,807,10,8,6,55,35,1,13,22125
875,807,10,8,6,55,35,2,32,20982
875,154,208,7,7,55,35,1,13,21681
875,154,208,7,7,55,35,2,31,20935
875,818,5,16,8,55,35,1,13,20865
875,818,5,16,8,55,35,2,38,21188
875,817,5,21,9,55,35,1,14,20151
875,817,5,21,9,55,35,2,34,20804
875,1,1,3,10,55,35,1,13,19638
875,1,1,3,10,55,35,2,26,20777
875,1,1,3,10,55,35,3,42,19447
875,815,15,12,11,55,35,1,18,24408
875,815,15,12,11,55,35,2,33,20767
875,814,10,14,12,55,35,1,15,20805
875,814,10,14,12,55,35,2,28,20218
875,30,131,10,13,55,35,1,13,20087
875,30,131,10,13,55,35,2,32,20276
875,813,3,15,14,55,35,1,21,21137
875,811,3,17,15,55,35,1,14,21886
875,811,3,17,15,55,35,2,32,22813
875,808,207,18,16,54,35,1,14,22278
875,808,207,18,16,54,35,2,32,21581
875,5,207,19,17,54,35,1,13,21896
875,5,207,19,17,54,35,2,33,21489
875,10,206,20,18,54,35,1,14,22334
875,10,206,20,18,54,35,2,31,20494
875,819,206,24,19,53,35,1,17,21302
875,819,206,24,19,53,35,2,34,22019
875,39,164,23,20,53,35,1,18,22749
875,155,15,13,22,16,35,1,1,33003
875,155,15,13,22,16,35,2,7,13986
876,20,9,1,1,60,68,1,33,20707
876,4,6,5,2,60,68,1,29,20800
876,17,9,2,3,60,68,1,30,20808
876,1,1,3,4,60,68,1,32,20852
876,18,1,4,5,60,68,1,25,21509
876,13,6,6,6,60,68,1,28,21100
876,8,208,7,7,60,68,1,27,21404
876,807,10,12,8,60,68,1,28,21654
876,154,208,11,9,60,68,1,36,20976
876,811,3,13,10,60,68,1,26,22047
876,3,131,10,11,60,68,1,27,21490
876,814,10,16,12,60,68,1,28,23948
876,817,5,15,13,60,68,1,27,22637
876,155,15,17,14,60,68,1,36,22726
876,818,5,18,15,59,68,1,1,25097
876,818,5,18,15,59,68,2,33,21658
876,813,3,9,16,59,68,1,27,22003
876,813,3,9,16,59,68,2,30,28053
876,808,207,19,17,59,68,1,31,22445
876,5,207,20,18,59,68,1,32,22967
876,819,206,24,19,59,68,1,28,22692
876,10,206,21,20,58,68,1,31,27303
876,39,164,23,21,58,68,1,26,24544
876,30,131,14,22,55,68,1,1,25036
876,30,131,14,22,55,68,2,33,21322
876,37,164,22,23,43,68,1,32,23830
876,815,15,8,24,21,68,1,14,21336
876,815,15,8,24,21,68,2,19,24508
877,8,208,4,1,55,24,1,31,20278
877,4,6,6,2,55,24,1,28,19368
877,20,9,24,3,55,24,1,13,24962
877,20,9,24,3,55,24,2,37,19918
877,18,1,5,4,55,24,1,29,19455
877,813,3,3,5,55,24,1,29,20723
877,155,15,15,6,55,24,1,25,19529
877,13,6,8,7,55,24,1,26,19585
877,811,3,14,8,55,24,1,32,22587
877,814,10,12,9,55,24,1,1,26670
877,814,10,12,9,55,24,2,9,19829
877,814,10,12,9,55,24,3,39,20265
877,817,5,16,10,55,24,1,26,20122
877,817,5,16,10,55,24,2,38,21231
877,30,131,13,11,55,24,1,27,19701
877,30,131,13,11,55,24,2,41,21270
877,818,5,17,12,55,24,1,9,20319
877,818,5,17,12,55,24,2,33,19885
877,5,207,18,13,55,24,1,28,23032
877,10,206,21,14,55,24,1,27,19884
877,815,15,11,15,55,24,1,30,19486
877,815,15,11,15,55,24,2,38,33431
877,815,15,11,15,55,24,3,44,26858
877,808,207,20,16,55,24,1,27,20769
877,37,164,22,17,55,24,1,28,22272
877,819,206,19,18,41,24,1,26,21941
877,154,208,9,19,37,24,1,1,26057
877,154,208,9,19,37,24,2,9,21017
877,17,9,2,20,37,24,1,30,19066
877,3,131,7,23,7,24,1,1,29277
878,1,1,2,1,56,69,1,20,20814
878,20,9,1,2,56,69,1,21,20904
878,4,6,7,3,56,69,1,20,24439
878,13,6,11,4,56,69,1,26,21520
878,18,1,12,5,56,69,1,35,21445
878,8,208,4,6,56,69,1,24,24840
878,154,208,8,7,56,69,1,9,21190
878,807,10,6,8,56,69,1,17,22099
878,813,3,9,9,56,69,1,21,22342
878,811,3,10,10,56,69,1,20,22143
878,815,15,15,11,56,69,1,22,22079
878,817,5,18,12,56,69,1,30,22651
878,3,131,17,13,56,69,1,34,21346
878,155,15,16,14,55,69,1,13,24079
878,814,10,13,15,55,69,1,21,22498
878,814,10,13,15,55,69,2,30,22444
878,30,131,5,16,55,69,1,14,22263
878,30,131,5,16,55,69,2,39,21297
878,808,207,21,17,55,69,1,23,22762
878,5,207,22,18,55,69,1,21,22713
878,10,206,19,19,55,69,1,21,23092
878,819,206,20,20,54,69,1,26,22379
878,37,164,23,21,54,69,1,24,24798
878,39,164,24,22,54,69,1,25,24497
879,18,1,2,1,71,18,1,23,21550
879,18,1,2,1,71,18,2,57,21456
879,4,6,7,2,71,18,1,10,22472
879,4,6,7,2,71,18,2,18,23000
879,4,6,7,2,71,18,3,56,21862
879,13,6,5,3,71,18,1,15,22596
879,13,6,5,3,71,18,2,19,21680
879,13,6,5,3,71,18,3,55,22427
879,17,9,3,4,71,18,1,9,23127
879,17,9,3,4,71,18,2,19,21232
879,17,9,3,4,71,18,3,55,21006
879,807,10,6,5,71,18,1,23,21347
879,807,10,6,5,71,18,2,57,22250
879,807,10,6,5,71,18,3,58,14128
879,20,9,4,6,71,18,1,10,20997
879,20,9,4,6,71,18,2,19,22016
879,20,9,4,6,71,18,3,52,21256
879,20,9,4,6,71,18,4,54,28932
879,30,131,13,7,71,18,1,5,25980
879,30,131,13,7,71,18,2,8,22486
879,30,131,13,7,71,18,3,17,22243
879,30,131,13,7,71,18,4,54,21827
879,818,5,17,8,71,18,1,15,22362
879,818,5,17,8,71,18,2,20,21302
879,818,5,17,8,71,18,3,29,25976
879,818,5,17,8,71,18,4,56,22061
879,155,15,14,9,71,18,1,8,27266
879,155,15,14,9,71,18,2,18,24254
879,155,15,14,9,71,18,3,54,32823
879,8,208,8,10,70,18,1,5,21541
879,8,208,8,10,70,18,2,19,22731
879,8,208,8,10,70,18,3,53,32309
879,808,207,19,11,70,18,1,14,23031
879,808,207,19,11,70,18,2,19,27452
879,808,207,19,11,70,18,3,54,22702
879,819,206,22,12,70,18,1,13,24427
879,819,206,22,12,70,18,2,20,22746
879,819,206,22,12,70,18,3,55,23082
879,817,5,15,13,70,18,1,9,22838
879,817,5,15,13,70,18,2,19,21182
879,817,5,15,13,70,18,3,51,21444
879,817,5,15,13,70,18,4,56,22923
879,817,5,15,13,70,18,5,61,21973
879,5,207,20,14,70,18,1,15,23429
879,5,207,20,14,70,18,2,19,38291
879,5,207,20,14,70,18,3,37,22721
879,5,207,20,14,70,18,4,56,23002
879,5,207,20,14,70,18,5,59,21849
879,3,131,9,15,70,18,1,9,23018
879,3,131,9,15,70,18,2,18,21806
879,3,131,9,15,70,18,3,20,24262
879,3,131,9,15,70,18,4,50,31768
879,10,206,21,16,70,18,1,14,23251
879,10,206,21,16,70,18,2,19,21442
879,10,206,21,16,70,18,3,31,23544
879,10,206,21,16,70,18,4,56,24816
879,37,164,24,17,69,18,1,14,25787
879,37,164,24,17,69,18,2,19,26573
879,37,164,24,17,69,18,3,50,25375
879,37,164,24,17,69,18,4,55,24510
879,39,164,23,18,69,18,1,13,27113
879,39,164,23,18,69,18,2,20,26739
879,39,164,23,18,69,18,3,51,23625
879,39,164,23,18,69,18,4,55,27480
879,814,10,10,19,68,18,1,10,28336
879,814,10,10,19,68,18,2,18,21364
879,814,10,10,19,68,18,3,57,22389
879,1,1,1,20,54,18,1,10,24410
879,1,1,1,20,54,18,2,18,21606
880,8,208,7,1,58,1,1,9,22709
880,8,208,7,1,58,1,2,34,22181
880,4,6,5,2,58,1,1,9,21792
880,4,6,5,2,58,1,2,20,21606
880,4,6,5,2,58,1,3,39,21704
880,20,9,1,3,58,1,1,7,21807
880,20,9,1,3,58,1,2,21,22704
880,20,9,1,3,58,1,3,37,21596
880,13,6,4,4,58,1,1,8,21754
880,13,6,4,4,58,1,2,23,21511
880,13,6,4,4,58,1,3,36,21509
880,1,131,3,5,58,1,1,13,22155
880,1,131,3,5,58,1,2,31,22015
880,1,131,3,5,58,1,3,42,21778
880,17,9,2,6,58,1,1,5,24240
880,17,9,2,6,58,1,2,18,21717
880,17,9,2,6,58,1,3,38,21515
880,16,10,12,7,58,1,1,21,22693
880,16,10,12,7,58,1,2,46,22749
880,814,10,9,8,58,1,1,8,23010
880,814,10,9,8,58,1,2,33,23051
880,18,1,10,9,58,1,1,4,22282
880,18,1,10,9,58,1,2,20,23571
880,18,1,10,9,58,1,3,37,21538
880,154,208,8,10,58,1,1,5,22239
880,154,208,8,10,58,1,2,19,22133
880,154,208,8,10,58,1,3,37,22534
880,815,1,15,11,58,1,1,16,23677
880,815,1,15,11,58,1,2,23,22004
880,815,1,15,11,58,1,3,41,21705
880,818,5,13,12,58,1,1,9,23074
880,818,5,13,12,58,1,2,24,24688
880,818,5,13,12,58,1,3,44,23160
880,821,15,18,13,57,1,1,5,22316
880,821,15,18,13,57,1,2,27,22315
880,822,3,16,14,57,1,1,6,23528
880,822,3,16,14,57,1,2,24,23215
880,822,3,16,14,57,1,3,40,24060
880,824,206,19,15,57,1,1,9,23371
880,824,206,19,15,57,1,2,27,23387
880,824,206,19,15,57,1,3,50,22669
880,819,207,22,16,56,1,1,8,23394
880,819,207,22,16,56,1,2,33,23509
880,820,206,20,17,56,1,1,6,36564
880,820,206,20,17,56,1,2,19,30838
880,820,206,20,17,56,1,3,34,22948
880,823,207,21,18,56,1,1,7,24104
880,823,207,21,18,56,1,2,16,23834
880,823,207,21,18,56,1,3,34,23917
880,817,5,14,19,39,1,1,15,23435
880,817,5,14,19,39,1,2,30,24177
880,3,131,6,20,26,1,1,14,22274
880,813,3,17,21,24,1,1,10,23099
881,20,9,1,1,56,2,1,5,21135
881,20,9,1,1,56,2,2,22,21339
881,20,9,1,1,56,2,3,32,21482
881,20,9,1,1,56,2,4,42,20757
881,17,9,5,2,56,2,1,7,21010
881,17,9,5,2,56,2,2,19,20736
881,17,9,5,2,56,2,3,31,20883
881,17,9,5,2,56,2,4,43,20767
881,1,131,4,3,56,2,1,7,24933
881,1,131,4,3,56,2,2,21,21465
881,1,131,4,3,56,2,3,30,21549
881,1,131,4,3,56,2,4,41,21271
881,3,131,6,4,56,2,1,8,22028
881,3,131,6,4,56,2,2,22,21079
881,3,131,6,4,56,2,3,31,22114
881,3,131,6,4,56,2,4,42,21202
881,13,6,2,5,56,2,1,5,22403
881,13,6,2,5,56,2,2,20,21635
881,13,6,2,5,56,2,3,33,21561
881,13,6,2,5,56,2,4,47,20970
881,154,208,11,6,56,2,1,7,22105
881,154,208,11,6,56,2,2,20,21812
881,154,208,11,6,56,2,3,35,22385
881,8,208,10,7,56,2,1,6,25905
881,8,208,10,7,56,2,2,21,22677
881,8,208,10,7,56,2,3,34,21903
881,807,15,12,8,56,2,1,7,22996
881,807,15,12,8,56,2,2,21,21699
881,807,15,12,8,56,2,3,34,22629
881,807,15,12,8,56,2,4,44,23198
881,815,1,9,9,56,2,1,7,21583
881,815,1,9,9,56,2,2,22,20894
881,815,1,9,9,56,2,3,33,21338
881,815,1,9,9,56,2,4,54,21366
881,818,5,17,10,56,2,1,7,49216
881,818,5,17,10,56,2,2,26,21638
881,818,5,17,10,56,2,3,43,21702
881,822,3,18,11,56,2,1,6,24960
881,822,3,18,11,56,2,2,22,28045
881,822,3,18,11,56,2,3,40,22937
881,821,15,14,12,55,2,1,7,24397
881,821,15,14,12,55,2,2,22,22575
881,821,15,14,12,55,2,3,36,22394
881,821,15,14,12,55,2,4,51,22542
881,824,206,19,13,55,2,1,6,26546
881,824,206,19,13,55,2,2,17,23755
881,824,206,19,13,55,2,3,29,22017
881,824,206,19,13,55,2,4,43,22335
881,819,207,20,14,55,2,1,7,44428
881,819,207,20,14,55,2,2,20,25015
881,819,207,20,14,55,2,3,32,23373
881,819,207,20,14,55,2,4,43,23844
881,823,207,22,15,55,2,1,6,23252
881,823,207,22,15,55,2,2,18,22706
881,823,207,22,15,55,2,3,28,25118
881,823,207,22,15,55,2,4,42,22744
881,820,206,21,16,54,2,1,6,30365
881,820,206,21,16,54,2,2,19,22668
881,820,206,21,16,54,2,3,31,22115
881,820,206,21,16,54,2,4,41,22271
881,18,1,7,17,53,2,1,7,22448
881,18,1,7,17,53,2,2,21,21028
881,18,1,7,17,53,2,3,35,104833
881,817,5,13,18,51,2,1,6,22416
881,817,5,13,18,51,2,2,19,22388
881,817,5,13,18,51,2,3,33,22008
881,813,3,16,19,45,2,1,6,24737
881,813,3,16,19,45,2,2,13,32561
881,813,3,16,19,45,2,3,32,22703
881,16,10,8,20,27,2,1,6,37833
881,16,10,8,20,27,2,2,22,89401
881,814,10,15,21,22,2,1,6,43713
881,814,10,15,21,22,2,2,20,123124
882,4,6,3,1,56,17,1,6,19719
882,4,6,3,1,56,17,2,23,20521
882,4,6,3,1,56,17,3,41,21012
882,8,208,2,2,56,17,1,6,20753
882,8,208,2,2,56,17,2,21,20759
882,8,208,2,2,56,17,3,34,20464
882,1,131,1,3,56,17,1,5,20379
882,1,131,1,3,56,17,2,21,20584
882,1,131,1,3,56,17,3,37,19600
882,20,9,9,4,56,17,1,14,19323
882,20,9,9,4,56,17,2,31,20084
882,20,9,9,4,56,17,3,51,20191
882,18,1,8,5,56,17,1,23,19898
882,18,1,8,5,56,17,2,49,19862
882,13,6,5,6,56,17,1,7,20753
882,13,6,5,6,56,17,2,19,20027
882,13,6,5,6,56,17,3,36,19449
882,817,5,7,7,56,17,1,4,24946
882,817,5,7,7,56,17,2,23,20303
882,817,5,7,7,56,17,3,38,20362
882,814,10,11,8,56,17,1,14,20598
882,814,10,11,8,56,17,2,32,20320
882,814,10,11,8,56,17,3,53,19831
882,154,208,6,9,56,17,1,7,20083
882,154,208,6,9,56,17,2,23,20286
882,154,208,6,9,56,17,3,37,20109
882,807,15,10,10,56,17,1,14,22838
882,807,15,10,10,56,17,2,29,20327
882,807,15,10,10,56,17,3,36,19957
882,815,1,12,11,56,17,1,24,19969
882,815,1,12,11,56,17,2,31,20253
882,818,5,15,12,56,17,1,15,20977
882,818,5,15,12,56,17,2,37,20235
882,818,5,15,12,56,17,3,43,20716
882,822,3,16,13,56,17,1,16,21614
882,822,3,16,13,56,17,2,34,22217
882,822,3,16,13,56,17,3,51,21490
882,813,3,14,14,56,17,1,7,20794
882,813,3,14,14,56,17,2,23,21517
882,813,3,14,14,56,17,3,39,20982
882,824,206,18,15,55,17,1,6,21097
882,824,206,18,15,55,17,2,16,24834
882,824,206,18,15,55,17,3,32,20625
882,819,207,20,16,55,17,1,5,21265
882,819,207,20,16,55,17,2,17,22183
882,819,207,20,16,55,17,3,33,21294
882,820,206,19,17,55,17,1,7,21063
882,820,206,19,17,55,17,2,21,25091
882,820,206,19,17,55,17,3,33,25151
882,823,207,21,18,55,17,1,6,20905
882,823,207,21,18,55,17,2,20,20743
882,823,207,21,18,55,17,3,37,21067
882,3,131,4,19,21,17,1,5,22299
882,3,131,4,19,21,17,2,19,19894
882,3,131,4,19,21,17,3,20,22727
882,17,9,22,20,15,17,1,1,21287
882,17,9,22,20,15,17,2,15,26956
883,20,9,2,1,57,3,1,10,21660
883,20,9,2,1,57,3,2,25,21290
883,20,9,2,1,57,3,3,42,21906
883,8,208,8,2,57,3,1,16,22715
883,8,208,8,2,57,3,2,34,21723
883,154,208,11,3,57,3,1,8,24605
883,154,208,11,3,57,3,2,27,21608
883,154,208,11,3,57,3,3,42,21556
883,814,10,5,4,57,3,1,14,22009
883,814,10,5,4,57,3,2,36,22475
883,1,131,9,5,57,3,1,10,22072
883,1,131,9,5,57,3,2,22,21444
883,1,131,9,5,57,3,3,38,21600
883,815,1,12,6,57,3,1,10,21471
883,815,1,12,6,57,3,2,20,21161
883,815,1,12,6,57,3,3,39,21319
883,17,9,7,7,57,3,1,8,21798
883,17,9,7,7,57,3,2,21,21221
883,17,9,7,7,57,3,3,37,21031
883,4,6,3,8,57,3,1,7,23055
883,4,6,3,8,57,3,2,8,21436
883,4,6,3,8,57,3,3,24,21123
883,4,6,3,8,57,3,4,39,21189
883,3,131,1,9,57,3,1,9,22237
883,3,131,1,9,57,3,2,20,21331
883,3,131,1,9,57,3,3,33,21183
883,3,131,1,9,57,3,4,44,21267
883,18,1,10,10,57,3,1,9,23093
883,18,1,10,10,57,3,2,21,21894
883,18,1,10,10,57,3,3,34,21696
883,18,1,10,10,57,3,4,46,21230
883,813,3,17,11,57,3,1,10,23173
883,813,3,17,11,57,3,2,23,22220
883,813,3,17,11,57,3,3,39,22066
883,807,15,14,12,57,3,1,12,21656
883,807,15,14,12,57,3,2,26,22400
883,807,15,14,12,57,3,3,41,22814
883,16,10,6,13,57,3,1,1,26495
883,16,10,6,13,57,3,2,18,22199
883,16,10,6,13,57,3,3,42,22346
883,822,3,15,14,57,3,1,13,22729
883,822,3,15,14,57,3,2,29,28408
883,822,3,15,14,57,3,3,47,23837
883,13,6,4,15,57,3,1,10,21665
883,13,6,4,15,57,3,2,17,21722
883,13,6,4,15,57,3,3,28,21569
883,13,6,4,15,57,3,4,36,27757
883,817,5,13,16,56,3,1,9,22529
883,817,5,13,16,56,3,2,25,22028
883,817,5,13,16,56,3,3,41,22623
883,819,207,18,17,56,3,1,11,22912
883,819,207,18,17,56,3,2,23,22576
883,819,207,18,17,56,3,3,35,23263
883,821,15,22,18,56,3,1,1,28102
883,821,15,22,18,56,3,2,16,21997
883,821,15,22,18,56,3,3,33,22438
883,821,15,22,18,56,3,4,43,22246
883,824,206,19,19,56,3,1,9,24325
883,824,206,19,19,56,3,2,22,23455
883,824,206,19,19,56,3,3,36,22817
883,824,206,19,19,56,3,4,48,23803
883,820,206,21,20,56,3,1,10,22745
883,820,206,21,20,56,3,2,23,24141
883,820,206,21,20,56,3,3,37,26004
883,820,206,21,20,56,3,4,46,22552
883,823,207,20,21,55,3,1,2,28344
883,823,207,20,21,55,3,2,14,22950
883,823,207,20,21,55,3,3,24,22252
883,823,207,20,21,55,3,4,39,22380
883,823,207,20,21,55,3,5,47,23375
883,818,5,16,22,16,3,1,2,41485
884,4,6,5,1,66,4,1,9,18909
884,4,6,5,1,66,4,2,21,19952
884,4,6,5,1,66,4,3,36,19519
884,4,6,5,1,66,4,4,49,18471
884,8,208,4,2,66,4,1,10,19978
884,8,208,4,2,66,4,2,26,19743
884,8,208,4,2,66,4,3,45,20184
884,13,6,9,3,66,4,1,8,19490
884,13,6,9,3,66,4,2,20,19373
884,13,6,9,3,66,4,3,36,19326
884,13,6,9,3,66,4,4,51,19001
884,20,9,3,4,66,4,1,10,18606
884,20,9,3,4,66,4,2,24,18708
884,20,9,3,4,66,4,3,39,19551
884,20,9,3,4,66,4,4,51,18694
884,17,9,7,5,66,4,1,7,19668
884,17,9,7,5,66,4,2,20,19151
884,17,9,7,5,66,4,3,36,19170
884,17,9,7,5,66,4,4,50,18931
884,3,131,1,6,66,4,1,10,19414
884,3,131,1,6,66,4,2,27,20032
884,3,131,1,6,66,4,3,47,19352
884,814,10,10,7,66,4,1,9,20615
884,814,10,10,7,66,4,2,19,19792
884,814,10,10,7,66,4,3,38,19822
884,814,10,10,7,66,4,4,53,19481
884,18,1,14,8,66,4,1,11,18810
884,18,1,14,8,66,4,2,28,19196
884,18,1,14,8,66,4,3,46,19290
884,815,1,8,9,66,4,1,10,19250
884,815,1,8,9,66,4,2,23,20578
884,815,1,8,9,66,4,3,38,19866
884,815,1,8,9,66,4,4,50,19993
884,817,5,11,10,65,4,1,10,19795
884,817,5,11,10,65,4,2,24,20100
884,817,5,11,10,65,4,3,39,19498
884,817,5,11,10,65,4,4,51,19857
884,821,15,19,11,65,4,1,13,22144
884,821,15,19,11,65,4,2,28,19988
884,821,15,19,11,65,4,3,42,20082
884,821,15,19,11,65,4,4,54,19324
884,1,131,2,12,65,4,1,9,22018
884,1,131,2,12,65,4,2,25,20132
884,1,131,2,12,65,4,3,36,19700
884,1,131,2,12,65,4,4,50,19457
884,16,10,13,13,65,4,2,22,20306
884,16,10,13,13,65,4,3,36,19591
884,16,10,13,13,65,4,4,49,22931
884,16,10,13,13,65,4,1,8,74026
884,813,3,17,14,65,4,1,8,20205
884,813,3,17,14,65,4,2,13,13266
884,813,3,17,14,65,4,3,20,23139
884,813,3,17,14,65,4,4,35,20800
884,813,3,17,14,65,4,5,53,19723
884,807,15,15,15,65,4,1,8,19993
884,807,15,15,15,65,4,2,21,19402
884,807,15,15,15,65,4,3,34,22324
884,807,15,15,15,65,4,4,35,24001
884,807,15,15,15,65,4,5,38,28971
884,807,15,15,15,65,4,6,53,20314
884,822,3,16,16,65,4,1,9,21171
884,822,3,16,16,65,4,2,25,20533
884,822,3,16,16,65,4,3,43,19908
884,819,207,22,17,65,4,1,8,20734
884,819,207,22,17,65,4,2,23,20870
884,819,207,22,17,65,4,3,41,21202
884,824,206,20,18,64,4,1,2,29994
884,824,206,20,18,64,4,2,16,20656
884,824,206,20,18,64,4,3,29,19904
884,824,206,20,18,64,4,4,46,19830
884,820,206,21,19,64,4,1,15,25294
884,820,206,21,19,64,4,2,30,21582
884,820,206,21,19,64,4,3,47,21340
884,818,5,12,20,52,4,1,9,19772
884,818,5,12,20,52,4,2,20,20671
884,818,5,12,20,52,4,3,34,25362
884,818,5,12,20,52,4,4,37,29740
884,823,207,18,21,21,4,1,9,21686
884,823,207,18,21,21,4,2,20,22029
885,3,131,1,1,78,6,1,31,25200
885,20,9,3,2,78,6,1,30,24375
885,17,9,4,3,78,6,1,25,24316
885,1,131,2,4,78,6,1,31,24801
885,16,10,8,5,78,6,1,30,25274
885,18,1,9,6,78,6,1,26,24585
885,4,6,6,7,78,6,1,28,24489
885,818,5,10,8,78,6,1,29,24827
885,814,10,17,9,78,6,1,9,25643
885,8,208,5,10,78,6,1,26,24420
885,8,208,5,10,78,6,2,70,25125
885,807,15,11,11,78,6,1,27,24974
885,822,3,14,12,78,6,1,30,29063
885,821,15,19,13,78,6,1,28,25364
885,821,15,19,13,78,6,2,63,25926
885,820,206,22,14,78,6,1,23,25337
885,820,206,22,14,78,6,2,48,19553
885,820,206,22,14,78,6,3,63,26198
885,823,207,15,15,78,6,1,1,35100
885,823,207,15,15,78,6,2,24,25676
885,823,207,15,15,78,6,3,35,25862
885,815,1,7,16,72,6,1,29,24672
885,154,208,13,17,63,6,1,30,24565
885,154,208,13,17,63,6,2,62,39980
885,817,5,12,18,61,6,1,22,25225
885,824,206,20,19,58,6,1,22,25098
885,824,206,20,19,58,6,2,35,25215
885,813,3,16,20,44,6,1,1,40507
885,813,3,16,20,44,6,2,30,26146
885,13,6,21,21,28,6,1,26,25331
886,20,9,1,1,70,7,1,16,20835
886,20,9,1,1,70,7,2,49,20898
886,4,6,6,2,70,7,1,16,20512
886,4,6,6,2,70,7,2,47,20636
886,1,131,2,3,70,7,1,19,20879
886,1,131,2,3,70,7,2,48,20656
886,17,9,5,4,70,7,1,13,20716
886,17,9,5,4,70,7,2,46,22709
886,3,131,4,5,70,7,1,14,21125
886,3,131,4,5,70,7,2,31,20832
886,3,131,4,5,70,7,3,57,21459
886,818,5,7,6,69,7,1,13,21900
886,818,5,7,6,69,7,2,57,20739
886,814,10,17,7,69,7,1,56,21066
