raceId,driverId,constructorId,grid,positionOrder,laps,circuitId,stop,lap,milliseconds
902,155,207,18,15,57,3,2,35,26628
902,807,10,11,5,57,3,2,35,24440
902,813,208,17,14,57,3,4,47,32874
902,815,10,4,3,57,3,2,34,24737
902,817,9,13,4,57,3,2,35,24816
902,818,5,14,21,18,3,2,14,25897
902,820,206,21,13,57,3,3,40,25981
902,821,15,15,19,39,3,2,27,25633
902,822,3,3,8,57,3,3,40,25980
902,824,206,19,16,56,3,5,40,25383
902,825,1,8,18,40,3,3,38,25572
902,826,5,12,11,57,3,3,39,25345
902,828,207,20,20,33,3,2,26,25819
903,1,131,1,1,54,17,2,38,23999
903,3,131,4,2,54,17,2,37,23089
903,4,6,5,3,54,17,2,33,22947
903,8,6,11,8,54,17,2,31,23291
903,13,3,6,15,53,17,2,31,23830
903,18,1,12,11,53,17,2,28,22548
903,20,9,3,5,54,17,2,34,22246
903,154,208,10,21,28,17,1,9,23213
903,155,207,18,18,53,17,3,40,24722
903,807,10,8,6,54,17,2,31,22764
903,813,208,22,14,53,17,2,32,23022
903,815,10,16,9,54,17,2,30,23636
903,817,9,2,4,54,17,2,37,22498
903,818,5,9,12,53,17,2,32,24417
903,820,206,21,19,52,17,3,48,23886
903,821,15,17,16,53,17,3,40,22734
903,822,3,7,7,54,17,2,31,23639
903,824,206,19,17,53,17,2,28,24320
903,825,1,15,13,53,17,2,31,22579
903,826,5,13,10,53,17,2,31,23628
903,828,207,20,20,52,17,3,42,23969
904,1,131,1,1,66,4,2,43,23590
904,3,131,2,2,66,4,2,45,22309
904,4,6,7,6,66,4,3,53,21664
904,8,6,6,7,65,4,2,43,22727
904,13,3,9,13,65,4,3,46,22304
904,16,15,16,17,65,4,2,35,23378
904,18,1,8,11,65,4,2,36,24408
904,20,9,15,4,66,4,3,52,21608
904,154,208,5,8,65,4,2,34,22078
904,155,207,20,21,34,4,1,23,22789
904,807,10,10,10,65,4,2,36,22724
904,813,208,22,15,65,4,2,37,22024
904,815,10,11,9,65,4,2,37,22282
904,817,9,3,3,66,4,2,45,21830
904,818,5,21,22,24,4,1,16,22976
904,820,206,17,19,64,4,3,42,23586
904,821,15,13,16,65,4,3,52,23025
904,822,3,4,5,66,4,2,45,22701
904,824,206,18,18,64,4,2,41,22568
904,825,1,14,12,65,4,2,41,21768
904,826,5,12,14,65,4,3,53,22984
904,828,207,19,20,64,4,2,40,26671
905,1,131,2,2,78,6,1,26,27509
905,3,131,1,1,78,6,1,26,24672
905,4,6,5,4,78,6,1,26,26499
905,8,6,6,12,77,6,3,73,31896
905,13,3,16,7,77,6,1,45,24264
905,16,15,18,18,23,6,1,1,33207
905,18,1,12,6,77,6,1,25,25992
905,20,9,4,20,5,6,1,4,66065
905,154,208,14,8,77,6,2,23,25029
905,155,207,20,13,75,6,2,62,25116
905,807,10,11,5,77,6,1,26,25714
905,817,9,3,3,78,6,1,26,26584
905,818,5,7,17,50,6,2,37,19385
905,820,206,19,14,75,6,3,66,26137
905,821,15,17,15,59,6,1,25,25906
905,822,3,13,16,55,6,1,26,25595
905,824,206,21,9,77,6,1,25,32658
905,825,1,8,10,77,6,1,26,28943
905,828,207,22,11,77,6,2,51,25585
906,1,131,2,17,46,7,2,45,23554
906,3,131,1,2,70,7,2,44,25102
906,4,6,7,6,70,7,2,44,23790
906,8,6,10,10,70,7,2,39,24221
906,13,3,5,12,69,7,2,48,24012
906,16,15,16,13,69,7,2,40,24068
906,18,1,9,4,70,7,2,38,25050
906,20,9,3,3,70,7,2,36,23340
906,154,208,14,15,59,7,2,46,23856
906,807,10,11,5,70,7,1,41,23902
906,815,10,13,11,69,7,1,34,23907
906,817,9,6,1,70,7,2,37,23274
906,818,5,8,8,70,7,2,39,23975
906,821,15,22,14,64,7,3,32,24403
906,822,3,4,7,70,7,2,35,24491
906,825,1,12,9,70,7,2,45,23907
906,826,5,15,16,47,7,2,46,25698
907,1,131,9,2,71,70,2,39,22555
907,3,131,3,1,71,70,2,40,21664
907,4,6,4,5,71,70,2,47,21276
907,8,6,8,10,71,70,2,44,21618
907,13,3,1,4,71,70,2,43,22096
907,16,15,16,13,70,70,2,43,22449
907,18,1,11,11,71,70,2,58,21242
907,20,9,12,21,34,70,2,28,29844
907,154,208,22,14,70,70,2,27,24212
907,155,207,19,16,69,70,1,14,22480
907,807,10,10,9,71,70,2,39,22246
907,813,208,13,12,70,70,2,56,22612
907,815,10,15,6,71,70,2,55,21960
907,817,9,5,8,71,70,2,43,21398
907,818,5,14,20,59,70,2,39,22374
907,820,206,21,17,69,70,1,37,22977
907,821,15,17,19,69,70,3,45,22530
907,822,3,2,3,71,70,2,41,22208
907,824,206,18,15,69,70,1,40,24452
907,825,1,6,7,71,70,2,40,21882
907,826,5,7,22,24,70,1,10,21906
907,828,207,20,18,69,70,2,43,25178
908,1,131,6,1,52,9,2,41,29291
908,3,131,1,18,28,9,1,18,28329
908,4,6,16,6,52,9,1,25,34410
908,16,15,13,13,51,9,1,23,29956
908,18,1,3,4,52,9,1,28,28645
908,20,9,2,5,52,9,2,33,28787
908,154,208,11,12,51,9,1,30,29710
908,155,207,22,15,50,9,2,29,29540
908,807,10,4,8,52,9,1,29,29579
908,813,208,20,17,49,9,1,26,28831
908,815,10,7,11,51,9,1,26,29599
908,817,9,8,3,52,9,1,15,28483
908,818,5,10,10,51,9,1,27,30218
908,820,206,17,16,50,9,3,29,29737
908,822,3,14,2,52,9,1,31,29104
908,824,206,12,14,51,9,1,29,30353
908,825,1,5,7,52,9,1,27,28745
908,826,5,9,9,52,9,2,35,28575
909,1,131,20,3,67,10,3,50,19868
909,3,131,1,1,67,10,2,41,20257
909,4,6,7,5,67,10,3,55,19308
909,8,6,12,11,66,10,3,53,19740
909,16,15,15,19,47,10,3,47,20424
909,18,1,11,8,67,10,3,61,19221
909,20,9,6,4,67,10,3,45,18879
909,154,208,14,21,26,10,1,24,18928
909,155,207,19,16,65,10,3,48,20358
909,807,10,9,7,67,10,2,39,19514
909,813,208,18,12,66,10,2,38,19126
909,815,10,10,10,66,10,3,52,19932
909,817,9,5,6,67,10,3,46,18868
909,818,5,13,13,66,10,3,49,20431
909,820,206,21,17,65,10,3,47,20632
909,821,15,16,14,66,10,3,50,19779
909,822,3,2,2,67,10,2,40,20206
909,824,206,17,15,66,10,2,45,20575
909,825,1,4,9,66,10,3,53,19427
909,826,5,8,20,44,10,2,32,20251
909,828,207,22,18,65,10,3,41,20423
910,1,131,22,3,70,11,2,39,23364
910,3,131,1,4,70,11,3,56,22001
910,4,6,5,2,70,11,2,38,21634
910,8,6,16,6,70,11,2,41,22154
910,13,3,6,5,70,11,3,45,22278
910,16,15,11,11,70,11,2,39,22500
910,18,1,7,10,70,11,3,37,22211
910,20,9,2,7,70,11,2,33,21608
910,154,208,14,21,11,11,1,8,23979
910,155,207,17,18,26,11,1,8,34086
910,807,10,9,20,16,11,1,8,24040
910,813,208,20,13,70,11,3,43,21818
910,815,10,12,19,23,11,1,8,25535
910,817,9,4,1,70,11,3,54,22273
910,818,5,8,9,70,11,2,34,23123
910,820,206,18,16,69,11,2,45,23232
910,821,15,13,17,33,11,1,8,24050
910,822,3,3,8,70,11,3,59,22589
910,824,206,15,15,69,11,3,42,24226
910,825,1,21,12,70,11,2,39,21812
910,826,5,10,14,69,11,2,30,22202
911,1,131,2,19,38,13,3,31,24757
911,3,131,1,2,44,13,3,34,23392
911,4,6,4,7,44,13,2,25,22974
911,8,6,8,4,44,13,2,21,22819
911,13,3,9,13,44,13,3,35,23224
911,16,15,14,14,44,13,3,34,23732
911,18,1,10,6,44,13,2,29,22588
911,20,9,3,5,44,13,3,34,23190
911,154,208,15,20,33,13,3,27,24569
911,807,10,18,10,44,13,2,30,23841
911,815,10,13,8,44,13,2,22,22977
911,817,9,5,1,44,13,2,27,22675
911,818,5,12,11,44,13,2,29,23202
911,820,206,19,16,43,13,2,29,24873
911,821,15,20,15,44,13,2,30,22898
911,822,3,6,3,44,13,2,28,23176
911,824,206,16,18,39,13,2,23,23918
911,825,1,7,12,44,13,2,23,22414
911,826,5,11,9,44,13,2,24,24436
911,828,207,22,17,43,13,2,24,24213
912,1,131,1,1,53,14,1,25,24453
912,3,131,2,2,53,14,1,24,24583
912,4,6,7,21,28,14,1,21,24913
912,8,6,11,9,53,14,1,20,24547
912,13,3,4,3,53,14,1,23,24323
912,16,15,14,15,52,14,1,24,26864
912,18,1,6,8,53,14,1,22,24669
912,20,9,8,6,53,14,1,18,25176
912,154,208,17,16,52,14,1,20,25098
912,155,207,18,17,52,14,1,22,25277
912,807,10,13,12,53,14,1,19,25547
912,813,208,16,14,52,14,1,21,24223
912,815,10,10,7,53,14,1,19,24938
912,817,9,9,5,53,14,1,26,24388
912,818,5,12,13,53,14,1,24,25046
912,821,15,15,19,51,14,3,49,26849
912,822,3,3,4,53,14,1,24,24991
912,824,206,19,18,52,14,1,27,26641
912,825,1,5,10,53,14,1,21,24214
912,826,5,21,11,53,14,1,30,24651
912,828,207,22,20,51,14,1,30,28685
913,1,131,1,1,60,15,3,52,29284
913,4,6,5,4,60,15,3,31,28991
913,8,6,7,8,60,15,3,31,30194
913,13,3,6,5,60,15,2,22,29006
913,16,15,17,19,40,15,3,31,30672
913,18,1,11,18,52,15,2,31,28627
913,20,9,4,2,60,15,2,25,28733
913,154,208,16,13,60,15,3,30,29761
913,807,10,13,9,60,15,3,31,30415
913,813,208,18,12,60,15,4,31,29655
913,815,10,15,7,60,15,4,44,29339
913,817,9,3,3,60,15,2,27,29113
913,818,5,12,6,60,15,3,44,30111
913,820,206,21,17,59,15,3,41,29877
913,821,15,14,20,17,15,1,15,33679
913,822,3,8,11,60,15,2,23,28880
913,824,206,19,16,60,15,3,45,29752
913,825,1,9,10,60,15,3,46,28706
913,826,5,10,14,60,15,3,43,31092
913,828,207,22,15,60,15,2,30,30364
914,1,131,2,1,44,22,3,35,23677
914,3,131,1,2,44,22,3,33,24862
914,4,6,5,22,2,22,1,2,1137051
914,8,6,10,12,43,22,5,43,24768
914,13,3,4,7,44,22,3,37,24930
914,16,15,14,21,40,22,4,32,24314
914,18,1,8,5,44,22,4,42,24757
914,20,9,9,3,44,22,3,29,23443
914,154,208,16,15,43,22,5,43,23785
914,155,207,19,19,43,22,5,39,24907
914,807,10,13,8,44,22,4,43,24792
914,813,208,22,16,43,22,4,40,25981
914,815,10,11,10,43,22,4,43,25313
914,817,9,6,4,44,22,3,36,25607
914,818,5,20,9,44,22,3,19,24353
914,820,206,21,18,43,22,3,23,25278
914,821,15,15,13,43,22,3,34,26943
914,822,3,3,6,44,22,3,38,25052
914,824,206,18,20,41,22,3,24,24910
914,825,1,7,14,43,22,5,40,24361
914,826,5,12,11,43,22,4,39,26554
914,828,207,17,17,43,22,4,39,25655
915,1,131,1,1,53,71,1,27,30503
915,3,131,2,2,53,71,1,1,33820
915,4,6,7,6,53,71,1,25,35112
915,8,6,8,9,53,71,1,26,30097
915,13,3,18,11,53,71,2,27,30278
915,16,15,14,16,52,71,1,12,30733
915,18,1,4,4,53,71,1,22,29994
915,20,9,10,8,53,71,1,30,30355
915,154,208,15,17,52,71,1,20,30037
915,807,10,17,12,53,71,1,24,30096
915,813,208,21,18,52,71,1,21,30180
915,815,10,12,10,53,71,1,25,29876
915,817,9,6,7,53,71,1,11,30006
915,818,5,9,13,53,71,1,23,30272
915,820,206,20,21,9,71,1,4,31374
915,821,15,13,15,52,71,1,39,30303
915,822,3,3,3,53,71,1,26,30363
915,825,1,11,5,53,71,1,26,29736
915,826,5,5,14,52,71,2,37,30321
915,828,207,16,19,51,71,2,43,30760
916,1,131,2,1,56,69,2,33,24244
916,3,131,1,2,56,69,2,34,24513
916,4,6,6,6,56,69,2,43,24133
916,8,6,8,13,55,69,3,52,24226
916,13,3,4,4,56,69,2,32,25456
916,18,1,12,12,55,69,2,28,23546
916,20,9,18,7,56,69,4,48,23948
916,154,208,16,11,55,69,2,29,23802
916,807,10,13,16,16,69,1,1,33427
916,813,208,10,9,56,69,2,35,24468
916,817,9,5,3,56,69,2,31,24356
916,818,5,14,10,56,69,2,29,24553
916,821,15,15,14,55,69,3,40,24726
916,822,3,3,5,56,69,2,30,24283
916,825,1,7,8,56,69,2,27,24497
916,826,5,17,15,55,69,3,51,26541
917,1,131,2,2,71,18,3,51,22874
917,3,131,1,1,71,18,3,50,23240
917,4,6,8,6,71,18,3,52,23077
917,8,6,10,7,71,18,2,35,27934
917,13,3,3,3,71,18,3,50,26918
917,16,15,13,16,70,18,3,49,24853
917,18,1,5,4,71,18,3,50,23383
917,20,9,6,5,71,18,3,48,22746
917,154,208,14,17,63,18,3,59,23197
917,807,10,12,8,71,18,3,60,23411
917,813,208,16,12,70,18,3,45,23090
917,815,10,18,15,70,18,3,47,30067
917,817,9,9,18,39,18,2,27,22871
917,818,5,15,13,70,18,3,46,24002
917,821,15,11,14,70,18,3,48,23418
917,822,3,4,10,70,18,3,42,26463
917,825,1,7,9,71,18,3,47,24131
917,826,5,17,11,70,18,3,59,24726
918,1,131,2,1,55,24,2,31,21887
918,3,131,1,14,54,24,2,34,24083
918,4,6,8,9,55,24,2,27,22068
918,8,6,7,10,55,24,2,26,22206
918,13,3,4,2,55,24,2,43,22040
918,16,15,13,16,54,24,3,37,22227
918,18,1,6,5,55,24,2,28,22042
918,20,9,19,8,55,24,2,46,21611
918,154,208,18,13,54,24,3,21,21574
918,155,207,16,18,42,24,2,36,22426
918,807,10,12,6,55,24,2,37,21642
918,813,208,15,19,26,24,1,7,21998
918,815,10,11,7,55,24,2,41,22325
918,817,9,20,4,55,24,2,47,21582
918,818,5,10,12,55,24,3,44,22348
918,821,15,14,15,54,24,2,28,23270
918,822,3,3,3,55,24,2,35,22015
918,825,1,9,11,55,24,2,29,21623
918,826,5,5,20,14,24,1,6,24169
918,829,207,17,17,54,24,2,37,23545
926,1,131,1,1,58,1,1,25,22295
926,3,131,2,2,58,1,1,26,22105
926,8,6,5,12,40,1,2,40,22405
926,13,3,3,4,58,1,1,21,22062
926,18,1,16,11,56,1,1,27,23353
926,20,6,4,3,58,1,1,24,22694
926,807,10,13,7,57,1,2,44,21612
926,815,10,14,10,57,1,1,38,26009
926,817,9,6,6,57,1,1,23,22535
926,828,15,15,8,57,1,3,43,22353
926,830,5,11,13,32,1,1,32,23532
926,831,15,10,5,58,1,1,25,22933
926,832,5,7,9,57,1,1,24,55789
927,1,131,1,2,56,2,3,38,24179
927,3,131,3,3,56,2,3,41,24336
927,4,1,18,18,21,2,1,4,25222
927,8,6,11,4,56,2,3,34,24653
927,13,3,7,6,56,2,3,38,26971
927,18,1,17,17,41,2,3,35,25846
927,20,6,2,1,56,2,2,37,25092
927,154,208,10,11,55,2,3,34,26014
927,807,10,13,14,55,2,3,44,35351
927,813,208,12,16,47,2,3,33,24276
927,815,10,14,13,55,2,2,35,35776
927,817,9,4,10,55,2,3,34,25393
927,822,3,8,5,56,2,3,40,25002
927,826,9,5,9,55,2,3,39,26149
927,830,5,6,7,56,2,3,40,24768
927,831,15,16,12,55,2,4,43,25204
927,832,5,15,8,55,2,2,32,25165
927,833,209,19,15,53,2,3,42,29202
928,1,131,1,1,56,17,2,33,22235
928,3,131,2,2,56,17,2,31,22829
928,4,1,18,12,55,17,2,35,23345
928,8,6,6,4,56,17,2,34,22453
928,13,3,4,5,56,17,2,34,23317
928,18,1,17,14,55,17,2,32,23273
928,20,6,3,3,56,17,2,30,22444
928,154,208,8,7,56,17,2,32,23605
928,813,208,11,18,49,17,3,48,17912
928,815,10,15,11,55,17,3,41,23144
928,817,9,7,9,56,17,2,36,22897
928,822,3,5,6,56,17,2,35,23582
928,828,15,10,10,55,17,2,30,24589
928,829,209,19,15,54,17,2,38,24054
928,830,5,13,17,52,17,2,32,23258
928,831,15,9,8,56,17,2,31,23732
928,832,5,14,13,55,17,2,39,23424
928,833,209,20,16,54,17,2,40,24088
929,1,131,1,1,57,3,2,33,24528
929,3,131,3,3,57,3,2,34,25418
929,4,1,14,11,56,3,2,35,24878
929,8,6,4,2,57,3,2,40,24547
929,13,3,6,10,56,3,2,24,25017
929,20,6,2,5,57,3,3,36,33921
929,154,208,10,7,57,3,2,31,25259
929,807,10,8,13,56,3,3,38,24979
929,813,208,16,15,56,3,3,41,107394
929,815,10,11,8,56,3,2,37,25288
929,817,9,7,6,57,3,2,35,24943
929,822,3,5,4,57,3,2,33,24623
929,826,9,17,9,56,3,2,34,24692
929,828,15,13,14,56,3,3,37,26042
929,829,209,18,16,55,3,2,33,26479
929,830,5,15,18,34,3,2,30,27225
929,831,15,12,12,56,3,3,41,26210
929,832,5,9,19,29,3,2,29,26593
929,833,209,19,17,54,3,2,34,27573
930,1,131,2,2,66,4,3,51,21965
930,3,131,1,1,66,4,2,45,22452
930,4,1,13,20,26,4,1,21,23728
930,8,6,7,5,66,4,2,41,21789
930,13,3,9,6,66,4,3,47,22257
930,18,1,14,16,65,4,3,44,24066
930,20,6,3,3,66,4,2,40,21836
930,154,208,11,8,65,4,2,40,33256
930,807,10,17,15,65,4,3,49,22545
930,813,208,12,19,45,4,3,43,22575
930,815,10,18,13,65,4,2,36,22426
930,817,9,10,7,65,4,2,42,24884
930,822,3,4,4,66,4,2,42,21800
930,826,9,8,10,65,4,2,38,22273
930,828,15,16,14,65,4,2,45,22872
930,829,209,19,17,63,4,3,47,22796
930,830,5,6,11,65,4,2,37,22607
930,831,15,15,12,65,4,2,39,23186
930,832,5,5,9,65,4,2,42,22178
930,833,209,20,18,62,4,3,49,24200
931,1,131,1,3,78,6,2,65,25495
931,3,131,2,1,78,6,1,37,24789
931,4,1,13,19,41,6,1,32,30345
931,8,6,6,6,78,6,1,37,24177
931,13,3,12,15,77,6,3,62,24395
931,18,1,10,8,78,6,2,64,24661
931,20,6,3,2,78,6,1,36,24851
931,154,208,15,12,78,6,1,17,25077
931,807,10,11,11,78,6,2,31,24758
931,815,10,7,7,78,6,2,64,25119
931,817,9,4,5,78,6,2,65,24244
931,822,3,16,14,78,6,2,56,24412
931,826,9,5,4,78,6,1,28,25119
931,828,15,17,13,78,6,3,69,25234
931,829,209,18,17,76,6,1,33,28606
931,830,5,9,18,62,6,2,46,25736
931,831,15,14,9,78,6,2,64,26420
931,832,5,0,10,78,6,1,12,25306
931,833,209,19,16,76,6,1,35,27554
932,1,131,1,1,70,7,1,29,23708
932,3,131,2,2,70,7,1,30,23321
932,4,1,13,20,44,7,1,31,23553
932,8,6,3,4,70,7,2,40,24578
932,13,3,15,6,70,7,1,37,23912
932,18,1,20,19,54,7,2,44,25374
932,20,6,18,5,70,7,2,35,23945
932,154,208,5,10,69,7,1,27,24292
932,807,10,7,8,69,7,1,28,23507
932,813,208,6,7,70,7,1,17,23660
932,815,10,10,11,69,7,1,24,23453
932,817,9,9,13,69,7,1,23,23997
932,822,3,4,3,70,7,1,28,25541
932,826,9,8,9,69,7,1,27,23681
932,828,15,12,14,69,7,1,28,24149
932,829,209,17,17,66,7,1,34,30807
932,830,5,19,15,69,7,1,39,36105
932,831,15,14,16,68,7,1,26,24795
932,832,5,11,12,69,7,1,27,24277
932,833,209,16,18,57,7,1,35,26986
933,1,131,1,2,71,70,1,35,21869
933,3,131,2,1,71,70,1,33,21768
933,13,3,4,3,71,70,1,34,22447
933,18,1,20,17,8,70,2,6,28727
933,20,6,3,4,71,70,1,36,31882
933,154,208,9,15,35,70,1,23,22016
933,807,10,5,6,71,70,1,25,21685
933,813,208,10,7,70,70,1,37,21847
933,815,10,13,9,70,70,1,38,26689
933,817,9,18,10,70,70,1,50,27710
933,822,3,6,5,71,70,1,26,22777
933,826,9,15,12,70,70,2,45,22111
933,828,15,11,13,69,70,3,45,22449
933,830,5,7,8,70,70,1,26,21984
933,831,15,8,11,70,70,1,24,22803
933,832,5,12,16,35,70,1,25,27638
933,833,209,16,14,68,70,1,34,23926
934,1,131,1,1,52,9,2,43,28979
934,3,131,2,2,52,9,2,44,30393
934,4,1,17,10,51,9,3,37,32593
934,8,6,5,8,51,9,3,47,30178
934,13,3,3,4,52,9,2,44,31948
934,20,6,6,3,52,9,2,43,29676
934,807,10,9,7,52,9,2,44,33891
934,815,10,11,9,51,9,2,44,31998
934,817,9,10,15,21,9,2,20,43240
934,822,3,4,5,52,9,2,44,31937
934,826,9,7,6,52,9,2,44,33979
934,828,15,15,11,51,9,4,42,30197
934,829,209,19,13,49,9,2,45,43964
934,832,5,8,14,31,9,1,12,29393
934,833,209,20,12,49,9,2,44,30686
936,1,131,1,6,69,11,6,54,16579
936,3,131,2,8,69,11,5,64,24575
936,4,1,15,5,69,11,5,45,16879
936,8,6,5,18,55,11,5,52,59555
936,13,3,8,12,69,11,5,54,21502
936,18,1,16,9,69,11,4,45,16639
936,20,6,3,1,69,11,4,46,17121
936,154,208,10,7,69,11,5,45,17114
936,807,10,11,20,41,11,2,36,22222
936,813,208,14,14,69,11,6,58,16446
936,815,10,13,19,53,11,5,45,32181
936,817,9,4,3,69,11,5,64,31037
936,822,3,6,13,69,11,5,49,30031
936,826,9,7,2,69,11,5,46,17849
936,828,15,17,10,69,11,5,45,17472
936,829,209,20,16,65,11,5,54,22716
936,830,5,9,4,69,11,5,56,16415
936,831,15,18,11,69,11,5,45,17235
936,832,5,12,17,60,11,4,45,16786
936,833,209,19,15,67,11,5,44,18149
937,1,131,1,1,43,13,2,30,22955
937,3,131,2,2,43,13,2,31,22765
937,4,1,20,13,42,13,3,32,23191
937,8,6,16,7,43,13,2,21,23143
937,13,3,6,6,43,13,2,21,23655
937,18,1,19,14,42,13,3,35,23761
937,20,6,8,12,42,13,1,14,22681
937,154,208,9,3,43,13,2,21,23493
937,815,10,4,5,43,13,2,20,22918
937,817,9,5,18,19,13,1,7,22637
937,822,3,3,9,43,13,3,21,23489
937,826,9,12,4,43,13,2,27,22563
937,828,15,13,10,43,13,2,28,23684
937,829,209,15,16,42,13,2,30,24450
937,830,5,18,8,43,13,3,32,22942
937,831,15,14,11,43,13,2,27,23288
937,832,5,10,17,32,13,2,23,23348
937,833,209,17,15,42,13,2,29,23282
938,1,131,1,1,53,14,1,26,24368
938,3,131,4,17,50,14,1,18,24657
938,4,1,16,18,47,14,2,46,19374
938,8,6,2,5,53,14,1,28,24442
938,13,3,5,3,53,14,1,19,25207
938,18,1,15,14,52,14,1,25,24310
938,20,6,3,2,53,14,1,25,24340
938,807,10,9,7,52,14,1,18,24286
938,815,10,7,6,53,14,1,23,24281
938,817,9,19,8,52,14,1,30,24259
938,822,3,6,4,53,14,1,22,25536
938,826,9,18,10,52,14,1,27,23884
938,828,15,12,9,52,14,1,20,24842
938,829,209,13,15,51,14,1,26,29382
938,830,5,20,12,52,14,3,33,24938
938,831,15,17,13,52,14,2,24,25282
938,832,5,17,11,52,14,2,30,24736
938,833,209,14,16,51,14,1,27,26435
939,1,131,5,18,32,15,1,13,28917
939,3,131,6,4,61,15,2,37,29887
939,4,1,12,17,33,15,1,10,34237
939,8,6,3,3,61,15,2,37,30689
939,13,3,9,19,30,15,3,29,24415
939,18,1,15,16,52,15,3,41,37822
939,20,6,1,1,61,15,2,37,29273
939,154,208,10,13,59,15,2,26,29826
939,807,10,11,20,12,15,1,11,30868
939,813,208,18,12,61,15,3,54,29996
939,815,10,13,7,61,15,2,34,29676
939,817,9,2,2,61,15,2,37,29419
939,822,3,7,5,61,15,2,37,29239
939,826,9,4,6,61,15,2,33,32924
939,828,15,17,11,61,15,3,36,29398
939,829,209,19,15,59,15,2,37,37847
939,830,5,8,8,61,15,2,36,30844
939,831,15,16,10,61,15,2,34,29917
939,832,5,14,9,61,15,3,37,29885
939,834,209,20,14,59,15,2,36,32036
940,1,131,2,1,53,22,2,31,23165
940,3,131,1,2,53,22,2,29,23241
940,4,1,12,11,52,22,2,28,23767
940,8,6,6,4,53,22,2,28,22584
940,13,3,5,17,51,22,3,34,24670
940,18,1,14,16,52,22,2,27,23801
940,20,6,4,3,53,22,2,30,23130
940,154,208,8,7,53,22,2,33,24554
940,807,10,13,6,53,22,3,42,35760
940,813,208,11,8,53,22,2,36,23249
940,815,10,9,12,52,22,3,36,24267
940,817,9,7,15,52,22,2,24,23225
940,822,3,3,5,53,22,2,29,23588
940,826,9,20,13,52,22,3,34,23381
940,828,15,15,14,52,22,2,26,23441
940,829,209,18,19,50,22,3,42,35760
940,830,5,17,9,53,22,2,30,23977
940,831,15,16,20,49,22,2,30,24116
940,832,5,10,10,52,22,2,27,39345
940,834,209,19,18,51,22,2,33,25088
941,1,131,2,1,53,71,1,32,30216
941,4,1,19,11,53,71,1,13,29539
941,8,6,5,8,53,71,1,31,29386
941,13,3,15,4,53,71,1,30,30741
941,18,1,13,9,53,71,1,12,29719
941,20,6,4,2,53,71,1,30,29367
941,154,208,8,17,11,71,1,1,54445
941,813,208,14,7,53,71,1,30,29952
941,815,10,7,3,53,71,1,12,30545
941,817,9,10,15,47,71,1,12,29732
941,822,3,3,12,52,71,1,26,30316
941,826,9,11,5,53,71,1,33,30418
941,829,209,17,14,51,71,2,17,30421
941,830,5,9,10,53,71,2,24,30241
941,831,15,12,6,53,71,1,34,30362
941,832,5,20,16,45,71,1,12,30288
941,833,209,18,13,52,71,1,13,35072
942,1,131,2,1,56,69,2,43,24088
942,3,131,1,2,56,69,2,38,25242
942,4,1,9,11,56,69,3,26,25405
942,8,6,18,16,25,69,2,20,34548
942,13,3,7,17,23,69,1,18,24646
942,18,1,11,6,56,69,3,44,24862
942,20,6,13,3,56,69,3,43,24158
942,154,208,10,18,10,69,2,9,27730
942,807,10,6,14,35,69,2,27,27360
942,813,208,12,8,56,69,3,43,25054
942,815,10,5,5,56,69,2,27,24730
942,817,9,3,10,56,69,3,50,24495
942,822,3,16,19,5,69,2,4,26384
942,826,9,4,13,41,69,2,38,25205
942,828,15,14,15,25,69,2,19,30932
942,830,5,8,4,56,69,2,28,24904
942,831,15,15,9,56,69,5,42,35546
942,832,5,20,7,56,69,3,43,26840
942,834,209,17,12,56,69,3,27,25812
943,1,131,2,2,71,32,2,48,22328
943,3,131,1,1,71,32,2,46,22303
943,13,3,7,6,71,32,2,52,23086
943,18,1,20,14,71,32,2,47,23018
943,20,6,3,18,50,32,2,35,22156
943,154,208,12,10,71,32,2,52,23101
943,807,10,10,7,71,32,2,52,24136
943,813,208,13,11,71,32,2,52,23937
943,815,10,9,8,71,32,1,18,23547
943,817,9,5,5,71,32,2,52,22488
943,822,3,6,3,71,32,2,53,23160
943,826,9,4,4,71,32,2,52,22518
943,828,15,14,12,71,32,3,51,23292
943,829,209,17,16,69,32,2,50,24224
943,830,5,8,9,71,32,2,52,22589
943,831,15,15,17,57,32,3,51,23813
943,832,5,11,13,71,32,3,51,23068
943,834,209,16,15,69,32,2,50,30442
944,1,131,2,2,71,18,3,49,22936
944,3,131,1,1,71,18,3,48,23046
944,4,1,20,15,70,18,3,52,23810
944,8,6,4,4,71,18,2,46,25308
944,13,3,8,20,70,18,3,55,23401
944,18,1,16,14,70,18,3,51,23402
944,20,6,3,3,71,18,3,47,23861
944,154,208,14,8,70,18,3,54,23958
944,807,10,5,6,70,18,2,35,24199
944,813,208,15,10,70,18,2,44,30082
944,815,10,11,12,70,18,3,51,23732
944,817,9,19,11,70,18,3,52,24775
944,822,3,7,5,70,18,2,41,24913
944,826,9,6,7,70,18,2,39,23630
944,828,15,12,16,69,18,3,53,25102
944,829,209,18,17,67,18,2,40,27095
944,830,5,9,9,70,18,3,53,24078
944,831,15,13,13,70,18,2,39,24491
944,834,209,17,18,67,18,2,41,26706
945,1,131,2,2,55,24,2,41,21392
945,3,131,1,1,55,24,2,31,21580
945,4,1,16,17,53,24,4,47,22377
945,8,6,3,3,55,24,2,32,25613
945,13,3,8,8,55,24,2,26,22710
