raceId,driverId,stop,lap,resultId,constructorId,grid,position,points,laps,rank,statusId,wins,year,circuitId
1085,832,2,42,25630,6,19,5.0,11.0,53,1,1,4,2022,34
1086,847,1,16,25648,131,1,3.0,15.0,70,9,1,0,2022,11
1086,830,1,16,25646,9,10,1.0,25.0,70,6,1,9,2022,11
1086,832,1,17,25649,6,2,4.0,12.0,70,4,1,4,2022,11
1086,815,1,18,25650,9,11,5.0,10.0,70,3,1,9,2022,11
1086,1,1,19,25647,131,7,2.0,19.0,70,1,1,0,2022,11
1086,830,2,38,25646,9,10,1.0,25.0,70,6,1,9,2022,11
1086,847,2,39,25648,131,1,3.0,15.0,70,9,1,0,2022,11
1086,815,2,42,25650,9,11,5.0,10.0,70,3,1,9,2022,11
1086,832,2,47,25649,6,2,4.0,12.0,70,4,1,4,2022,11
1086,1,2,51,25647,131,7,2.0,19.0,70,1,1,0,2022,11
1087,832,1,11,25668,6,1,3.0,15.0,44,7,1,4,2022,13
1087,4,1,11,25670,214,3,5.0,10.0,44,13,1,0,2022,13
1087,847,1,13,25669,131,5,4.0,12.0,44,4,1,0,2022,13
1087,815,1,14,25667,9,2,2.0,18.0,44,3,1,10,2022,13
1087,832,2,25,25668,6,1,3.0,15.0,44,7,1,4,2022,13
1087,4,2,25,25670,214,3,5.0,10.0,44,13,1,0,2022,13
1087,815,2,27,25667,9,2,2.0,18.0,44,3,1,10,2022,13
1087,847,2,29,25669,131,5,4.0,12.0,44,4,1,0,2022,13
1088,815,1,14,25690,9,5,5.0,10.0,72,5,1,11,2022,39
1088,844,1,17,25688,6,2,3.0,15.0,72,6,1,4,2022,39
1088,1,1,29,25689,131,4,4.0,12.0,72,3,1,0,2022,39
1088,847,1,31,25687,131,6,2.0,18.0,72,2,1,0,2022,39
1088,815,2,40,25690,9,5,5.0,10.0,72,5,1,11,2022,39
1088,844,2,45,25688,6,2,3.0,15.0,72,6,1,4,2022,39
1088,1,2,48,25689,131,4,4.0,12.0,72,3,1,0,2022,39
1088,847,2,48,25687,131,6,2.0,18.0,72,2,1,0,2022,39
1088,844,3,56,25688,6,2,3.0,15.0,72,6,1,4,2022,39
1088,815,3,56,25690,9,5,5.0,10.0,72,5,1,11,2022,39
1088,1,3,57,25689,131,4,4.0,12.0,72,3,1,0,2022,39
1088,847,3,57,25687,131,6,2.0,18.0,72,2,1,0,2022,39
1088,844,4,57,25688,6,2,3.0,15.0,72,6,1,4,2022,39
1088,815,4,57,25690,9,5,5.0,10.0,72,5,1,11,2022,39
1089,844,1,12,25707,6,1,2.0,18.0,53,2,1,4,2022,14
1089,847,1,23,25708,131,2,3.0,15.0,53,7,1,0,2022,14
1089,830,1,25,25706,9,7,1.0,25.0,53,6,1,12,2022,14
1089,832,1,30,25709,6,18,4.0,12.0,53,4,1,4,2022,14
1089,844,2,33,25707,6,1,2.0,18.0,53,2,1,4,2022,14
1089,1,1,33,25710,131,19,5.0,10.0,53,3,1,0,2022,14
1089,847,2,47,25708,131,2,3.0,15.0,53,7,1,0,2022,14
1089,832,2,47,25709,6,18,4.0,12.0,53,4,1,4,2022,14
1089,830,2,48,25706,9,7,1.0,25.0,53,6,1,12,2022,14
1089,844,3,48,25707,6,1,2.0,18.0,53,2,1,4,2022,14
1091,844,1,34,25727,6,1,2.0,18.0,59,4,1,4,2022,15
1091,815,1,35,25726,9,2,1.0,25.0,59,2,1,13,2022,15
1091,832,1,35,25728,6,4,3.0,15.0,59,3,1,4,2022,15
1091,846,1,36,25729,1,6,4.0,12.0,59,6,1,0,2022,15
1091,817,1,36,25730,1,16,5.0,10.0,59,12,1,0,2022,15
1092,830,1,2,25746,9,1,1.0,25.0,28,4,1,14,2022,22
1092,844,1,2,25748,6,2,3.0,15.0,28,3,1,4,2022,22
1092,815,1,2,25747,9,4,2.0,18.0,28,9,1,14,2022,22
1092,839,1,2,25749,214,5,4.0,12.0,28,11,1,0,2022,22
1092,1,1,2,25750,131,6,5.0,10.0,28,7,1,0,2022,22
1092,830,2,7,25746,9,1,1.0,25.0,28,4,1,14,2022,22
1092,844,2,7,25748,6,2,3.0,15.0,28,3,1,4,2022,22
1092,815,2,7,25747,9,4,2.0,18.0,28,9,1,14,2022,22
1092,839,2,7,25749,214,5,4.0,12.0,28,11,1,0,2022,22
1092,1,2,7,25750,131,6,5.0,10.0,28,7,1,0,2022,22
1093,1,1,12,25767,131,3,2.0,18.0,56,5,1,0,2022,69
1093,830,1,13,25766,9,2,1.0,25.0,56,2,1,15,2022,69
1093,847,1,13,25770,131,4,5.0,11.0,56,1,1,0,2022,69
1093,815,1,14,25769,9,9,4.0,12.0,56,3,1,15,2022,69
1093,844,1,18,25768,6,12,3.0,15.0,56,4,1,4,2022,69
1093,1,2,34,25767,131,3,2.0,18.0,56,5,1,0,2022,69
1093,830,2,35,25766,9,2,1.0,25.0,56,2,1,15,2022,69
1093,844,2,35,25768,6,12,3.0,15.0,56,4,1,4,2022,69
1093,847,2,36,25770,131,4,5.0,11.0,56,1,1,0,2022,69
1093,815,2,38,25769,9,9,4.0,12.0,56,3,1,15,2022,69
1093,847,3,54,25770,131,4,5.0,11.0,56,1,1,0,2022,69
1094,815,1,23,25788,9,4,3.0,15.0,71,2,1,16,2022,32
1094,830,1,25,25786,9,1,1.0,25.0,71,4,1,16,2022,32
1094,1,1,29,25787,131,3,2.0,18.0,71,5,1,0,2022,32
1094,832,1,29,25790,6,5,5.0,10.0,71,6,1,4,2022,32
1094,847,1,34,25789,131,2,4.0,13.0,71,1,1,0,2022,32
1094,847,2,69,25789,131,2,4.0,13.0,71,1,1,0,2022,32
1095,844,1,7,25809,6,5,4.0,12.0,71,6,1,4,2022,18
1095,4,1,14,25810,214,17,5.0,10.0,71,4,1,0,2022,18
1095,832,1,17,25808,6,7,3.0,15.0,71,3,1,4,2022,18
1095,844,2,21,25809,6,5,4.0,12.0,71,6,1,4,2022,18
1095,1,1,29,25807,131,2,2.0,18.0,71,2,1,1,2022,18
1095,4,2,35,25810,214,17,5.0,10.0,71,4,1,0,2022,18
1095,832,2,36,25808,6,7,3.0,15.0,71,3,1,4,2022,18
1095,844,3,44,25809,6,5,4.0,12.0,71,6,1,4,2022,18
1095,1,2,48,25807,131,2,2.0,18.0,71,2,1,1,2022,18
1095,4,3,52,25810,214,17,5.0,10.0,71,4,1,0,2022,18
1095,832,3,53,25808,6,7,3.0,15.0,71,3,1,4,2022,18
1096,815,1,15,25828,9,2,3.0,15.0,58,4,1,17,2022,24
1096,847,1,15,25830,131,6,5.0,10.0,58,2,1,1,2022,24
1096,832,1,17,25829,6,4,4.0,12.0,58,3,1,4,2022,24
1096,830,1,20,25826,9,1,1.0,25.0,58,6,1,17,2022,24
1096,844,1,21,25827,6,3,2.0,18.0,58,10,1,4,2022,24
1096,815,2,33,25828,9,2,3.0,15.0,58,4,1,17,2022,24
1096,832,2,39,25829,6,4,4.0,12.0,58,3,1,4,2022,24
1096,847,2,39,25830,131,6,5.0,10.0,58,2,1,1,2022,24
1098,1,1,12,25850,131,7,5.0,10.0,57,10,1,0,2023,3
1098,832,1,13,25849,6,4,4.0,12.0,57,14,1,0,2023,3
1098,830,1,14,25846,9,1,1.0,25.0,57,6,1,1,2023,3
1098,4,1,14,25848,117,5,3.0,15.0,57,5,1,0,2023,3
1098,815,1,17,25847,9,2,2.0,18.0,57,7,1,1,2023,3
1098,1,2,30,25850,131,7,5.0,10.0,57,10,1,0,2023,3
1098,832,2,31,25849,6,4,4.0,12.0,57,14,1,0,2023,3
1098,815,2,34,25847,9,2,2.0,18.0,57,7,1,1,2023,3
1098,4,2,34,25848,117,5,3.0,15.0,57,5,1,0,2023,3
1098,830,2,36,25846,9,1,1.0,25.0,57,6,1,1,2023,3
1099,815,1,18,25866,9,1,1.0,25.0,50,2,1,2,2023,77
1099,4,1,18,25868,117,2,3.0,15.0,50,3,1,0,2023,77
1099,847,1,18,25869,131,3,4.0,12.0,50,4,1,0,2023,77
1099,830,1,18,25867,9,15,2.0,19.0,50,1,1,2,2023,77
1099,1,1,18,25870,131,7,5.0,10.0,50,6,1,0,2023,77
1100,815,1,1,25890,9,0,5.0,11.0,58,1,1,3,2023,1
1100,815,2,2,25890,9,0,5.0,11.0,58,1,1,3,2023,1
1100,1,1,8,25887,131,3,2.0,18.0,58,5,1,0,2023,1
1100,830,1,8,25886,9,1,1.0,25.0,58,2,1,3,2023,1
1100,4,1,8,25888,117,4,3.0,15.0,58,4,1,0,2023,1
1100,840,1,8,25889,117,6,4.0,12.0,58,6,1,0,2023,1
1100,815,3,8,25890,9,0,5.0,11.0,58,1,1,3,2023,1
1100,830,2,55,25886,9,1,1.0,25.0,58,2,1,3,2023,1
1100,1,2,55,25887,131,3,2.0,18.0,58,5,1,0,2023,1
1100,4,2,55,25888,117,4,3.0,15.0,58,4,1,0,2023,1
1100,840,2,55,25889,117,6,4.0,12.0,58,6,1,0,2023,1
1100,815,4,55,25890,9,0,5.0,11.0,58,1,1,3,2023,1
1100,830,3,57,25886,9,1,1.0,25.0,58,2,1,3,2023,1
1100,1,3,57,25887,131,3,2.0,18.0,58,5,1,0,2023,1
1100,815,5,57,25890,9,0,5.0,11.0,58,1,1,3,2023,1
1100,4,3,57,25888,117,4,3.0,15.0,58,4,1,0,2023,1
1100,840,3,57,25889,117,6,4.0,12.0,58,6,1,0,2023,1
1101,830,1,10,25907,9,2,2.0,18.0,51,2,1,4,2023,73
1101,815,1,11,25906,9,3,1.0,25.0,51,5,1,4,2023,73
1101,844,1,11,25908,6,1,3.0,15.0,51,4,1,0,2023,73
1101,832,1,11,25910,6,4,5.0,10.0,51,6,1,0,2023,73
1101,4,1,11,25909,117,6,4.0,12.0,51,3,1,0,2023,73
1102,847,1,17,25929,131,6,4.0,12.0,57,7,1,0,2023,79
1102,832,1,18,25930,6,3,5.0,10.0,57,10,1,0,2023,79
1102,815,1,20,25927,9,1,2.0,18.0,57,3,1,5,2023,79
1102,4,1,24,25928,117,2,3.0,15.0,57,2,1,0,2023,79
1104,1,1,31,25949,131,5,4.0,13.0,78,1,1,0,2023,6
1104,839,1,32,25948,214,3,3.0,15.0,78,6,1,0,2023,6
1104,4,1,54,25947,117,2,2.0,18.0,78,9,1,0,2023,6
1104,847,1,54,25950,131,8,5.0,10.0,78,10,1,0,2023,6
1104,839,2,54,25948,214,3,3.0,15.0,78,6,1,0,2023,6
1104,1,2,54,25949,131,5,4.0,13.0,78,1,1,0,2023,6
1104,830,1,55,25946,9,1,1.0,25.0,78,7,1,6,2023,6
1104,4,2,55,25947,117,2,2.0,18.0,78,9,1,0,2023,6
1105,832,1,15,25970,6,2,5.0,10.0,66,11,1,0,2023,4
1105,1,1,24,25967,131,4,2.0,18.0,66,3,1,0,2023,4
1105,847,1,25,25968,131,12,3.0,15.0,66,5,1,0,2023,4
1105,815,1,27,25969,9,11,4.0,12.0,66,2,1,7,2023,4
1105,832,2,41,25970,6,2,5.0,10.0,66,11,1,0,2023,4
1105,847,2,45,25968,131,12,3.0,15.0,66,5,1,0,2023,4
1105,1,2,50,25967,131,4,2.0,18.0,66,3,1,0,2023,4
1105,815,2,50,25969,9,11,4.0,12.0,66,2,1,7,2023,4
1106,830,1,12,25986,9,1,1.0,25.0,70,3,1,8,2023,7
1106,1,1,12,25988,131,3,3.0,15.0,70,2,1,0,2023,7
1106,4,1,12,25987,117,2,2.0,18.0,70,4,1,0,2023,7
1106,832,1,38,25990,6,11,5.0,10.0,70,6,1,0,2023,7
1106,844,1,39,25989,6,10,4.0,12.0,70,5,1,0,2023,7
1106,1,2,40,25988,131,3,3.0,15.0,70,2,1,0,2023,7
1106,4,2,41,25987,117,2,2.0,18.0,70,4,1,0,2023,7
1106,830,2,42,25986,9,1,1.0,25.0,70,3,1,8,2023,7
1107,844,1,2,26007,6,2,2.0,18.0,71,5,1,0,2023,70
1107,846,1,2,26009,1,4,4.0,12.0,71,4,1,0,2023,70
1107,4,1,2,26010,117,7,5.0,10.0,71,8,1,0,2023,70
1107,815,1,2,26008,9,15,3.0,15.0,71,2,1,9,2023,70
1107,846,2,14,26009,1,4,4.0,12.0,71,4,1,0,2023,70
1107,844,2,15,26007,6,2,2.0,18.0,71,5,1,0,2023,70
1107,4,2,15,26010,117,7,5.0,10.0,71,8,1,0,2023,70
1107,815,2,25,26008,9,15,3.0,15.0,71,2,1,9,2023,70
1107,846,3,41,26009,1,4,4.0,12.0,71,4,1,0,2023,70
1107,4,3,44,26010,117,7,5.0,10.0,71,8,1,0,2023,70
1107,844,3,47,26007,6,2,2.0,18.0,71,5,1,0,2023,70
1107,815,3,50,26008,9,15,3.0,15.0,71,2,1,9,2023,70
1108,847,1,28,26030,131,6,5.0,10.0,52,6,1,0,2023,9
1108,857,1,29,26029,1,3,4.0,12.0,52,4,1,0,2023,9
1108,846,1,33,26027,1,2,2.0,18.0,52,2,1,0,2023,9
1108,1,1,33,26028,131,7,3.0,15.0,52,3,1,0,2023,9
1109,1,1,16,26049,131,1,4.0,12.0,70,2,1,0,2023,11
1109,846,1,17,26047,1,3,2.0,18.0,70,4,1,0,2023,11
1109,857,1,18,26050,1,4,5.0,10.0,70,8,1,0,2023,11
1109,815,1,24,26048,9,9,3.0,15.0,70,5,1,11,2023,11
1109,857,2,42,26050,1,4,5.0,10.0,70,8,1,0,2023,11
1109,815,2,42,26048,9,9,3.0,15.0,70,5,1,11,2023,11
1109,846,2,44,26047,1,3,2.0,18.0,70,4,1,0,2023,11
1109,1,2,49,26049,131,1,4.0,12.0,70,2,1,0,2023,11
1110,4,1,10,26070,117,9,5.0,10.0,44,13,1,0,2023,13
1110,1,1,12,26069,131,3,4.0,13.0,44,1,1,0,2023,13
1110,815,1,13,26067,9,2,2.0,18.0,44,6,1,12,2023,13
1110,844,1,13,26068,6,1,3.0,15.0,44,7,1,0,2023,13
1110,830,1,14,26066,9,6,1.0,25.0,44,2,1,12,2023,13
1110,1,2,27,26069,131,3,4.0,13.0,44,1,1,0,2023,13
1110,844,2,28,26068,6,1,3.0,15.0,44,7,1,0,2023,13
1110,815,2,29,26067,9,2,2.0,18.0,44,6,1,12,2023,13
1110,4,2,29,26070,117,9,5.0,10.0,44,13,1,0,2023,13
1110,830,2,30,26066,9,6,1.0,25.0,44,2,1,12,2023,13
1110,1,3,42,26069,131,3,4.0,13.0,44,1,1,0,2023,13
1111,815,1,1,26089,9,7,4.0,12.0,72,4,1,13,2023,39
1111,842,1,1,26088,214,12,3.0,15.0,72,7,1,0,2023,39
1111,830,1,2,26086,9,1,1.0,25.0,72,2,1,13,2023,39
1111,4,1,2,26087,117,5,2.0,19.0,72,1,1,0,2023,39
1111,832,1,2,26090,6,6,5.0,10.0,72,13,1,0,2023,39
1111,4,2,10,26087,117,5,2.0,19.0,72,1,1,0,2023,39
1111,832,2,10,26090,6,6,5.0,10.0,72,13,1,0,2023,39
1111,830,2,11,26086,9,1,1.0,25.0,72,2,1,13,2023,39
1111,842,2,11,26088,214,12,3.0,15.0,72,7,1,0,2023,39
1111,815,2,12,26089,9,7,4.0,12.0,72,4,1,13,2023,39
1111,832,3,41,26090,6,6,5.0,10.0,72,13,1,0,2023,39
1111,815,3,45,26089,9,7,4.0,12.0,72,4,1,13,2023,39
1111,842,3,46,26088,214,12,3.0,15.0,72,7,1,0,2023,39
1111,4,3,48,26087,117,5,2.0,19.0,72,1,1,0,2023,39
1111,830,3,49,26086,9,1,1.0,25.0,72,2,1,13,2023,39
1111,815,4,60,26089,9,7,4.0,12.0,72,4,1,13,2023,39
1111,842,4,60,26088,214,12,3.0,15.0,72,7,1,0,2023,39
1111,832,4,60,26090,6,6,5.0,10.0,72,13,1,0,2023,39
1111,830,4,61,26086,9,1,1.0,25.0,72,2,1,13,2023,39
1111,4,4,61,26087,117,5,2.0,19.0,72,1,1,0,2023,39
1111,830,5,63,26086,9,1,1.0,25.0,72,2,1,13,2023,39
1111,815,5,63,26089,9,7,4.0,12.0,72,4,1,13,2023,39
1111,830,6,64,26086,9,1,1.0,25.0,72,2,1,13,2023,39
1111,4,5,64,26087,117,5,2.0,19.0,72,1,1,0,2023,39
1111,842,5,64,26088,214,12,3.0,15.0,72,7,1,0,2023,39
1111,832,5,64,26090,6,6,5.0,10.0,72,13,1,0,2023,39
1111,815,6,64,26089,9,7,4.0,12.0,72,4,1,13,2023,39
1112,832,1,19,26108,6,1,3.0,15.0,51,3,1,0,2023,14
1112,847,1,19,26110,131,4,5.0,10.0,51,9,1,0,2023,14
1112,830,1,20,26106,9,2,1.0,25.0,51,2,1,14,2023,14
1112,844,1,20,26109,6,3,4.0,12.0,51,5,1,0,2023,14
1112,815,1,21,26107,9,5,2.0,18.0,51,4,1,14,2023,14
1113,832,1,20,26126,6,1,1.0,25.0,62,7,1,1,2023,15
1113,844,1,20,26129,6,3,4.0,12.0,62,11,1,1,2023,15
1113,846,1,20,26127,1,4,2.0,18.0,62,8,1,0,2023,15
1113,1,1,20,26128,131,5,3.0,16.0,62,1,1,0,2023,15
1113,830,1,40,26130,9,11,5.0,10.0,62,4,1,14,2023,15
1113,1,2,44,26128,131,5,3.0,16.0,62,1,1,0,2023,15
1114,857,1,13,26148,1,2,3.0,15.0,53,5,1,0,2023,22
1114,1,1,16,26150,131,7,5.0,10.0,53,3,1,0,2023,22
1114,846,1,17,26147,1,3,2.0,18.0,53,2,1,0,2023,22
1114,844,1,17,26149,6,4,4.0,12.0,53,6,1,1,2023,22
1114,844,2,34,26149,6,4,4.0,12.0,53,6,1,1,2023,22
1114,1,2,34,26150,131,7,5.0,10.0,53,3,1,0,2023,22
1114,857,2,35,26148,1,2,3.0,15.0,53,5,1,0,2023,22
1114,846,2,36,26147,1,3,2.0,18.0,53,2,1,0,2023,22
1115,847,1,1,26169,131,2,4.0,12.0,57,5,1,0,2023,78
1115,857,1,12,26167,1,6,2.0,18.0,57,3,1,0,2023,78
1115,844,1,12,26170,6,5,5.0,10.0,57,4,1,1,2023,78
1115,846,1,13,26168,1,10,3.0,15.0,57,2,1,0,2023,78
1115,847,2,14,26169,131,2,4.0,12.0,57,5,1,0,2023,78
1115,857,2,25,26167,1,6,2.0,18.0,57,3,1,0,2023,78
1115,844,2,25,26170,6,5,5.0,10.0,57,4,1,1,2023,78
1115,846,2,27,26168,1,10,3.0,15.0,57,2,1,0,2023,78
1115,847,3,32,26169,131,2,4.0,12.0,57,5,1,0,2023,78
1115,857,3,43,26167,1,6,2.0,18.0,57,3,1,0,2023,78
1115,844,3,43,26170,6,5,5.0,10.0,57,4,1,1,2023,78
1115,846,3,44,26168,1,10,3.0,15.0,57,2,1,0,2023,78
1115,847,4,50,26169,131,2,4.0,12.0,57,5,1,0,2023,78
1116,847,1,21,26190,131,5,5.0,10.0,56,3,1,0,2023,69
1116,830,1,16,26186,9,6,1.0,25.0,56,9,1,17,2023,69
1116,846,1,17,26187,1,2,2.0,18.0,56,8,1,0,2023,69
1116,832,1,17,26188,6,4,3.0,15.0,56,10,1,1,2023,69
1116,815,1,17,26189,9,9,4.0,12.0,56,5,1,17,2023,69
1116,832,2,35,26188,6,4,3.0,15.0,56,10,1,1,2023,69
1116,830,2,35,26186,9,6,1.0,25.0,56,9,1,17,2023,69
1116,846,2,34,26187,1,2,2.0,18.0,56,8,1,0,2023,69
1116,815,2,37,26189,9,9,4.0,12.0,56,5,1,17,2023,69
1116,847,2,39,26190,131,5,5.0,10.0,56,3,1,0,2023,69
1117,846,1,11,26210,1,17,5.0,10.0,71,3,1,0,2023,32
1117,830,1,19,26206,9,3,1.0,25.0,71,2,1,18,2023,32
1117,1,1,24,26207,131,6,2.0,19.0,71,1,1,0,2023,32
1117,832,1,30,26209,6,2,4.0,12.0,71,6,1,1,2023,32
1117,844,1,31,26208,6,1,3.0,15.0,71,4,1,1,2023,32
1117,830,2,33,26206,9,3,1.0,25.0,71,2,1,18,2023,32
1117,846,2,33,26210,1,17,5.0,10.0,71,3,1,0,2023,32
1117,830,3,34,26206,9,3,1.0,25.0,71,2,1,18,2023,32
1117,844,2,34,26208,6,1,3.0,15.0,71,4,1,1,2023,32
1117,1,2,34,26207,131,6,2.0,19.0,71,1,1,0,2023,32
1117,832,2,34,26209,6,2,4.0,12.0,71,6,1,1,2023,32
1117,846,3,34,26210,1,17,5.0,10.0,71,3,1,0,2023,32
1118,830,1,1,26226,9,1,1.0,25.0,71,2,1,19,2023,18
1118,846,1,1,26227,1,6,2.0,19.0,71,1,1,0,2023,18
1118,4,1,1,26228,117,4,3.0,15.0,71,10,1,0,2023,18
1118,840,1,1,26230,117,3,5.0,10.0,71,4,1,0,2023,18
1118,815,1,1,26229,9,9,4.0,12.0,71,5,1,19,2023,18
1118,830,2,2,26226,9,1,1.0,25.0,71,2,1,19,2023,18
1118,846,2,2,26227,1,6,2.0,19.0,71,1,1,0,2023,18
1118,4,2,2,26228,117,4,3.0,15.0,71,10,1,0,2023,18
1118,840,2,2,26230,117,3,5.0,10.0,71,4,1,0,2023,18
1118,815,2,2,26229,9,9,4.0,12.0,71,5,1,19,2023,18
1118,815,3,20,26229,9,9,4.0,12.0,71,5,1,19,2023,18
1118,840,3,22,26230,117,3,5.0,10.0,71,4,1,0,2023,18
1118,4,3,25,26228,117,4,3.0,15.0,71,10,1,0,2023,18
1118,830,3,27,26226,9,1,1.0,25.0,71,2,1,19,2023,18
1118,846,3,27,26227,1,6,2.0,19.0,71,1,1,0,2023,18
1118,815,4,46,26229,9,9,4.0,12.0,71,5,1,19,2023,18
1118,4,4,47,26228,117,4,3.0,15.0,71,10,1,0,2023,18
1118,840,4,52,26230,117,3,5.0,10.0,71,4,1,0,2023,18
1118,830,4,56,26226,9,1,1.0,25.0,71,2,1,19,2023,18
1118,846,4,59,26227,1,6,2.0,19.0,71,1,1,0,2023,18
1119,815,1,1,26248,9,11,3.0,15.0,50,5,1,20,2023,80
1119,840,1,3,26250,117,19,5.0,10.0,50,9,1,0,2023,80
1119,830,1,16,26246,9,2,1.0,25.0,50,2,1,20,2023,80
1119,839,1,20,26249,214,16,4.0,12.0,50,10,1,0,2023,80
1119,844,1,21,26247,6,1,2.0,18.0,50,3,1,1,2023,80
1119,815,2,26,26248,9,11,3.0,15.0,50,5,1,20,2023,80
1119,840,2,26,26250,117,19,5.0,10.0,50,9,1,0,2023,80
1119,830,2,26,26246,9,2,1.0,25.0,50,2,1,20,2023,80
1120,846,1,14,26270,1,5,5.0,10.0,58,6,1,0,2023,24
1120,847,1,14,26268,131,4,3.0,15.0,58,7,1,0,2023,24
1120,844,1,17,26267,6,2,2.0,18.0,58,8,1,1,2023,24
1120,815,1,17,26269,9,9,4.0,12.0,58,2,1,21,2023,24
1120,846,2,33,26270,1,5,5.0,10.0,58,6,1,0,2023,24
1120,847,2,34,26268,131,4,3.0,15.0,58,7,1,0,2023,24
1120,844,2,35,26267,6,2,2.0,18.0,58,8,1,1,2023,24
1120,815,2,42,26269,9,9,4.0,12.0,58,2,1,21,2023,24
1121,847,1,11,26290,131,3,5.0,10.0,57,12,1,0,2024,3
1121,844,1,11,26289,6,2,4.0,12.0,57,2,1,0,2024,3
1121,815,1,12,26287,9,5,2.0,18.0,57,4,1,1,2024,3
1122,830,1,7,26306,9,1,1.0,25.0,50,3,1,2,2024,77
1122,815,1,7,26307,9,3,2.0,18.0,50,8,1,2,2024,77
1121,832,1,14,26288,6,4,3.0,15.0,57,6,1,0,2024,3
1121,847,2,31,26290,131,3,5.0,10.0,57,12,1,0,2024,3
1122,844,1,7,26308,6,2,3.0,16.0,50,1,1,0,2024,77
1121,844,2,34,26289,6,2,4.0,12.0,57,2,1,0,2024,3
1122,857,1,7,26309,1,5,4.0,12.0,50,10,1,0,2024,77
1121,832,2,35,26288,6,4,3.0,15.0,57,6,1,0,2024,3
1121,815,2,36,26287,9,5,2.0,18.0,57,4,1,1,2024,3
1122,4,1,7,26310,117,4,5.0,10.0,50,13,1,0,2024,77
1123,844,1,9,26327,6,4,2.0,19.0,58,1,1,1,2024,1
1123,857,1,9,26329,1,5,4.0,12.0,58,4,1,0,2024,1
1123,846,1,14,26328,1,3,3.0,15.0,58,2,1,0,2024,1
1123,815,1,14,26330,9,6,5.0,10.0,58,6,1,2,2024,1
1123,832,1,16,26326,6,2,1.0,25.0,58,3,1,1,2024,1
1123,844,2,34,26327,6,4,2.0,19.0,58,1,1,1,2024,1
1123,815,2,35,26330,9,6,5.0,10.0,58,6,1,2,2024,1
1123,857,2,39,26329,1,5,4.0,12.0,58,4,1,0,2024,1
1123,846,2,40,26328,1,3,3.0,15.0,58,2,1,0,2024,1
1123,832,2,41,26326,6,2,1.0,25.0,58,3,1,1,2024,1
1124,815,1,1,26346,9,2,2.0,18.0,53,3,1,3,2024,22
1124,846,1,1,26349,1,3,5.0,10.0,53,10,1,0,2024,22
1124,832,1,1,26347,6,4,3.0,15.0,53,2,1,1,2024,22
1124,844,1,1,26348,6,8,4.0,12.0,53,9,1,1,2024,22
1124,846,2,11,26349,1,3,5.0,10.0,53,10,1,0,2024,22
1124,815,2,15,26346,9,2,2.0,18.0,53,3,1,3,2024,22
1124,832,2,15,26347,6,4,3.0,15.0,53,2,1,1,2024,22
1124,844,2,26,26348,6,8,4.0,12.0,53,9,1,1,2024,22
1124,846,3,26,26349,1,3,5.0,10.0,53,10,1,0,2024,22
1124,815,3,33,26346,9,2,2.0,18.0,53,3,1,3,2024,22
1124,832,3,36,26347,6,4,3.0,15.0,53,2,1,1,2024,22
1125,830,1,13,26365,9,1,1.0,25.0,56,2,1,4,2024,17
1125,815,1,13,26367,9,2,3.0,15.0,56,7,1,4,2024,17
1125,832,1,17,26369,6,7,5.0,10.0,56,10,1,1,2024,17
1125,844,1,21,26368,6,6,4.0,12.0,56,6,1,1,2024,17
1125,846,1,22,26366,1,4,2.0,18.0,56,4,1,0,2024,17
1125,830,2,23,26365,9,1,1.0,25.0,56,2,1,4,2024,17
1125,815,2,23,26367,9,2,3.0,15.0,56,7,1,4,2024,17
1126,815,1,17,26388,9,4,4.0,12.0,57,3,1,4,2024,79
1126,844,1,19,26387,6,2,3.0,15.0,57,6,1,1,2024,79
1126,830,1,23,26386,9,1,2.0,18.0,57,8,1,4,2024,79
1126,832,1,27,26389,6,3,5.0,10.0,57,4,1,1,2024,79
1126,815,2,28,26388,9,4,4.0,12.0,57,3,1,4,2024,79
1126,846,1,29,26385,1,5,1.0,25.0,57,5,1,1,2024,79
1127,846,1,22,26406,1,2,2.0,18.0,63,6,1,1,2024,21
1127,857,1,23,26408,1,5,4.0,12.0,63,4,1,1,2024,21
1127,830,1,24,26405,9,1,1.0,25.0,63,9,1,5,2024,21
1127,844,1,25,26407,6,3,3.0,15.0,63,5,1,1,2024,21
1127,832,1,27,26409,6,4,5.0,10.0,63,7,1,1,2024,21
1129,830,1,25,26445,9,2,1.0,25.0,70,4,1,6,2024,7
1129,847,1,25,26447,131,1,3.0,15.0,70,2,1,0,2024,7
1129,857,1,25,26449,1,4,5.0,10.0,70,5,1,1,2024,7
1129,1,1,25,26448,131,7,4.0,13.0,70,1,1,0,2024,7
1129,846,1,26,26446,1,3,2.0,18.0,70,3,1,1,2024,7
1129,1,2,43,26448,131,7,4.0,13.0,70,1,1,0,2024,7
1129,857,2,44,26449,1,4,5.0,10.0,70,5,1,1,2024,7
1129,830,2,45,26445,9,2,1.0,25.0,70,4,1,6,2024,7
1129,847,2,45,26447,131,1,3.0,15.0,70,2,1,0,2024,7
1129,846,2,47,26446,1,3,2.0,18.0,70,3,1,1,2024,7
1129,847,3,54,26447,131,1,3.0,15.0,70,2,1,0,2024,7
1129,1,3,54,26448,131,7,4.0,13.0,70,1,1,0,2024,7
1128,844,1,1,26425,6,1,1.0,25.0,78,0,1,2,2024,6
1128,857,1,1,26426,1,2,2.0,18.0,78,0,1,1,2024,6
