resultId,raceId,driverId,constructorId,grid,positionOrder,points,laps,statusId,total_pitstops,total_pitstop_duration
25136,1060,847,3,8,11,0.0,70,11,1,21606
25137,1060,852,213,7,12,0.0,70,11,2,47749
25138,1060,840,117,9,13,0.0,70,11,2,42863
25139,1060,841,51,15,14,0.0,70,11,2,48251
25140,1060,8,51,16,15,0.0,70,11,1,21896
25141,1060,849,3,18,16,0.0,70,11,1,21152
25142,1060,20,117,11,17,0.0,69,4,2,41927
25143,1060,854,210,19,18,0.0,69,12,1,21798
25144,1060,853,210,20,19,0.0,69,12,2,45182
25146,1061,1,131,2,1,25.0,52,1,2,2088642
25147,1061,844,6,4,2,18.0,52,1,2,2076164
25148,1061,822,131,3,3,15.0,52,1,2,2077358
25149,1061,846,1,5,4,12.0,52,1,2,2083924
25150,1061,817,1,6,5,10.0,52,1,2,2080098
25151,1061,832,6,10,6,8.0,52,1,2,2096631
25152,1061,4,214,7,7,6.0,52,1,2,2088323
25153,1061,840,117,14,8,4.0,52,1,2,2096074
25154,1061,839,214,9,9,2.0,52,1,2,2095766
25155,1061,852,213,16,10,1.0,52,1,2,2104829
25156,1061,842,213,11,11,0.0,52,1,3,2124109
25157,1061,847,3,12,12,0.0,51,11,2,2100355
25158,1061,841,51,15,13,0.0,51,11,2,2098387
25159,1061,849,3,17,14,0.0,51,11,2,2104707
25160,1061,8,51,13,15,0.0,51,11,2,2091094
25161,1061,815,9,0,16,0.0,51,11,4,2161227
25162,1061,853,210,19,17,0.0,51,11,2,2106230
25163,1061,854,210,18,18,0.0,51,11,2,2105047
25164,1061,20,117,8,19,0.0,40,31,2,2083367
25166,1062,839,214,8,1,25.0,70,1,3,1511354
25167,1062,1,131,1,2,18.0,70,1,4,1513714
25168,1062,832,6,15,3,15.0,70,1,3,1517264
25169,1062,4,214,9,4,12.0,70,1,3,1513624
25170,1062,842,213,5,5,11.0,70,1,4,1540292
25171,1062,852,213,16,6,8.0,70,1,3,1516189
25172,1062,849,3,18,7,6.0,70,1,3,1516220
25173,1062,847,3,17,8,4.0,70,1,3,1509047
25174,1062,830,9,3,9,2.0,70,1,5,1556058
25175,1062,8,51,13,10,1.0,69,11,4,1550924
25176,1062,817,1,11,11,0.0,69,11,3,1513242
25177,1062,854,210,20,12,0.0,69,11,3,1515968
25178,1062,841,51,0,13,0.0,69,11,5,1570886
25179,1062,853,210,19,14,0.0,3,4,2,1481135
25180,1062,846,1,6,15,0.0,2,4,1,38267
25185,1062,20,117,10,20,0.0,70,2,3,1515475
25206,1064,830,9,1,1,25.0,72,1,2,37720
25207,1064,1,131,2,2,19.0,72,1,3,57840
25208,1064,822,131,3,3,15.0,72,1,2,40603
25209,1064,842,213,4,4,12.0,71,11,1,19163
25210,1064,844,6,5,5,10.0,71,11,1,19490
25211,1064,4,214,9,6,8.0,71,11,1,19018
25212,1064,832,6,6,7,6.0,71,11,1,20327
25213,1064,815,9,0,8,4.0,71,11,2,37842
25214,1064,839,214,8,9,2.0,71,11,1,19240
25215,1064,846,1,13,10,1.0,71,11,1,20443
25216,1064,817,1,10,11,0.0,71,11,1,19449
25217,1064,840,117,12,12,0.0,70,12,1,19389
25218,1064,20,117,15,13,0.0,70,12,2,37345
25219,1064,841,51,7,14,0.0,70,12,2,39092
25220,1064,9,51,16,15,0.0,70,12,1,19708
25221,1064,849,3,0,16,0.0,70,12,1,20646
25222,1064,847,3,11,17,0.0,69,6,2,44167
25223,1064,854,210,17,18,0.0,69,13,2,60151
25224,1064,852,213,14,19,0.0,48,131,1,19850
25225,1064,853,210,18,20,0.0,41,9,1,19999
25226,1065,817,1,2,1,26.0,53,1,1,23812
25227,1065,846,1,3,2,18.0,53,1,1,24168
25228,1065,822,131,19,3,15.0,53,1,1,24308
25229,1065,844,6,5,4,12.0,53,1,1,24557
25230,1065,815,9,8,5,10.0,53,1,1,23906
25231,1065,832,6,6,6,8.0,53,1,1,24283
25232,1065,840,117,9,7,6.0,53,1,1,24846
25233,1065,4,214,10,8,4.0,53,1,1,24797
25234,1065,847,3,14,9,2.0,53,1,1,24156
25235,1065,839,214,12,10,1.0,53,1,1,30333
25236,1065,849,3,13,11,0.0,53,1,1,24168
25237,1065,20,117,11,12,0.0,53,1,2,51084
25238,1065,841,51,7,13,0.0,53,1,2,67741
25239,1065,9,51,17,14,0.0,53,1,1,24501
25240,1065,854,210,18,15,0.0,53,1,1,24714
25241,1065,853,210,16,16,0.0,41,131,3,80651
25242,1065,1,131,4,17,0.0,25,4,1,25619
25243,1065,830,9,1,18,0.0,25,4,1,32456
25246,1066,1,131,4,1,25.0,53,1,2,59923
25247,1066,830,9,20,2,18.0,53,1,2,60595
25248,1066,832,6,2,3,15.0,53,1,2,61392
25249,1066,817,1,5,4,12.0,53,1,2,64633
25250,1066,822,131,16,5,10.0,53,1,2,59505
25251,1066,4,214,6,6,8.0,53,1,2,60859
25252,1066,846,1,1,7,7.0,53,1,2,62494
25253,1066,8,51,13,8,4.0,53,1,2,60233
25254,1066,815,9,8,9,2.0,53,1,2,68339
25255,1066,847,3,3,10,1.0,53,1,2,62746
25256,1066,840,117,7,11,0.0,53,1,2,73365
25257,1066,20,117,10,12,0.0,52,11,2,61370
25258,1066,842,213,11,13,0.0,52,11,2,61269
25259,1066,839,214,9,14,0.0,52,11,2,63165
25260,1066,844,6,19,15,0.0,52,11,2,64497
25261,1066,841,51,17,16,0.0,52,11,2,64042
25262,1066,852,213,12,17,0.0,52,11,3,92064
25263,1066,853,210,15,18,0.0,51,12,2,64058
25264,1066,849,3,18,19,0.0,47,3,1,30056
25265,1066,854,210,14,20,0.0,32,44,1,29996
25266,1067,822,131,1,1,26.0,58,1,1,22962
25267,1067,830,9,2,2,18.0,58,1,1,22442
25268,1067,815,9,6,3,15.0,58,1,1,22463
25269,1067,844,6,3,4,12.0,58,1,1,23646
25270,1067,1,131,11,5,10.0,58,1,1,22684
25271,1067,842,213,4,6,8.0,58,1,1,29310
25272,1067,846,1,7,7,6.0,58,1,1,23239
25273,1067,832,6,19,8,4.0,58,1,1,28353
25274,1067,840,117,8,9,2.0,58,1,1,35509
25276,1067,841,51,16,11,0.0,57,11,1,23150
25277,1067,8,51,17,12,0.0,57,11,1,23164
25278,1067,817,1,20,13,0.0,57,11,1,23028
25279,1067,852,213,9,14,0.0,57,11,1,23329
25280,1067,847,3,13,15,0.0,57,11,1,23551
25281,1067,4,214,5,16,0.0,57,11,1,29116
25282,1067,849,3,15,17,0.0,57,11,1,24104
25283,1067,20,117,10,18,0.0,57,11,2,47014
25284,1067,854,210,14,19,0.0,56,12,1,23892
25285,1067,853,210,18,20,0.0,56,12,1,23829
25286,1069,830,9,1,1,25.0,56,1,2,47779
25287,1069,1,131,2,2,19.0,56,1,2,48157
25288,1069,815,9,3,3,15.0,56,1,2,48622
25289,1069,844,6,4,4,12.0,56,1,2,47816
25290,1069,817,1,6,5,10.0,56,1,2,48212
25291,1069,822,131,9,6,8.0,56,1,2,48063
25292,1069,832,6,5,7,6.0,56,1,2,50280
25293,1069,846,1,7,8,4.0,56,1,2,49933
25294,1069,852,213,10,9,2.0,55,11,2,47331
25295,1069,20,117,18,10,1.0,55,11,2,48826
25296,1069,841,51,12,11,0.0,55,11,2,47495
25297,1069,840,117,13,12,0.0,55,11,2,47282
25298,1069,8,51,15,13,0.0,55,11,2,48281
25299,1069,847,3,20,14,0.0,55,11,2,48552
25300,1069,849,3,14,15,0.0,55,11,2,56263
25301,1069,854,210,16,16,0.0,54,12,2,48540
25302,1069,853,210,17,17,0.0,54,12,3,79453
25303,1069,4,214,19,18,0.0,49,65,3,70734
25304,1069,839,214,11,19,0.0,40,26,2,64719
25305,1069,842,213,8,20,0.0,14,22,1,23745
25306,1070,830,9,3,1,25.0,71,1,1,21908
25307,1070,1,131,2,2,18.0,71,1,1,22373
25308,1070,815,9,4,3,15.0,71,1,1,22114
25309,1070,842,213,5,4,12.0,71,1,1,22549
25310,1070,844,6,8,5,10.0,71,1,1,22085
25311,1070,832,6,6,6,8.0,70,11,1,22031
25312,1070,20,117,9,7,6.0,70,11,1,22277
25313,1070,8,51,10,8,4.0,70,11,1,22424
25314,1070,4,214,12,9,2.0,70,11,1,23985
25315,1070,846,1,18,10,1.0,70,11,1,22534
25316,1070,841,51,11,11,0.0,70,11,1,22205
25317,1070,817,1,7,12,0.0,70,11,2,60941
25318,1070,839,214,19,13,0.0,70,11,1,23100
25319,1070,840,117,20,14,0.0,69,12,2,49642
25320,1070,822,131,1,15,0.0,69,12,4,103250
25321,1070,847,3,16,16,0.0,69,12,1,21984
25322,1070,849,3,13,17,0.0,69,12,2,46420
25323,1070,853,210,15,18,0.0,68,13,2,48731
25326,1071,1,131,10,1,25.0,71,1,4,81924
25327,1071,830,9,2,2,18.0,71,1,4,81211
25328,1071,822,131,1,3,15.0,71,1,4,81855
25329,1071,815,9,4,4,13.0,71,1,5,105181
25330,1071,844,6,6,5,10.0,71,1,4,81445
25331,1071,832,6,3,6,8.0,71,1,4,82899
25332,1071,842,213,7,7,6.0,70,11,4,84202
25333,1071,839,214,8,8,4.0,70,11,3,60607
25334,1071,4,214,12,9,2.0,70,11,3,59831
25335,1071,846,1,5,10,1.0,70,11,5,106092
25336,1071,20,117,9,11,0.0,70,11,4,83445
25337,1071,8,51,0,12,0.0,70,11,4,83297
25338,1071,847,3,17,13,0.0,70,11,4,85133
25339,1071,841,51,13,14,0.0,70,11,4,82090
25340,1071,852,213,15,15,0.0,70,11,5,121323
25341,1071,849,3,16,16,0.0,70,11,4,82831
25342,1071,853,210,19,17,0.0,69,12,3,60008
25343,1071,854,210,18,18,0.0,69,12,5,127846
25344,1071,817,1,11,19,0.0,49,75,3,60918
25345,1071,840,117,14,20,0.0,47,130,3,60880
25346,1051,1,131,1,1,25.0,57,1,2,50616
25347,1051,830,9,7,2,19.0,57,1,3,75940
25348,1051,4,214,3,3,15.0,57,1,1,25991
25349,1051,815,9,11,4,12.0,57,1,2,50839
25350,1051,839,214,9,5,10.0,57,1,1,25517
25351,1051,840,117,12,6,8.0,57,1,1,26157
25352,1051,832,6,5,7,6.0,57,1,1,25639
25353,1051,844,6,13,8,4.0,57,1,1,25799
25354,1051,846,1,4,9,2.0,56,11,2,51871
25355,1051,20,117,10,10,1.0,56,11,1,25726
25356,1051,842,213,2,11,0.0,56,11,2,51739
25357,1051,817,1,14,12,0.0,56,11,1,25562
25358,1051,852,213,8,13,0.0,56,11,2,52333
25359,1051,8,51,16,14,0.0,56,11,2,51807
25360,1051,841,51,18,15,0.0,56,11,2,51334
25361,1051,854,210,19,16,0.0,56,11,1,25881
25362,1051,847,3,15,17,0.0,55,12,2,61127
25363,1051,853,210,20,18,0.0,55,12,1,26515
25364,1051,849,3,17,19,0.0,50,29,1,25811
25365,1051,822,131,6,20,0.0,48,137,1,36341
25366,1072,1,131,1,1,26.0,50,1,3,2103110
25367,1072,830,9,3,2,18.0,50,1,2,2083966
25368,1072,822,131,2,3,15.0,50,1,3,2107083
25369,1072,839,214,9,4,12.0,50,1,2,2085416
25370,1072,817,1,11,5,10.0,50,1,2,2084325
25371,1072,842,213,6,6,8.0,50,1,2,2094062
25372,1072,844,6,4,7,6.0,50,1,3,2115208
25373,1072,832,6,15,8,4.0,50,1,2,2101812
25374,1072,841,51,10,9,2.0,50,1,2,2099666
25375,1072,846,1,7,10,1.0,50,1,3,2154852
25376,1072,840,117,18,11,0.0,50,1,3,2151083
25377,1072,849,3,16,12,0.0,50,1,3,2148529
25378,1072,4,214,13,13,0.0,49,11,4,2163178
25379,1072,852,213,8,14,0.0,49,11,3,2134925
25380,1072,8,51,12,15,0.0,49,11,3,2142340
25381,1072,20,117,17,16,0.0,44,130,2,2111053
25382,1072,815,9,5,17,0.0,14,4,2,1023329
25383,1072,853,210,20,18,0.0,14,4,1,1019226
25384,1072,847,3,14,19,0.0,14,4,2,1042134
25386,1073,830,9,1,1,26.0,58,1,3,64476
25387,1073,1,131,2,2,18.0,58,1,1,21595
25388,1073,832,6,5,3,15.0,58,1,1,22213
25389,1073,852,213,8,4,12.0,58,1,2,44364
25390,1073,842,213,12,5,10.0,58,1,2,44053
25391,1073,822,131,6,6,8.0,58,1,1,21669
25392,1073,846,1,3,7,6.0,58,1,2,43553
25393,1073,4,214,11,8,4.0,58,1,1,21304
25394,1073,839,214,9,9,2.0,58,1,1,21677
25395,1073,844,6,7,10,1.0,58,1,2,43634
25396,1073,20,117,15,11,0.0,58,1,1,21221
25397,1073,817,1,10,12,0.0,57,11,2,43505
25398,1073,840,117,13,13,0.0,57,11,2,44949
25399,1073,854,210,19,14,0.0,57,11,2,44194
25400,1073,815,9,4,15,0.0,55,5,3,64269
25401,1073,849,3,16,16,0.0,50,3,1,21241
25402,1073,841,51,14,17,0.0,33,6,1,22283
25404,1073,8,51,18,19,0.0,25,23,1,22338
25406,1074,844,6,1,1,26.0,57,1,3,74152
25407,1074,832,6,3,2,18.0,57,1,3,73391
25408,1074,1,131,5,3,15.0,57,1,3,76576
25409,1074,847,131,9,4,12.0,57,1,3,76796
25410,1074,825,210,7,5,10.0,57,1,3,77405
25411,1074,822,51,6,6,8.0,57,1,3,76237
25412,1074,839,214,11,7,6.0,57,1,3,80110
25413,1074,852,213,16,8,4.0,57,1,3,74633
25414,1074,4,214,8,9,2.0,57,1,3,74782
25415,1074,855,51,15,10,1.0,57,1,3,79366
25416,1074,854,210,12,11,0.0,57,1,2,50800
25417,1074,840,117,19,12,0.0,57,1,3,77735
25418,1074,848,3,14,13,0.0,57,1,3,75499
25419,1074,817,1,18,14,0.0,57,1,3,74939
25420,1074,846,1,13,15,0.0,57,1,3,76910
25421,1074,849,3,20,16,0.0,57,1,3,73893
25422,1074,807,117,17,17,0.0,57,1,3,79825
25423,1074,815,9,4,18,0.0,56,32,3,74166
25424,1074,830,9,2,19,0.0,54,32,3,74236
25425,1074,842,213,10,20,0.0,44,131,2,50450
25426,1075,830,9,4,1,25.0,50,1,1,20731
25427,1075,844,6,2,2,19.0,50,1,1,21038
25428,1075,832,6,3,3,15.0,50,1,1,21521
25429,1075,815,9,1,4,12.0,50,1,1,20481
25430,1075,847,131,6,5,10.0,50,1,1,21415
25431,1075,839,214,5,6,8.0,50,1,1,21141
25432,1075,846,1,11,7,6.0,50,1,1,20383
25433,1075,842,213,9,8,4.0,50,1,1,22820
25434,1075,825,210,10,9,2.0,50,1,1,22374
25435,1075,1,131,15,10,1.0,50,1,1,21788
25436,1075,855,51,12,11,0.0,50,1,2,48837
25437,1075,807,117,17,12,0.0,50,1,1,21425
25438,1075,840,117,13,13,0.0,49,11,1,22339
25439,1075,848,3,16,14,0.0,47,130,1,20683
25440,1075,822,51,8,15,0.0,36,141,2,45271
25441,1075,4,214,7,16,0.0,35,103,1,21543
25442,1075,817,1,14,17,0.0,35,6,1,20650
25446,1076,844,6,1,1,26.0,58,1,1,17973
25447,1076,815,9,3,2,18.0,58,1,1,17434
25448,1076,847,131,6,3,15.0,58,1,1,18479
25449,1076,1,131,5,4,12.0,58,1,1,17877
25450,1076,846,1,4,5,10.0,58,1,1,17556
25451,1076,817,1,7,6,8.0,58,1,1,18150
25452,1076,839,214,8,7,6.0,58,1,1,19128
25453,1076,822,51,12,8,4.0,58,1,1,18413
25454,1076,842,213,11,9,2.0,58,1,1,18926
25455,1076,848,3,20,10,1.0,58,1,1,19845
25456,1076,855,51,14,11,0.0,58,1,1,18380
25457,1076,840,117,19,12,0.0,58,1,3,57204
25458,1076,854,210,15,13,0.0,57,11,1,19039
25459,1076,825,210,16,14,0.0,57,11,1,19111
25460,1076,852,213,13,15,0.0,57,11,1,18443
25461,1076,849,3,18,16,0.0,57,11,2,36488
25462,1076,4,214,10,17,0.0,57,11,2,37190
25463,1076,830,9,2,18,0.0,38,95,1,18281
25466,1077,830,9,1,1,26.0,63,1,2,59943
25467,1077,815,9,3,2,18.0,63,1,2,59993
25468,1077,846,1,5,3,15.0,63,1,1,30070
25469,1077,847,131,11,4,12.0,63,1,1,31079
25470,1077,822,51,7,5,10.0,63,1,1,40957
25471,1077,844,6,2,6,8.0,63,1,3,98396
25472,1077,852,213,12,7,6.0,63,1,1,30372
25473,1077,20,117,13,8,4.0,63,1,1,30484
25474,1077,825,210,8,9,2.0,63,1,1,33765
25475,1077,840,117,15,10,1.0,62,11,1,32667
25476,1077,848,3,18,11,0.0,62,11,1,30793
25477,1077,842,213,17,12,0.0,62,11,1,30405
25478,1077,1,131,14,13,0.0,62,11,1,32740
25479,1077,839,214,16,14,0.0,62,11,1,31409
25480,1077,855,51,0,15,0.0,62,11,1,32203
25481,1077,849,3,19,16,0.0,62,11,1,31125
25482,1077,854,210,10,17,0.0,62,11,2,62304
25483,1077,817,1,6,18,0.0,62,11,3,92939
25486,1078,830,9,3,1,26.0,57,1,1,18798
25487,1078,844,6,1,2,18.0,57,1,1,19697
25488,1078,832,6,2,3,15.0,57,1,1,22063
25489,1078,815,9,4,4,12.0,57,1,2,36952
25490,1078,847,131,12,5,10.0,57,1,1,19035
25491,1078,1,131,6,6,8.0,57,1,1,18820
25492,1078,822,51,5,7,6.0,57,1,1,19614
25493,1078,839,214,20,8,4.0,57,1,1,19019
25494,1078,848,3,18,9,2.0,57,1,1,20059
25495,1078,840,117,0,10,1.0,57,1,1,19074
25496,1078,4,214,11,11,0.0,57,1,1,21638
25497,1078,852,213,9,12,0.0,57,1,2,38488
25498,1078,817,1,14,13,0.0,57,1,2,38764
25499,1078,849,3,19,14,0.0,57,1,1,19185
25500,1078,854,210,15,15,0.0,57,1,2,52794
25501,1078,825,210,16,16,0.0,56,33,2,40433
25502,1078,20,117,0,17,0.0,54,4,1,19861
25503,1078,842,213,7,18,0.0,45,22,2,38550
25504,1078,846,1,8,19,0.0,39,4,1,19986
25506,1079,830,9,2,1,25.0,66,1,3,66080
25507,1079,815,9,5,2,19.0,66,1,3,65345
25508,1079,847,131,4,3,15.0,66,1,3,67008
25509,1079,832,6,3,4,12.0,66,1,3,66510
25510,1079,1,131,6,5,10.0,66,1,3,75400
25511,1079,822,51,7,6,8.0,66,1,2,45528
25512,1079,839,214,12,7,6.0,66,1,3,67123
25513,1079,846,1,11,8,4.0,66,1,3,67422
25514,1079,4,214,20,9,2.0,65,11,3,69696
25515,1079,852,213,13,10,1.0,65,11,3,68201
25516,1079,20,117,16,11,0.0,65,11,2,44992
25517,1079,817,1,9,12,0.0,65,11,3,66677
25518,1079,842,213,14,13,0.0,65,11,3,71793
25519,1079,854,210,10,14,0.0,65,11,2,46709
25520,1079,840,117,17,15,0.0,65,11,3,70039
25521,1079,849,3,19,16,0.0,64,12,3,68261
25522,1079,825,210,8,17,0.0,64,12,2,53510
25523,1079,848,3,18,18,0.0,64,12,4,92808
25524,1079,855,51,15,19,0.0,28,75,1,23109
25525,1079,844,6,1,20,0.0,27,101,1,21794
25526,1080,815,9,3,1,25.0,64,1,3,1221007
25527,1080,832,6,2,2,18.0,64,1,2,1199459
25528,1080,830,9,4,3,15.0,64,1,3,1229514
25529,1080,844,6,1,4,12.0,64,1,3,1230566
25530,1080,847,131,6,5,10.0,64,1,2,1202897
25531,1080,846,1,5,6,9.0,64,1,4,1257268
25532,1080,4,214,7,7,6.0,64,1,2,1206584
25533,1080,1,131,8,8,4.0,64,1,3,1235584
25534,1080,822,51,12,9,2.0,64,1,2,1212564
25535,1080,20,117,9,10,1.0,64,1,3,1219593
25536,1080,842,213,17,11,0.0,64,1,3,1233716
25537,1080,839,214,10,12,0.0,64,1,2,1211360
25538,1080,817,1,14,13,0.0,64,1,2,1194729
25539,1080,840,117,18,14,0.0,64,1,4,1260096
25540,1080,849,3,19,15,0.0,63,11,4,1281873
25541,1080,855,51,20,16,0.0,63,11,2,1199829
25542,1080,852,213,11,17,0.0,63,11,4,1250799
25543,1080,848,3,16,18,0.0,48,26,3,1244425
25544,1080,854,210,15,19,0.0,24,3,2,64491
25546,1081,830,9,3,1,25.0,51,1,2,42190
25547,1081,815,9,2,2,19.0,51,1,2,45728
25548,1081,847,131,5,3,15.0,51,1,2,41065
25549,1081,1,131,7,4,12.0,51,1,2,42301
25550,1081,842,213,6,5,10.0,51,1,1,22698
25551,1081,20,117,9,6,8.0,51,1,1,20249
25552,1081,4,214,10,7,6.0,51,1,1,20571
25553,1081,817,1,12,8,4.0,51,1,1,21794
25554,1081,846,1,11,9,2.0,51,1,1,21443
25555,1081,839,214,13,10,1.0,51,1,1,22638
25556,1081,822,51,15,11,0.0,50,11,1,20979
25557,1081,848,3,17,12,0.0,50,11,2,47117
25558,1081,852,213,8,13,0.0,50,11,2,64583
25559,1081,854,210,20,14,0.0,50,11,2,49204
25560,1081,849,3,18,15,0.0,50,11,2,51464
25561,1081,840,117,19,16,0.0,46,76,1,22059
25562,1081,825,210,16,17,0.0,31,131,1,21555
25563,1081,855,51,14,18,0.0,23,9,1,23001
25564,1081,844,6,1,19,0.0,21,131,1,23212
25566,1082,830,9,1,1,25.0,70,1,2,47921
25567,1082,832,6,3,2,19.0,70,1,2,49096
25568,1082,1,131,4,3,15.0,70,1,2,47686
25569,1082,847,131,8,4,12.0,70,1,2,48020
25570,1082,844,6,19,5,10.0,70,1,1,26199
25571,1082,839,214,7,6,8.0,70,1,2,49629
25572,1082,822,51,11,7,6.0,70,1,1,26089
25573,1082,855,51,10,8,4.0,70,1,2,48261
25574,1082,4,214,2,9,2.0,70,1,2,48918
25575,1082,840,117,17,10,1.0,70,1,1,25252
25576,1082,817,1,9,11,0.0,70,1,2,52770
25577,1082,20,117,16,12,0.0,70,1,2,47087
25578,1082,848,3,12,13,0.0,70,1,2,47334
25579,1082,842,213,15,14,0.0,70,1,2,47170
25580,1082,846,1,14,15,0.0,70,1,2,67166
25581,1082,849,3,18,16,0.0,70,1,2,54054
25582,1082,825,210,5,17,0.0,70,1,1,38262
25583,1082,852,213,20,18,0.0,47,3,2,46698
25586,1083,832,6,1,1,25.0,52,1,3,3088761
25587,1083,815,9,4,2,18.0,52,1,3,3100229
25588,1083,1,131,5,3,16.0,52,1,3,3105721
25589,1083,844,6,3,4,12.0,52,1,2,3065165
25590,1083,4,214,7,5,10.0,52,1,3,3113274
25591,1083,846,1,6,6,8.0,52,1,3,3100821
25592,1083,830,9,2,7,6.0,52,1,4,3124723
25593,1083,854,210,19,8,4.0,52,1,3,3125153
25594,1083,20,117,18,9,2.0,52,1,3,3125687
25595,1083,825,210,17,10,1.0,52,1,2,3093086
25596,1083,840,117,20,11,0.0,52,1,3,3127429
25597,1083,849,3,10,12,0.0,52,1,3,3109171
25598,1083,817,1,14,13,0.0,52,1,4,3153520
25599,1083,852,213,13,14,0.0,52,1,3,3076068
25600,1083,839,214,15,15,0.0,37,48,2,2981102
25601,1083,842,213,11,16,0.0,26,130,2,3078582
25602,1083,822,51,12,17,0.0,20,6,1,3055732
25606,1084,844,6,2,1,25.0,71,1,3,64501
25607,1084,830,9,1,2,19.0,71,1,3,64785
25608,1084,1,131,8,3,15.0,71,1,2,45723
25609,1084,847,131,4,4,12.0,71,1,2,59932
25610,1084,839,214,6,5,10.0,71,1,2,43864
25611,1084,854,210,9,6,8.0,70,11,2,45000
25612,1084,846,1,10,7,6.0,70,11,2,50008
25613,1084,825,210,7,8,4.0,70,11,2,44293
25614,1084,817,1,11,9,2.0,70,11,2,43245
25615,1084,4,214,19,10,1.0,70,11,3,67631
25616,1084,822,51,0,11,0.0,70,11,2,46955
25617,1084,848,3,15,12,0.0,70,11,2,44423
25618,1084,840,117,12,13,0.0,70,11,2,43383
25619,1084,855,51,13,14,0.0,70,11,2,51564
25620,1084,842,213,14,15,0.0,70,11,2,50334
25621,1084,852,213,16,16,0.0,70,11,2,43268
25622,1084,20,117,18,17,0.0,70,11,2,43695
25623,1084,832,6,3,18,0.0,56,131,2,42704
25624,1084,849,3,17,19,0.0,48,140,2,42928
25625,1084,815,9,5,20,0.0,24,130,1,23681
25626,1085,830,9,2,1,25.0,53,1,1,35266
25627,1085,1,131,4,2,18.0,53,1,1,37189
25628,1085,847,131,6,3,15.0,53,1,1,38277
25629,1085,815,9,3,4,12.0,53,1,1,38061
25630,1085,832,6,19,5,11.0,53,1,2,83750
25631,1085,4,214,7,6,8.0,53,1,1,36524
25632,1085,846,1,5,7,6.0,53,1,1,37539
25633,1085,839,214,10,8,4.0,53,1,1,44747
25634,1085,817,1,9,9,2.0,53,1,1,36264
25635,1085,840,117,15,10,1.0,53,1,1,39844
25636,1085,20,117,12,11,0.0,53,1,1,36671
25637,1085,842,213,14,12,0.0,53,1,1,35969
25638,1085,848,3,13,13,0.0,53,1,1,37380
25639,1085,822,51,11,14,0.0,53,1,2,74375
25640,1085,854,210,17,15,0.0,53,1,2,73707
25641,1085,855,51,16,16,0.0,47,16,2,87234
25642,1085,849,3,18,17,0.0,40,130,2,74439
25643,1085,825,210,20,18,0.0,37,130,2,73182
25645,1085,852,213,8,20,0.0,17,140,1,37648
25646,1086,830,9,10,1,25.0,70,1,2,42579
25647,1086,1,131,7,2,19.0,70,1,2,43794
25648,1086,847,131,1,3,15.0,70,1,2,44506
25649,1086,832,6,2,4,12.0,70,1,2,46276
25650,1086,815,9,11,5,10.0,70,1,2,42285
25651,1086,844,6,3,6,8.0,70,1,3,65291
25652,1086,846,1,4,7,6.0,70,1,2,45422
25653,1086,4,214,6,8,4.0,69,11,1,22083
25654,1086,839,214,5,9,2.0,69,11,1,23581
25655,1086,20,117,18,10,1.0,69,11,2,46432
25656,1086,840,117,14,11,0.0,69,11,2,43394
25657,1086,842,213,0,12,0.0,69,11,2,43164
25658,1086,855,51,12,13,0.0,69,11,2,50539
25659,1086,854,210,15,14,0.0,69,11,2,45519
25660,1086,817,1,9,15,0.0,69,11,2,43079
25661,1086,825,210,13,16,0.0,69,11,3,75998
25662,1086,848,3,17,17,0.0,69,11,3,77338
25663,1086,849,3,19,18,0.0,69,11,3,73094
25664,1086,852,213,16,19,0.0,68,12,3,65721
25665,1086,822,51,8,20,0.0,65,131,1,22272
25666,1087,830,9,14,1,26.0,44,1,2,45204
25667,1087,815,9,2,2,18.0,44,1,2,44999
25668,1087,832,6,1,3,15.0,44,1,2,45293
25669,1087,847,131,5,4,12.0,44,1,2,45802
25670,1087,4,214,3,5,10.0,44,1,2,46595
25671,1087,844,6,15,6,8.0,44,1,3,70721
25672,1087,839,214,16,7,6.0,44,1,2,47002
25673,1087,20,117,10,8,4.0,44,1,2,46055
25674,1087,842,213,0,9,2.0,44,1,2,45399
25675,1087,848,3,6,10,1.0,44,1,2,47749
25676,1087,840,117,9,11,0.0,44,1,2,46904
25677,1087,846,1,17,12,0.0,44,1,2,46596
25678,1087,852,213,0,13,0.0,44,1,2,54308
25679,1087,855,51,18,14,0.0,44,1,2,47108
25680,1087,817,1,7,15,0.0,44,1,2,46231
25681,1087,825,210,12,16,0.0,43,11,2,50211
25682,1087,854,210,19,17,0.0,43,11,2,49140
25683,1087,849,3,11,18,0.0,43,11,3,83407
25686,1088,830,9,1,1,26.0,72,1,4,73012
25687,1088,847,131,6,2,18.0,72,1,3,61464
25688,1088,844,6,2,3,15.0,72,1,4,71748
25689,1088,1,131,4,4,12.0,72,1,3,52365
25690,1088,815,9,5,5,10.0,72,1,4,70936
25691,1088,4,214,13,6,8.0,72,1,3,56841
25692,1088,846,1,7,7,6.0,72,1,3,61684
25693,1088,832,6,3,8,4.0,72,1,3,70362
25694,1088,839,214,12,9,2.0,72,1,3,55098
25695,1088,840,117,10,10,1.0,72,1,4,73678
25696,1088,842,213,11,11,0.0,72,1,4,70034
25697,1088,848,3,15,12,0.0,72,1,4,73858
25698,1088,854,210,8,13,0.0,72,1,4,83054
25699,1088,20,117,19,14,0.0,72,1,4,74605
25700,1088,825,210,18,15,0.0,72,1,4,82333
